Text_Type,Book,Chapter,Window,GLL,GGG,G,LLG,LGL,GLG,GGL,LGG,L,LLL,LG,LL,GG,GL
SN,AH_CS,-,340,15,35,19,15,29,32,12,14,0,0,2,0,0,0
SN,AH_CS,-,341,15,35,19,15,30,31,13,13,0,0,2,0,0,0
SN,AH_CS,-,342,16,33,20,14,31,27,13,13,0,0,1,0,0,0
SN,AH_CS,-,343,14,33,20,14,30,29,13,14,0,0,1,0,0,0
SN,AH_CS,-,344,11,33,21,13,32,29,13,13,0,0,1,0,0,0
SN,AH_CS,-,345,13,33,20,12,30,33,13,13,0,0,1,0,0,0
SN,AH_CS,-,346,14,32,20,12,30,32,13,14,0,0,1,0,0,0
SN,AH_CS,-,347,15,30,19,12,30,32,15,16,0,0,1,0,0,0
SN,AH_CS,-,348,15,28,19,11,31,32,17,16,0,0,1,0,0,0
SN,AH_CS,-,349,16,27,18,11,30,33,17,18,0,1,1,0,0,0
SN,AH_CS,-,350,16,25,18,11,31,33,17,19,0,1,1,0,0,0
SN,AH_CS,-,351,16,26,18,11,30,33,17,19,0,1,1,0,0,0
SN,AH_CS,-,352,16,27,18,11,29,32,18,19,0,1,1,0,0,0
SN,AH_CS,-,353,15,29,18,10,30,35,19,22,0,1,1,0,0,0
SN,AH_CS,-,354,16,28,19,9,30,36,16,22,0,1,1,0,0,0
SN,AH_CS,-,355,16,28,19,8,31,35,17,22,0,1,1,0,0,0
SN,AH_CS,-,356,15,30,19,8,30,35,18,21,0,1,1,0,0,0
SN,AH_CS,-,357,14,31,19,8,30,35,18,21,0,1,1,0,0,0
SN,AH_CS,-,358,13,26,20,7,29,36,21,20,0,1,0,0,0,0
SN,AH_CS,-,359,13,24,20,8,29,36,22,20,0,1,0,0,0,0
SN,AH_CS,-,360,13,24,20,7,28,35,21,19,1,1,0,0,0,0
SN,AH_CS,-,361,10,23,20,5,29,38,21,19,1,1,0,0,0,0
SN,AH_CS,-,362,7,23,21,6,30,37,19,19,1,1,0,0,0,0
SN,AH_CS,-,363,9,22,20,6,31,37,20,19,1,1,0,0,0,0
SN,AH_CS,-,364,9,21,20,7,31,38,21,17,1,1,0,0,0,0
SN,AH_CS,-,365,9,21,20,7,31,37,21,18,1,1,0,0,0,0
SN,AH_CS,-,366,9,21,20,7,30,38,20,19,1,1,0,0,0,0
SN,AH_CS,-,367,8,24,20,7,29,38,19,19,1,1,0,0,0,0
SN,AH_CS,-,368,9,24,20,8,29,36,20,18,1,1,0,0,0,0
SN,AH_CS,-,369,10,24,20,8,28,35,20,19,1,1,0,0,0,0
SN,AH_CS,-,370,8,25,21,9,29,32,19,19,1,1,0,0,0,0
SN,AH_CS,-,371,7,26,20,9,31,32,20,19,1,1,0,0,0,0
SN,AH_CS,-,372,6,27,21,9,31,31,18,19,1,1,0,0,0,0
SN,AH_CS,-,373,6,29,21,9,30,32,15,20,1,1,0,0,0,0
SN,AH_CS,-,374,5,31,22,10,31,29,15,18,1,0,0,0,0,0
SN,AH_CS,-,375,6,34,21,12,30,28,15,19,1,0,0,1,0,0
SN,AH_CS,-,376,7,35,21,12,31,26,15,18,1,0,0,1,0,0
SN,AH_CS,-,377,7,34,20,11,32,27,15,21,1,0,0,1,0,0
SN,AH_CS,-,378,7,32,20,11,32,24,15,18,1,0,0,1,0,0
SN,AH_CS,-,379,6,33,19,11,32,23,17,17,2,0,0,1,0,0
SN,AH_CS,-,380,6,34,19,11,31,23,16,18,2,0,0,1,0,0
SN,AH_CS,-,381,6,33,19,11,31,25,15,18,2,0,0,1,0,0
SN,AH_CS,-,382,6,32,19,11,31,25,17,17,2,0,0,1,0,0
SN,AH_CS,-,383,6,34,19,11,32,24,14,18,2,0,0,1,0,0
SN,AH_CS,-,384,6,35,19,12,32,23,13,18,2,0,0,1,0,0
SN,AH_CS,-,385,6,35,20,10,33,24,14,17,1,0,0,1,0,0
SN,AH_CS,-,386,6,36,20,10,34,22,14,17,1,0,0,1,0,0
SN,AH_CS,-,387,6,36,20,9,33,23,16,16,1,0,0,1,0,0
SN,AH_CS,-,388,5,38,21,9,32,22,15,15,1,0,0,1,0,0
SN,AH_CS,-,389,6,38,21,8,32,20,16,16,1,0,0,1,0,0
SN,AH_CS,-,390,6,38,21,9,32,20,16,15,1,0,0,1,0,0
SN,AH_CS,-,391,6,38,21,10,32,20,15,15,1,0,0,1,0,0
SN,AH_CS,-,392,7,36,21,10,31,21,15,16,1,0,0,1,0,0
SN,AH_CS,-,393,6,36,21,9,33,22,14,16,1,0,0,1,0,0
SN,AH_CS,-,394,5,36,21,9,33,21,17,15,1,0,0,1,0,0
SN,AH_CS,-,395,7,35,20,9,32,23,17,16,1,0,0,1,0,0
SN,AH_CS,-,396,8,34,21,10,30,22,17,15,1,0,0,1,0,0
SN,AH_CS,-,397,8,35,21,9,31,22,18,13,1,0,0,1,0,0
SN,AH_CS,-,398,9,34,21,10,31,21,19,12,1,0,0,1,0,0
SN,AH_CS,-,399,9,33,20,10,30,22,21,14,1,0,0,1,0,0
SN,AH_CS,-,400,9,31,21,10,30,21,21,12,1,0,0,0,0,0
SN,AH_CS,-,401,10,33,20,12,30,23,21,15,1,1,0,0,0,0
SN,AH_CS,-,402,11,33,21,13,30,22,20,12,1,1,0,0,0,0
SN,AH_CS,-,403,11,33,21,13,31,21,20,12,1,1,0,0,0,0
SN,AH_CS,-,404,11,32,22,13,31,22,18,14,0,1,0,0,0,0
SN,AH_CS,-,405,11,31,22,14,31,22,17,15,0,1,0,0,0,0
SN,AH_CS,-,406,11,30,22,14,31,21,18,16,0,1,0,0,0,0
SN,AH_CS,-,407,11,32,22,14,31,20,16,17,0,1,0,0,0,0
SN,AH_CS,-,408,12,31,22,16,31,19,16,16,0,1,0,0,0,0
SN,AH_CS,-,409,12,30,22,14,31,21,17,16,0,1,0,0,0,0
SN,AH_CS,-,410,12,30,22,15,30,20,17,17,0,1,0,0,0,0
SN,AH_CS,-,411,12,30,22,15,29,21,17,17,0,1,0,0,0,0
SN,AH_CS,-,412,12,31,21,15,29,21,16,17,1,1,0,0,0,0
SN,AH_CS,-,413,12,29,20,15,30,21,17,17,2,1,0,0,0,0
SN,AH_CS,-,414,11,29,20,16,30,22,17,16,2,1,0,0,0,0
SN,AH_CS,-,415,11,26,20,15,32,23,18,16,2,1,0,0,0,0
SN,AH_CS,-,416,11,25,20,14,32,22,20,17,2,1,0,0,0,0
SN,AH_CS,-,417,10,25,20,14,34,21,21,16,2,1,0,0,0,0
SN,AH_CS,-,418,11,25,19,14,32,20,23,16,3,1,0,0,0,0
SN,AH_CS,-,419,11,26,18,14,33,20,20,17,4,1,0,0,0,0
SN,AH_CS,-,420,10,27,19,13,34,18,20,16,4,1,0,0,0,0
SN,AH_CS,-,421,11,30,18,12,34,18,19,16,4,2,0,0,0,0
SN,AH_CS,-,422,11,30,18,12,34,18,19,16,4,2,0,0,0,0
SN,AH_CS,-,423,10,29,17,11,35,19,20,16,5,2,0,0,0,0
SN,AH_CS,-,424,11,28,18,10,36,19,19,14,5,2,0,0,0,0
SN,AH_CS,-,425,10,30,18,8,36,19,20,14,5,2,0,0,0,0
SN,AH_CS,-,426,8,26,19,6,35,20,20,12,5,1,0,0,0,0
SN,AH_CS,-,427,7,26,19,7,34,19,21,13,5,1,0,0,0,0
SN,AH_CS,-,428,7,25,19,7,33,19,22,14,5,1,0,0,0,0
SN,AH_CS,-,429,7,27,19,7,33,18,23,12,5,1,0,0,0,0
SN,AH_CS,-,430,7,26,19,6,34,18,25,11,5,1,0,0,0,0
SN,AH_CS,-,431,7,27,19,7,34,17,25,10,5,1,0,0,0,0
SN,AH_CS,-,432,7,25,19,7,35,19,25,9,5,1,0,0,0,0
SN,AH_CS,-,433,6,24,19,5,35,21,26,10,5,1,0,0,0,0
SN,AH_CS,-,434,6,24,19,6,35,20,25,11,5,1,0,0,0,0
SN,AH_CS,-,435,6,25,19,5,36,20,25,10,5,1,0,0,0,0
SN,AH_CS,-,436,6,26,19,6,36,18,25,10,5,1,0,0,0,0
SN,AH_CS,-,437,6,26,19,7,36,18,26,11,4,1,0,0,0,0
SN,AH_CS,-,438,5,27,19,7,35,19,26,11,4,1,0,0,0,0
SN,AH_CS,-,439,6,29,18,6,34,19,25,12,4,3,0,0,0,0
SN,AH_CS,-,440,6,30,18,6,33,20,24,12,4,3,0,0,0,0
SN,AH_CS,-,441,6,31,18,6,33,22,23,10,4,3,0,0,0,0
SN,AH_CS,-,442,6,31,18,6,32,24,22,10,4,3,0,0,0,0
SN,AH_CS,-,443,5,33,19,7,32,24,20,10,3,3,0,0,0,0
SN,AH_CS,-,444,5,32,20,7,31,25,22,9,2,3,0,0,0,0
SN,AH_CS,-,445,4,32,20,7,31,25,22,10,2,3,0,0,0,0
SN,AH_CS,-,446,2,30,21,7,31,26,23,10,2,2,0,0,0,0
SN,AH_CS,-,447,2,29,20,9,31,28,23,12,2,2,1,0,0,0
SN,AH_CS,-,448,2,30,21,9,30,28,22,13,1,2,1,0,0,0
SN,AH_CS,-,449,1,30,21,9,30,29,21,14,1,2,1,0,0,0
SN,AH_CS,-,450,1,28,21,9,30,32,20,14,1,2,1,0,0,0
SN,AH_CS,-,451,1,29,21,9,31,30,20,14,1,2,1,0,0,0
SN,AH_CS,-,452,1,31,21,8,31,31,19,13,1,2,1,0,0,0
SN,AH_CS,-,453,1,31,21,8,30,32,18,14,1,2,1,0,0,0
SN,AH_CS,-,454,1,30,21,8,31,32,18,14,1,2,1,0,0,0
SN,AH_CS,-,455,2,30,21,8,32,32,17,13,1,2,1,0,0,0
SN,AH_CS,-,456,2,28,21,7,32,34,16,15,1,2,1,0,0,0
SN,AH_CS,-,457,2,27,21,7,31,34,16,17,1,2,1,0,0,0
SN,AH_CS,-,458,2,27,21,7,32,34,15,17,1,2,1,0,0,0
SN,AH_CS,-,459,2,27,21,6,33,35,15,16,1,2,1,0,0,0
SN,AH_CS,-,460,2,27,21,6,32,37,14,16,1,2,1,0,0,0
SN,AH_CS,-,461,2,25,21,6,32,38,14,17,1,2,1,0,0,0
SN,AH_CS,-,462,2,23,22,6,33,37,14,16,1,2,1,0,0,0
SN,AH_CS,-,463,2,24,23,8,33,35,13,16,0,2,1,0,0,0
SN,AH_CS,-,464,1,23,24,8,34,34,14,16,0,0,1,0,0,0
SN,AH_CS,-,465,1,25,23,8,33,36,15,17,0,0,2,0,0,0
SN,AH_CS,-,466,1,25,23,8,33,35,16,17,0,0,2,0,0,0
SN,AH_CS,-,467,1,25,22,10,33,33,15,18,1,0,2,0,0,0
SN,AH_CS,-,468,1,24,22,9,34,32,17,18,1,0,2,0,0,0
SN,AH_CS,-,469,1,24,21,9,33,33,17,21,1,0,2,0,0,0
SN,AH_CS,-,470,1,24,21,9,33,33,18,20,1,0,2,0,0,0
SN,AH_CS,-,471,1,24,21,10,35,31,17,20,1,0,2,0,0,0
SN,AH_CS,-,472,2,25,21,8,33,29,18,18,2,0,1,0,0,0
SN,AH_CS,-,473,3,25,21,8,35,28,17,17,2,0,1,0,0,0
SN,AH_CS,-,474,3,25,21,9,35,27,18,16,2,0,1,0,0,0
SN,AH_CS,-,475,6,25,20,10,35,25,18,17,2,0,1,0,0,0
SN,AH_CS,-,476,6,24,20,11,34,25,19,17,2,0,1,0,0,0
SN,AH_CS,-,477,7,23,19,11,34,26,20,18,2,0,1,0,0,0
SN,AH_CS,-,478,7,25,19,11,35,26,19,16,2,0,1,0,0,0
SN,AH_CS,-,479,8,25,19,11,34,26,18,17,2,0,1,0,0,0
SN,AH_CS,-,480,7,27,19,11,32,27,17,18,2,0,1,0,0,0
SN,AH_CS,-,481,9,29,18,11,32,27,17,17,2,0,1,0,0,0
SN,AH_CS,-,482,10,30,18,11,32,26,18,15,2,0,1,0,0,0
SN,AH_CS,-,483,12,31,18,11,31,24,18,15,2,0,1,0,0,0
SN,AH_CS,-,484,12,31,18,11,30,23,18,17,2,0,1,0,0,0
SN,AH_CS,-,485,12,30,18,13,31,21,18,17,2,0,1,0,0,0
SN,AH_CS,-,486,13,31,18,12,31,20,18,17,2,0,1,0,0,0
SN,AH_CS,-,487,13,33,18,12,30,21,16,17,2,0,1,0,0,0
SN,AH_CS,-,488,13,32,18,10,30,23,17,17,2,0,1,0,0,0
SN,AH_CS,-,489,13,33,18,10,30,25,15,16,2,0,1,0,0,0
SN,AH_CS,-,490,14,32,19,10,30,22,14,15,2,0,0,0,0,0
SN,AH_CS,-,491,16,31,19,11,30,22,12,15,2,0,0,0,0,0
SN,AH_CS,-,492,17,30,20,9,31,23,12,15,1,0,0,0,0,0
SN,AH_CS,-,493,18,29,20,10,32,23,10,15,1,0,0,0,0,0
SN,AH_CS,-,494,18,28,21,11,33,22,10,12,1,0,0,0,0,0
SN,AH_CS,-,495,19,26,21,11,35,22,9,12,1,0,0,0,0,0
SN,AH_CS,-,496,19,25,21,10,34,22,12,12,1,0,0,0,0,0
SN,AH_CS,-,497,18,25,22,11,35,23,10,12,0,0,0,0,0,0
SN,AH_CS,-,498,18,25,22,11,34,23,10,13,0,0,0,0,0,0
SN,AH_CS,-,499,18,27,22,10,34,23,9,13,0,0,0,0,0,0
SN,AH_CS,-,500,15,26,23,10,34,23,9,13,0,1,0,0,0,0
SN,AH_CS,-,501,15,28,22,9,33,24,11,13,0,1,0,0,0,0
SN,AH_CS,-,502,14,28,23,9,34,23,10,12,0,1,0,0,0,0
SN,AH_CS,-,503,14,28,23,9,33,23,10,13,0,1,0,0,0,0
SN,AH_CS,-,504,14,28,23,9,33,24,10,12,0,1,0,0,0,0
SN,AH_CS,-,505,14,28,23,9,33,25,10,11,0,1,0,0,0,0
SN,AH_CS,-,506,13,27,24,10,34,23,10,10,0,1,0,0,0,0
SN,AH_CS,-,507,12,27,24,10,34,23,10,11,0,1,0,0,0,0
SN,AH_CS,-,508,10,26,24,11,35,24,10,11,0,1,0,0,0,0
SN,AH_CS,-,509,11,25,24,11,36,24,10,10,0,1,0,0,0,0
SN,AH_CS,-,510,11,25,24,9,35,26,11,10,0,1,0,0,0,0
SN,AH_CS,-,511,11,25,24,10,35,26,12,8,0,1,0,0,0,0
SN,AH_CS,-,512,11,24,24,9,35,28,12,8,0,1,0,0,0,0
SN,AH_CS,-,513,11,23,24,9,35,26,15,8,0,1,0,0,0,0
SN,AH_CS,-,514,12,22,24,9,35,25,16,8,0,1,0,0,0,0
SN,AH_CS,-,515,11,20,24,9,35,26,18,8,0,1,0,0,0,0
SN,AH_CS,-,516,10,20,24,8,35,25,18,11,0,1,0,0,0,0
SN,AH_CS,-,517,10,21,24,8,34,25,19,10,0,1,0,0,0,0
SN,AH_CS,-,518,9,23,24,7,32,25,21,10,0,1,0,0,0,0
SN,AH_CS,-,519,9,23,24,6,32,27,19,11,0,1,0,0,0,0
SN,AH_CS,-,520,8,25,24,7,30,26,20,11,0,1,0,0,0,0
SN,AH_CS,-,521,8,26,24,8,29,27,18,11,0,1,0,0,0,0
SN,AH_CS,-,522,8,26,24,7,29,26,20,11,0,1,0,0,0,0
SN,AH_CS,-,523,7,25,24,8,28,27,21,11,0,1,0,0,0,0
SN,AH_CS,-,524,8,23,24,8,28,27,22,11,0,1,0,0,0,0
SN,AH_CS,-,525,9,24,23,8,27,30,22,11,0,0,0,0,0,0
SN,AH_CS,-,526,9,23,24,8,28,28,21,11,0,0,0,0,0,0
SN,AH_CS,-,527,9,23,24,9,27,27,21,12,0,0,0,0,0,0
SN,AH_CS,-,528,9,22,24,10,27,27,22,11,0,0,0,0,0,0
SN,AH_CS,-,529,8,21,24,11,28,26,23,11,0,0,0,0,0,0
SN,AH_CS,-,530,8,20,24,12,28,26,23,11,0,0,0,0,0,0
SN,AH_CS,-,531,8,20,23,12,28,28,25,12,0,0,1,0,0,0
SN,AH_CS,-,532,8,21,22,13,28,27,24,12,1,0,1,0,0,0
SN,AH_CS,-,533,8,21,21,12,26,28,26,15,1,0,1,0,0,0
SN,AH_CS,-,534,7,22,21,14,25,27,27,14,1,0,1,0,0,0
SN,AH_CS,-,535,7,21,21,14,26,26,27,15,1,0,1,0,0,0
SN,AH_CS,-,536,6,21,21,15,26,26,27,15,1,0,1,0,0,0
SN,AH_CS,-,537,6,20,21,17,27,23,28,15,1,0,1,0,0,0
SN,AH_CS,-,538,7,21,21,17,28,23,24,16,1,0,1,0,0,0
SN,AH_CS,-,539,7,21,20,17,29,22,23,17,2,0,1,0,0,0
SN,AH_CS,-,540,7,22,20,18,29,21,21,18,2,0,1,0,0,0
SN,AH_CS,-,541,6,23,19,19,28,23,22,18,2,0,1,0,0,0
SN,AH_CS,-,542,5,24,19,19,28,23,22,18,2,0,1,0,0,0
SN,AH_CS,-,543,5,23,18,19,29,26,21,19,2,0,1,0,0,0
SN,AH_CS,-,544,5,24,18,19,29,25,22,18,2,0,1,0,0,0
SN,AH_CS,-,545,5,23,18,18,29,27,21,19,2,0,1,0,0,0
SN,AH_CS,-,546,6,22,18,17,29,26,20,22,2,0,1,0,0,0
SN,AH_CS,-,547,7,20,17,17,29,30,18,24,2,0,1,0,0,0
SN,AH_CS,-,548,8,22,17,16,30,29,17,23,2,0,1,0,0,0
SN,AH_CS,-,549,8,22,16,17,31,30,16,24,2,0,1,0,0,0
SN,AH_CS,-,550,7,21,17,18,32,26,17,24,2,0,1,0,0,0
SN,AH_CS,-,551,7,21,17,18,32,28,16,23,2,0,1,0,0,0
SN,AH_CS,-,552,8,20,17,17,32,29,17,22,2,0,1,0,0,0
SN,AH_CS,-,553,8,19,17,17,32,29,18,22,2,0,1,0,0,0
SN,AH_CS,-,554,9,19,17,17,31,29,17,23,2,0,1,0,0,0
SN,AH_CS,-,555,9,19,16,17,30,31,18,24,2,0,1,0,0,0
SN,AH_CS,-,556,8,19,17,16,29,31,16,24,2,0,0,0,0,0
SN,AH_CS,-,557,8,18,18,15,30,32,16,24,1,0,0,0,0,0
SN,AH_CS,-,558,8,18,18,15,30,30,14,20,1,0,0,0,1,0
SN,AH_CS,-,559,8,17,17,15,31,30,13,21,1,0,1,0,1,0
SN,AH_CS,-,560,8,17,16,15,29,29,12,20,2,0,1,0,1,0
SN,AH_CS,-,561,8,16,15,15,30,29,11,21,2,0,2,0,1,0
SN,AH_CS,-,562,8,16,14,13,28,29,10,21,2,0,2,0,1,0
SN,AH_CS,-,563,7,15,13,15,27,29,10,22,2,0,3,0,1,0
SN,AH_CS,-,564,6,14,13,15,25,29,10,21,1,0,3,0,1,0
SN,AH_CS,-,565,6,13,12,16,26,28,10,21,1,0,4,0,1,0
SN,AH_CS,-,566,6,12,12,15,26,26,9,18,1,0,4,0,1,0
SN,AH_CS,-,567,6,11,12,16,27,25,8,19,1,0,4,0,1,0
SN,AH_CS,-,568,6,10,13,16,25,22,7,18,1,0,4,0,1,0
SN,AH_CS,-,569,6,10,12,18,25,21,7,19,1,1,4,0,1,0
SN,AH_CS,-,570,7,9,12,19,25,20,8,18,1,1,4,0,1,0
SN,AH_CS,-,571,6,10,12,20,25,20,10,15,1,1,4,0,1,0
SN,AH_CS,-,572,5,11,13,20,25,18,11,13,1,1,4,0,1,0
SN,AH_CS,-,573,4,11,13,21,24,18,12,13,1,1,4,0,1,0
SN,AH_CS,-,574,3,12,14,20,23,17,12,13,1,1,4,0,1,0
SN,AH_CS,-,575,3,12,14,18,23,19,13,12,1,1,4,0,1,0
SN,AH_CS,-,576,3,12,14,18,23,18,13,13,1,1,4,0,1,0
SN,AH_CS,-,577,2,13,14,17,23,18,12,15,1,1,4,0,1,0
SN,AH_CS,-,578,2,14,14,16,23,19,10,16,1,1,4,0,1,0
SN,AH_CS,-,579,2,15,13,15,22,20,11,17,1,2,4,0,1,0
SN,AH_CS,-,580,2,15,14,14,23,17,12,16,1,2,4,0,1,0
SN,AH_CS,-,581,4,15,14,15,23,15,12,15,1,2,4,0,1,0
SN,AH_CS,-,582,4,15,13,15,22,16,12,15,2,2,4,0,1,0
SN,AH_CS,-,583,4,17,13,15,22,19,13,17,2,2,4,0,0,0
SN,AH_CS,-,584,4,18,14,15,22,19,13,16,2,2,3,0,0,0
SN,AH_CS,-,585,4,18,14,16,23,22,14,17,1,3,3,0,0,0
SN,AH_CS,-,586,5,20,14,14,22,22,14,17,2,3,2,0,0,0
SN,AH_CS,-,587,6,22,15,14,23,22,14,18,2,3,2,0,0,0
SN,AH_CS,-,588,6,23,16,12,24,23,15,16,2,3,1,0,0,0
SN,AH_CS,-,589,6,25,17,14,25,23,15,16,2,3,1,0,0,0
SN,AH_CS,-,590,7,26,18,12,24,25,15,15,2,3,0,0,0,0
SN,AH_CS,-,591,8,26,19,12,26,25,16,16,2,3,0,0,0,0
SN,AH_CS,-,592,9,25,19,11,25,26,17,16,2,3,0,0,0,0
SN,AH_CS,-,593,9,28,19,11,26,27,17,16,2,3,0,0,0,0
SN,AH_CS,-,594,10,28,20,10,26,26,16,16,2,2,0,0,0,0
SN,AH_CS,-,595,10,31,19,9,26,27,15,17,2,2,0,0,0,0
SN,AH_CS,-,596,10,32,19,8,26,27,15,17,2,2,0,0,0,0
SN,AH_CS,-,597,10,32,19,9,26,27,14,17,2,2,0,0,0,0
SN,AH_CS,-,598,11,31,19,8,26,29,13,17,2,2,0,0,0,0
SN,AH_CS,-,599,11,31,19,8,26,29,13,17,2,2,0,0,0,0
SN,AH_CS,-,600,11,34,19,9,26,27,11,17,2,2,0,0,0,0
SN,AH_CS,-,601,12,35,18,9,26,29,10,17,2,2,0,0,0,0
SN,AH_CS,-,602,13,35,18,9,27,28,10,16,2,2,0,0,0,0
SN,AH_CS,-,603,13,37,18,9,27,26,10,16,2,2,0,0,0,0
SN,AH_CS,-,604,12,36,19,10,28,26,10,14,2,1,0,0,0,0
SN,AH_CS,-,605,14,35,18,10,28,28,8,16,2,1,0,0,0,0
SN,AH_CS,-,606,13,34,18,9,29,28,9,17,2,1,0,0,0,0
SN,AH_CS,-,607,13,35,18,10,28,28,11,17,1,1,0,0,0,0
SN,AH_CS,-,608,13,33,19,11,30,26,10,16,1,1,0,0,0,0
SN,AH_CS,-,609,13,33,18,9,28,29,10,19,1,2,0,0,0,0
SN,AH_CS,-,610,13,35,19,9,29,26,9,18,1,1,0,0,0,0
SN,AH_CS,-,611,12,36,19,11,29,27,11,18,0,1,1,0,0,0
SN,AH_CS,-,612,11,36,19,11,29,27,13,17,0,1,1,0,0,0
SN,AH_CS,-,613,11,36,19,13,28,27,12,17,0,1,1,0,0,0
SN,AH_CS,-,614,11,36,19,11,28,29,12,17,0,1,1,0,0,0
SN,AH_CS,-,615,10,36,18,11,28,30,14,18,0,1,1,0,0,0
SN,AH_CS,-,616,9,36,17,11,27,33,13,18,1,1,1,0,0,0
SN,AH_CS,-,617,9,37,16,11,27,35,12,19,1,1,1,0,0,0
SN,AH_CS,-,618,10,36,16,11,27,35,12,19,1,1,1,0,0,0
SN,AH_CS,-,619,9,36,16,11,28,36,12,18,1,1,1,0,0,0
SN,AH_CS,-,620,9,34,17,11,28,34,12,19,1,1,1,0,0,0
SN,AH_CS,-,621,9,33,17,11,28,36,11,19,1,1,1,0,0,0
SN,AH_CS,-,622,9,34,17,10,28,35,11,20,1,1,1,0,0,0
SN,AH_CS,-,623,8,33,17,11,28,33,12,22,1,1,1,0,0,0
SN,AH_CS,-,624,8,32,16,12,29,33,12,21,2,1,1,0,0,0
SN,AH_CS,-,625,8,31,15,12,28,35,14,22,2,1,1,0,0,0
SN,AH_CS,-,626,7,29,16,13,28,32,16,22,2,1,1,0,0,0
SN,AH_CS,-,627,6,29,16,13,28,34,16,21,2,1,1,0,0,0
SN,AH_CS,-,628,6,28,16,13,28,35,16,21,2,1,1,0,0,0
SN,AH_CS,-,629,6,28,16,13,28,34,17,21,2,1,1,0,0,0
SN,AH_CS,-,630,4,30,17,13,28,33,17,19,2,1,1,0,0,0
SN,AH_CS,-,631,3,31,17,13,28,34,17,18,2,1,1,0,0,0
SN,AH_CS,-,632,3,30,18,12,29,34,15,18,2,1,1,0,0,0
SN,AH_CS,-,633,3,32,18,12,28,33,15,18,2,1,1,0,0,0
SN,AH_CS,-,634,3,33,19,13,29,30,15,16,2,0,1,0,0,0
SN,AH_CS,-,635,3,34,19,13,28,31,16,17,2,0,1,0,0,0
SN,AH_CS,-,636,4,31,20,11,28,30,16,17,2,0,0,0,0,0
SN,AH_CS,-,637,4,31,20,11,28,31,14,18,2,0,0,0,0,0
SN,AH_CS,-,638,4,31,20,9,28,32,15,18,2,0,0,0,0,0
SN,AH_CS,-,639,5,29,20,9,28,31,16,19,2,0,0,0,0,0
SN,AH_CS,-,640,5,28,20,9,28,30,15,19,3,0,0,0,0,0
SN,AH_CS,-,641,6,29,21,9,29,27,15,19,2,0,0,0,0,0
SN,AH_CS,-,642,5,30,22,9,29,26,15,17,2,0,0,0,0,0
SN,AH_CS,-,643,4,29,22,9,30,27,15,17,2,0,0,0,0,0
SN,AH_CS,-,644,4,30,22,9,30,26,15,17,2,0,0,0,0,0
SN,AH_CS,-,645,4,30,22,9,31,26,15,16,2,0,0,0,0,0
SN,AH_CS,-,646,4,31,22,10,31,24,14,17,2,0,0,0,0,0
SN,AH_CS,-,647,5,31,21,10,31,26,14,17,2,0,0,0,0,0
SN,AH_CS,-,648,5,32,21,10,33,26,13,15,2,0,0,0,0,0
SN,AH_CS,-,649,5,31,22,9,32,28,13,16,1,0,0,0,0,0
SN,AH_CS,-,650,5,29,23,8,33,28,12,16,1,0,0,0,0,0
SN,AH_CS,-,651,5,29,22,7,33,31,11,18,1,0,0,0,0,0
SN,AH_CS,-,652,5,29,22,7,32,31,11,19,1,0,0,0,0,0
SN,AH_CS,-,653,5,28,22,7,32,31,12,19,1,0,0,0,0,0
SN,AH_CS,-,654,5,28,22,6,32,32,12,19,1,0,0,0,0,0
SN,AH_CS,-,655,5,26,22,7,32,31,14,19,1,0,0,0,0,0
SN,AH_CS,-,656,6,27,22,7,31,30,14,19,1,0,0,0,0,0
SN,AH_CS,-,657,6,27,22,7,31,29,14,20,1,0,0,0,0,0
SN,AH_CS,-,658,6,26,22,6,31,31,14,20,1,0,0,0,0,0
SN,AH_CS,-,659,6,24,21,6,30,33,16,22,1,0,0,0,0,0
SN,AH_CS,-,660,6,21,21,5,30,34,16,22,1,0,0,0,0,0
SN,AH_CS,-,661,5,23,21,7,30,34,14,21,1,0,0,0,0,0
SN,AH_CS,-,662,5,24,21,8,30,33,14,20,1,0,0,0,0,0
SN,AH_CS,-,663,5,23,21,9,30,32,13,22,1,0,0,0,0,0
SN,AH_CS,-,664,4,23,21,10,30,33,12,22,1,0,0,0,0,0
SN,AH_CS,-,665,4,23,22,11,31,32,12,21,0,0,0,0,0,0
SN,AH_CS,-,666,4,23,22,11,30,32,13,21,0,0,0,0,0,0
SN,AH_CS,-,667,4,22,22,11,30,32,14,21,0,0,0,0,0,0
SN,AH_CS,-,668,4,23,22,11,29,31,14,22,0,0,0,0,0,0
SN,AH_CS,-,669,4,23,21,11,28,36,14,23,0,0,1,0,0,0
SN,AH_CS,-,670,3,23,21,11,28,36,15,23,0,0,1,0,0,0
SN,AH_CS,-,671,3,24,20,10,27,38,16,24,0,0,1,0,0,0
SN,AH_CS,-,672,2,24,20,11,27,35,17,23,1,0,1,0,0,0
SN,AH_CS,-,673,2,25,19,11,25,35,18,23,2,0,1,0,0,0
SN,AH_CS,-,674,2,27,19,11,25,34,18,22,2,0,1,0,0,0
SN,AH_CS,-,675,2,32,18,11,26,35,17,21,2,0,1,1,0,0
SN,AH_CS,-,676,3,34,19,11,25,33,17,18,2,0,1,1,0,0
SN,AH_CS,-,677,4,35,19,11,25,32,17,17,2,0,1,1,0,0
SN,AH_CS,-,678,4,35,19,11,25,33,16,17,2,0,1,1,0,0
