Text_Type,Book,Chapter,Window,GLL,GGL,LG,GGG,LGL,LLL,GLG,L,G,LGG,LLG,LL,GG,GL
SN,AS-CS,-,340,11,11,1,28,32,1,19,1,23,11,11,0,0,0
SN,AS-CS,-,341,10,12,1,29,32,1,19,1,23,10,11,0,0,0
SN,AS-CS,-,342,10,11,1,31,33,1,18,1,23,9,11,0,0,0
SN,AS-CS,-,343,10,11,1,30,33,1,20,1,23,9,10,0,0,0
SN,AS-CS,-,344,10,11,1,31,32,1,20,1,23,9,10,0,0,0
SN,AS-CS,-,345,11,9,1,32,32,1,20,1,23,9,10,0,0,0
SN,AS-CS,-,346,11,8,1,33,32,1,20,1,23,9,10,0,0,0
SN,AS-CS,-,347,11,7,1,31,32,1,22,1,23,11,9,0,0,0
SN,AS-CS,-,348,12,7,1,30,31,1,22,1,23,12,9,0,0,0
SN,AS-CS,-,349,13,7,0,28,34,1,21,1,24,13,8,0,0,0
SN,AS-CS,-,350,14,7,0,26,35,1,21,1,24,13,8,0,0,0
SN,AS-CS,-,351,14,6,0,26,34,1,22,1,24,13,9,0,0,0
SN,AS-CS,-,352,12,8,0,26,34,1,23,1,24,13,8,0,0,0
SN,AS-CS,-,353,12,8,0,26,35,0,24,0,25,12,8,0,0,0
SN,AS-CS,-,354,12,9,0,26,34,0,24,0,25,13,7,0,0,0
SN,AS-CS,-,355,11,9,0,29,33,0,24,0,25,12,7,0,0,0
SN,AS-CS,-,356,11,9,0,29,33,0,24,0,25,11,8,0,0,0
SN,AS-CS,-,357,11,9,0,29,33,0,24,0,25,10,9,0,0,0
SN,AS-CS,-,358,11,9,0,28,34,0,23,0,25,11,9,0,0,0
SN,AS-CS,-,359,10,9,0,27,34,0,24,0,25,11,10,0,0,0
SN,AS-CS,-,360,10,9,0,27,35,0,24,0,25,11,9,0,0,0
SN,AS-CS,-,361,10,11,0,26,36,0,23,0,25,10,9,0,0,0
SN,AS-CS,-,362,10,12,0,25,35,0,24,0,25,10,9,0,0,0
SN,AS-CS,-,363,11,11,0,23,36,0,24,0,25,10,10,0,0,0
SN,AS-CS,-,364,10,11,0,23,37,0,24,0,25,10,10,0,0,0
SN,AS-CS,-,365,10,10,0,25,37,0,23,1,24,10,10,0,0,0
SN,AS-CS,-,366,11,10,0,24,36,0,25,1,24,10,9,0,0,0
SN,AS-CS,-,367,11,12,0,22,35,0,25,1,24,11,9,0,0,0
SN,AS-CS,-,368,11,13,0,22,35,0,24,1,24,10,10,0,0,0
SN,AS-CS,-,369,11,13,0,20,35,0,24,1,24,11,11,0,0,0
SN,AS-CS,-,370,11,13,0,20,37,0,23,1,24,11,10,0,0,0
SN,AS-CS,-,371,11,13,0,20,37,0,23,1,24,11,10,0,0,0
SN,AS-CS,-,372,11,14,0,20,39,0,21,1,24,10,10,0,0,0
SN,AS-CS,-,373,10,15,0,21,40,0,21,1,24,9,9,0,0,0
SN,AS-CS,-,374,9,15,0,22,38,0,23,1,24,9,9,0,0,0
SN,AS-CS,-,375,8,16,0,21,37,0,24,1,24,9,10,0,0,0
SN,AS-CS,-,376,9,16,0,21,37,0,23,1,24,10,9,0,0,0
SN,AS-CS,-,377,10,14,0,21,38,0,22,1,24,11,9,0,0,0
SN,AS-CS,-,378,9,14,0,22,38,0,22,1,24,11,9,0,0,0
SN,AS-CS,-,379,10,13,0,22,39,0,22,1,24,10,9,0,0,0
SN,AS-CS,-,380,11,13,0,19,40,0,21,1,24,11,10,0,0,0
SN,AS-CS,-,381,11,13,0,19,40,0,21,1,24,11,10,0,0,0
SN,AS-CS,-,382,10,14,0,18,40,0,20,1,24,12,11,0,0,0
SN,AS-CS,-,383,9,14,0,18,39,0,22,1,24,12,11,0,0,0
SN,AS-CS,-,384,9,15,0,19,39,0,20,1,24,11,12,0,0,0
SN,AS-CS,-,385,9,16,0,21,38,0,19,1,24,10,12,0,0,0
SN,AS-CS,-,386,9,15,0,21,37,0,20,1,24,10,13,0,0,0
SN,AS-CS,-,387,9,14,0,21,37,0,21,1,24,11,12,0,0,0
SN,AS-CS,-,388,9,14,0,21,36,0,21,1,24,13,11,0,0,0
SN,AS-CS,-,389,9,14,0,19,35,0,23,1,24,14,11,0,0,0
SN,AS-CS,-,390,9,16,0,17,35,0,23,0,25,13,12,0,0,0
SN,AS-CS,-,391,9,16,0,18,35,0,22,0,25,13,12,0,0,0
SN,AS-CS,-,392,9,14,0,20,36,0,22,0,25,12,12,0,0,0
SN,AS-CS,-,393,9,14,0,20,36,0,22,0,25,12,12,0,0,0
SN,AS-CS,-,394,9,16,0,20,36,0,22,0,25,11,11,0,0,0
SN,AS-CS,-,395,8,18,0,19,34,0,24,0,25,11,11,0,0,0
SN,AS-CS,-,396,7,20,0,17,34,0,24,0,25,11,12,0,0,0
SN,AS-CS,-,397,7,19,0,18,33,0,25,0,25,10,13,0,0,0
SN,AS-CS,-,398,7,20,0,16,32,0,26,0,25,10,14,0,0,0
SN,AS-CS,-,399,8,20,0,15,34,0,25,0,25,9,14,0,0,0
SN,AS-CS,-,400,8,22,0,16,34,0,23,0,25,9,13,0,0,0
SN,AS-CS,-,401,7,23,0,17,34,0,23,0,25,8,13,0,0,0
SN,AS-CS,-,402,7,25,0,17,33,0,22,0,25,8,13,0,0,0
SN,AS-CS,-,403,7,25,0,16,32,0,21,0,25,10,14,0,0,0
SN,AS-CS,-,404,7,26,0,15,32,0,20,0,25,11,14,0,0,0
SN,AS-CS,-,405,6,27,0,16,31,0,20,1,24,10,15,0,0,0
SN,AS-CS,-,406,5,27,0,17,31,0,20,1,24,11,14,0,0,0
SN,AS-CS,-,407,5,27,0,18,31,0,20,1,24,10,14,0,0,0
SN,AS-CS,-,408,6,27,0,19,30,0,19,1,24,9,15,0,0,0
SN,AS-CS,-,409,6,26,0,18,31,0,22,1,24,9,13,0,0,0
SN,AS-CS,-,410,7,26,0,17,31,0,22,1,24,9,13,0,0,0
SN,AS-CS,-,411,8,25,0,17,31,0,23,1,24,9,12,0,0,0
SN,AS-CS,-,412,9,25,0,16,31,0,22,1,24,10,12,0,0,0
SN,AS-CS,-,413,8,27,0,17,31,0,22,2,23,8,12,0,0,0
SN,AS-CS,-,414,9,27,0,18,31,0,21,2,23,8,11,0,0,0
SN,AS-CS,-,415,9,27,0,18,31,0,20,2,23,10,10,0,0,0
SN,AS-CS,-,416,8,27,0,18,31,0,20,2,23,11,10,0,0,0
SN,AS-CS,-,417,8,26,0,18,31,0,20,2,23,11,11,0,0,0
SN,AS-CS,-,418,8,26,0,18,31,0,20,3,22,12,10,0,0,0
SN,AS-CS,-,419,8,24,0,19,32,0,20,3,22,12,10,0,0,0
SN,AS-CS,-,420,8,22,0,21,32,0,20,3,22,12,10,0,0,0
SN,AS-CS,-,421,8,20,0,22,32,0,21,3,22,13,9,0,0,0
SN,AS-CS,-,422,8,20,0,21,32,0,21,3,22,13,10,0,0,0
SN,AS-CS,-,423,8,19,0,21,33,0,20,3,22,14,10,0,0,0
SN,AS-CS,-,424,8,19,0,23,31,0,19,3,22,15,10,0,0,0
SN,AS-CS,-,425,8,17,0,23,31,0,20,3,22,16,10,0,0,0
SN,AS-CS,-,426,8,17,0,21,31,0,21,3,22,17,10,0,0,0
SN,AS-CS,-,427,7,15,0,22,31,0,22,3,22,18,10,0,0,0
SN,AS-CS,-,428,7,16,0,23,31,0,23,3,22,16,9,0,0,0
SN,AS-CS,-,429,6,15,0,23,31,0,26,3,22,15,9,0,0,0
SN,AS-CS,-,430,6,14,0,23,31,0,28,2,23,16,7,0,0,0
SN,AS-CS,-,431,6,13,0,22,32,0,30,2,23,15,7,0,0,0
SN,AS-CS,-,432,6,13,0,23,32,0,31,2,23,15,5,0,0,0
SN,AS-CS,-,433,5,13,0,23,33,0,30,2,23,16,5,0,0,0
SN,AS-CS,-,434,5,15,0,24,32,0,28,3,22,16,5,0,0,0
SN,AS-CS,-,435,4,15,0,25,32,0,28,3,22,16,5,0,0,0
SN,AS-CS,-,436,3,16,0,24,33,0,26,3,22,16,7,0,0,0
SN,AS-CS,-,437,2,17,0,25,34,0,26,3,22,14,7,0,0,0
SN,AS-CS,-,438,2,15,0,25,36,0,25,2,23,14,8,0,0,0
SN,AS-CS,-,439,1,16,0,24,37,0,25,2,23,13,9,0,0,0
SN,AS-CS,-,440,1,15,0,25,37,0,26,2,23,11,10,0,0,0
SN,AS-CS,-,441,2,16,0,24,37,0,25,2,23,11,10,0,0,0
SN,AS-CS,-,442,3,17,0,22,36,0,27,2,23,11,9,0,0,0
SN,AS-CS,-,443,3,18,0,22,36,0,26,1,24,11,9,0,0,0
SN,AS-CS,-,444,4,18,0,22,35,0,25,1,24,12,9,0,0,0
SN,AS-CS,-,445,4,21,0,21,35,0,23,1,24,12,9,0,0,0
SN,AS-CS,-,446,5,21,0,20,36,0,22,1,24,12,9,0,0,0
SN,AS-CS,-,447,5,21,0,22,35,0,22,1,24,12,8,0,0,0
SN,AS-CS,-,448,5,22,0,22,34,0,22,1,24,11,9,0,0,0
SN,AS-CS,-,449,4,24,0,20,34,0,22,2,23,12,9,0,0,0
SN,AS-CS,-,450,4,25,0,19,35,0,22,2,23,11,9,0,0,0
SN,AS-CS,-,451,5,25,0,19,35,0,21,2,23,10,10,0,0,0
SN,AS-CS,-,452,5,27,0,19,35,0,20,2,23,9,10,0,0,0
SN,AS-CS,-,453,6,25,0,18,36,0,21,2,23,9,10,0,0,0
SN,AS-CS,-,454,7,25,0,19,35,0,18,2,23,10,11,0,0,0
SN,AS-CS,-,455,7,26,0,18,35,0,16,2,23,10,13,0,0,0
SN,AS-CS,-,456,7,27,1,17,33,0,15,2,22,11,15,0,0,0
SN,AS-CS,-,457,8,26,1,17,33,0,15,2,22,11,15,0,0,0
SN,AS-CS,-,458,8,27,1,17,33,0,15,2,22,10,15,0,0,0
SN,AS-CS,-,459,8,25,1,18,33,0,15,1,23,10,16,0,0,0
SN,AS-CS,-,460,8,25,1,16,34,0,15,1,23,10,17,0,0,0
SN,AS-CS,-,461,8,25,1,17,34,0,15,1,23,11,15,0,0,0
SN,AS-CS,-,462,8,26,1,17,33,0,14,1,23,12,15,0,0,0
SN,AS-CS,-,463,9,27,1,16,31,0,14,1,23,12,16,0,0,0
SN,AS-CS,-,464,10,26,1,16,31,0,14,1,23,13,15,0,0,0
SN,AS-CS,-,465,11,25,1,16,31,0,14,1,23,14,14,0,0,0
SN,AS-CS,-,466,10,24,1,18,31,0,14,1,23,13,15,0,0,0
SN,AS-CS,-,467,10,23,1,20,32,0,12,1,23,13,15,0,0,0
SN,AS-CS,-,468,10,23,1,20,33,0,12,1,23,12,15,0,0,0
SN,AS-CS,-,469,9,23,1,20,33,0,13,1,23,11,16,0,0,0
SN,AS-CS,-,470,9,21,1,19,33,0,14,1,23,12,17,0,0,0
SN,AS-CS,-,471,9,22,1,19,32,0,15,1,23,11,17,0,0,0
SN,AS-CS,-,472,9,22,1,18,32,0,15,1,23,12,17,0,0,0
SN,AS-CS,-,473,10,20,1,19,32,0,17,1,23,12,15,0,0,0
SN,AS-CS,-,474,10,18,1,21,32,0,19,0,24,10,15,0,0,0
SN,AS-CS,-,475,10,17,1,22,32,0,19,1,23,10,15,0,0,0
SN,AS-CS,-,476,9,17,1,23,32,0,18,1,23,11,15,0,0,0
SN,AS-CS,-,477,9,17,1,22,32,0,18,1,23,11,16,0,0,0
SN,AS-CS,-,478,9,17,1,23,31,0,17,1,23,11,17,0,0,0
SN,AS-CS,-,479,8,17,1,22,31,0,19,1,23,11,17,0,0,0
SN,AS-CS,-,480,8,17,1,25,31,0,19,1,23,10,15,0,0,0
SN,AS-CS,-,481,9,16,0,27,32,0,18,1,24,9,14,0,0,0
SN,AS-CS,-,482,9,16,0,26,33,0,17,2,23,10,14,0,0,0
SN,AS-CS,-,483,9,16,0,25,32,0,19,2,23,10,14,0,0,0
SN,AS-CS,-,484,9,16,0,24,33,0,19,2,23,10,14,0,0,0
SN,AS-CS,-,485,9,16,0,24,32,0,20,2,23,11,13,0,0,0
SN,AS-CS,-,486,9,16,0,23,31,0,21,2,23,12,13,0,0,0
SN,AS-CS,-,487,10,14,0,22,32,0,23,2,23,11,13,0,0,0
SN,AS-CS,-,488,10,14,0,23,32,0,24,3,22,11,11,0,0,0
SN,AS-CS,-,489,9,15,0,24,32,0,23,3,22,10,12,0,0,0
SN,AS-CS,-,490,8,15,0,24,32,0,25,3,22,9,12,0,0,0
SN,AS-CS,-,491,8,14,0,24,32,0,26,3,22,9,12,0,0,0
SN,AS-CS,-,492,7,15,0,24,31,0,26,3,22,9,13,0,0,0
SN,AS-CS,-,493,7,13,0,25,30,0,28,3,22,9,13,0,0,0
SN,AS-CS,-,494,7,13,0,25,30,0,29,3,22,9,12,0,0,0
SN,AS-CS,-,495,7,12,0,25,31,0,30,3,22,9,11,0,0,0
SN,AS-CS,-,496,6,12,0,26,32,0,29,3,22,9,11,0,0,0
SN,AS-CS,-,497,6,14,0,26,32,0,28,3,22,9,10,0,0,0
SN,AS-CS,-,498,5,14,0,25,33,0,28,3,22,9,11,0,0,0
SN,AS-CS,-,499,5,14,0,25,33,0,26,3,22,10,12,0,0,0
SN,AS-CS,-,500,5,14,0,25,32,0,27,2,23,10,12,0,0,0
SN,AS-CS,-,501,6,13,0,25,33,0,27,2,23,10,11,0,0,0
SN,AS-CS,-,502,6,12,0,27,33,0,27,2,23,9,11,0,0,0
SN,AS-CS,-,503,5,13,0,28,33,0,27,2,23,9,10,0,0,0
SN,AS-CS,-,504,5,14,0,28,35,0,25,2,23,9,9,0,0,0
SN,AS-CS,-,505,6,13,0,26,35,0,26,2,23,9,10,0,0,0
SN,AS-CS,-,506,5,13,0,26,35,0,27,2,23,9,10,0,0,0
SN,AS-CS,-,507,5,13,0,25,35,0,29,1,24,8,10,0,0,0
SN,AS-CS,-,508,6,12,0,25,36,0,28,1,24,8,10,0,0,0
SN,AS-CS,-,509,7,13,0,24,36,0,28,1,24,8,9,0,0,0
SN,AS-CS,-,510,8,12,0,24,36,0,28,1,24,7,10,0,0,0
SN,AS-CS,-,511,8,12,0,25,37,0,28,1,24,5,10,0,0,0
SN,AS-CS,-,512,8,13,0,25,36,0,26,1,24,7,10,0,0,0
SN,AS-CS,-,513,7,12,0,25,36,0,25,0,25,7,10,0,0,0
SN,AS-CS,-,514,7,11,0,25,34,1,25,0,25,7,9,0,0,0
SN,AS-CS,-,515,7,11,0,25,33,1,23,0,24,9,10,0,0,0
SN,AS-CS,-,516,7,12,1,23,32,1,24,0,23,9,10,0,0,0
SN,AS-CS,-,517,7,11,1,21,32,1,26,0,23,10,10,0,0,0
SN,AS-CS,-,518,7,11,1,20,33,1,26,0,23,10,10,0,0,0
SN,AS-CS,-,519,7,11,1,19,33,1,25,0,23,12,10,0,0,0
SN,AS-CS,-,520,7,11,1,22,32,1,24,0,23,11,10,0,0,0
SN,AS-CS,-,521,7,12,1,22,32,1,23,0,23,11,10,0,0,0
SN,AS-CS,-,522,9,11,1,21,33,1,23,0,23,10,10,0,0,0
SN,AS-CS,-,523,9,11,1,21,32,1,24,0,23,11,9,0,0,0
SN,AS-CS,-,524,9,11,1,20,33,1,26,0,23,10,8,0,0,0
SN,AS-CS,-,525,9,12,1,19,34,1,24,0,23,11,8,0,0,0
SN,AS-CS,-,526,9,12,1,18,33,1,26,0,23,11,8,0,0,0
SN,AS-CS,-,527,9,11,1,17,33,1,27,1,22,12,8,0,0,0
SN,AS-CS,-,528,9,13,1,15,34,1,26,1,22,12,8,0,0,0
SN,AS-CS,-,529,9,14,1,15,32,1,27,1,22,11,9,0,0,0
SN,AS-CS,-,530,8,14,1,14,33,1,28,1,22,12,8,0,0,0
SN,AS-CS,-,531,8,15,1,13,33,1,29,1,22,12,7,0,0,0
SN,AS-CS,-,532,7,16,1,14,32,1,28,1,22,12,8,0,0,0
SN,AS-CS,-,533,6,16,1,14,31,1,30,1,22,13,7,0,0,0
SN,AS-CS,-,534,5,15,1,16,30,1,29,1,22,13,9,0,0,0
SN,AS-CS,-,535,4,16,1,17,30,1,27,1,22,14,9,0,0,0
SN,AS-CS,-,536,5,15,1,17,30,1,26,1,22,15,9,0,0,0
SN,AS-CS,-,537,5,14,1,17,30,1,28,1,22,14,9,0,0,0
SN,AS-CS,-,538,5,15,1,17,30,1,29,1,22,14,10,0,0,0
SN,AS-CS,-,539,5,15,1,17,31,0,29,2,21,15,12,0,0,0
SN,AS-CS,-,540,5,15,1,16,32,0,31,2,22,14,11,0,0,0
SN,AS-CS,-,541,5,14,0,17,34,0,29,2,23,15,11,0,0,0
SN,AS-CS,-,542,5,14,0,18,35,0,27,3,22,14,12,0,0,0
SN,AS-CS,-,543,5,15,0,17,34,0,27,3,22,14,13,0,0,0
SN,AS-CS,-,544,5,16,0,16,35,0,26,3,22,13,14,0,0,0
SN,AS-CS,-,545,5,16,0,16,35,0,25,3,22,13,15,0,0,0
SN,AS-CS,-,546,5,15,0,16,34,0,26,3,22,14,15,0,0,0
SN,AS-CS,-,547,3,15,0,19,33,0,26,3,22,14,15,0,0,0
SN,AS-CS,-,548,4,16,0,19,33,0,24,3,22,13,16,0,0,0
SN,AS-CS,-,549,5,16,0,19,32,0,23,3,22,14,16,0,0,0
SN,AS-CS,-,550,5,14,0,21,31,0,24,3,22,13,17,0,0,0
SN,AS-CS,-,551,4,14,0,21,31,0,23,3,22,13,19,0,0,0
SN,AS-CS,-,552,4,14,0,21,31,0,23,2,23,14,18,0,0,0
SN,AS-CS,-,553,4,11,0,23,30,0,24,2,23,15,18,0,0,0
SN,AS-CS,-,554,4,9,0,26,30,0,23,2,23,15,18,0,0,0
SN,AS-CS,-,555,5,10,0,26,29,0,21,2,23,16,18,0,0,0
SN,AS-CS,-,556,5,9,0,26,29,0,21,2,23,17,18,0,0,0
SN,AS-CS,-,557,6,8,0,25,30,0,20,2,23,19,17,0,0,0
SN,AS-CS,-,558,6,8,0,26,30,0,19,2,23,19,17,0,0,0
SN,AS-CS,-,559,6,9,0,24,30,0,20,2,23,21,15,0,0,0
SN,AS-CS,-,560,6,8,0,25,30,0,22,2,23,20,14,0,0,0
SN,AS-CS,-,561,5,11,0,24,29,0,23,2,23,19,14,0,0,0
SN,AS-CS,-,562,4,12,0,25,29,0,22,2,23,19,14,0,0,0
SN,AS-CS,-,563,4,11,0,26,29,0,21,2,23,19,15,0,0,0
SN,AS-CS,-,564,4,11,0,25,29,0,24,1,24,19,13,0,0,0
SN,AS-CS,-,565,4,12,0,25,29,0,23,1,24,19,13,0,0,0
SN,AS-CS,-,566,4,13,0,25,30,0,23,1,24,18,12,0,0,0
SN,AS-CS,-,567,4,14,0,24,29,0,24,0,25,20,10,0,0,0
SN,AS-CS,-,568,4,13,0,25,29,0,23,0,25,22,9,0,0,0
SN,AS-CS,-,569,4,13,0,26,29,0,24,0,25,21,8,0,0,0
SN,AS-CS,-,570,4,13,0,24,30,0,25,0,25,22,7,0,0,0
SN,AS-CS,-,571,4,14,0,24,30,0,25,0,25,21,7,0,0,0
SN,AS-CS,-,572,4,13,0,22,32,0,25,0,25,21,8,0,0,0
SN,AS-CS,-,573,3,13,0,23,32,0,26,0,25,21,7,0,0,0
SN,AS-CS,-,574,3,13,0,24,32,0,26,0,25,20,7,0,0,0
SN,AS-CS,-,575,4,15,0,22,32,0,25,0,25,21,6,0,0,0
SN,AS-CS,-,576,4,15,0,25,32,0,24,0,25,20,5,0,0,0
SN,AS-CS,-,577,4,15,0,25,32,0,24,0,25,19,6,0,0,0
SN,AS-CS,-,578,5,15,0,24,32,0,24,0,25,19,6,0,0,0
SN,AS-CS,-,579,6,16,0,21,32,0,25,0,25,20,5,0,0,0
SN,AS-CS,-,580,5,17,0,21,33,0,25,0,25,19,5,0,0,0
SN,AS-CS,-,581,6,17,0,20,35,0,23,0,25,18,6,0,0,0
SN,AS-CS,-,582,6,18,0,21,34,0,23,0,25,16,7,0,0,0
SN,AS-CS,-,583,6,20,0,21,34,0,22,0,25,15,7,0,0,0
SN,AS-CS,-,584,7,19,0,21,34,0,22,0,24,13,9,0,0,0
SN,AS-CS,-,585,8,19,0,19,35,0,20,0,24,15,9,0,0,0
SN,AS-CS,-,586,9,17,0,19,36,0,20,1,23,15,9,0,0,0
SN,AS-CS,-,587,10,16,0,18,36,0,21,1,23,14,10,0,0,0
SN,AS-CS,-,588,10,16,0,18,36,0,23,1,23,14,8,0,0,0
SN,AS-CS,-,589,10,17,0,20,36,0,21,1,23,13,8,0,0,0
SN,AS-CS,-,590,10,16,0,23,36,0,20,1,23,12,8,0,0,0
SN,AS-CS,-,591,10,16,0,23,34,0,22,1,23,12,8,0,0,0
SN,AS-CS,-,592,10,15,0,25,34,0,22,1,23,10,9,0,0,0
SN,AS-CS,-,593,10,15,0,27,34,0,21,1,23,8,10,0,0,0
SN,AS-CS,-,594,10,14,0,26,35,0,22,1,23,8,10,0,0,0
SN,AS-CS,-,595,10,17,0,26,34,0,21,1,23,7,10,0,0,0
SN,AS-CS,-,596,10,17,0,26,35,0,20,1,23,7,10,0,0,0
SN,AS-CS,-,597,11,18,0,25,33,0,21,1,23,7,10,0,0,0
SN,AS-CS,-,598,11,17,0,27,33,0,19,1,23,7,11,0,0,0
SN,AS-CS,-,599,11,17,0,26,33,0,18,1,23,7,13,0,0,0
SN,AS-CS,-,600,10,16,0,27,33,0,20,1,23,6,13,0,0,0
SN,AS-CS,-,601,11,16,0,24,33,0,22,1,23,7,12,0,0,0
SN,AS-CS,-,602,11,17,0,25,34,0,21,1,23,6,11,0,0,0
SN,AS-CS,-,603,11,18,0,25,34,0,21,1,23,5,11,0,0,0
SN,AS-CS,-,604,10,18,0,25,36,0,20,1,23,4,12,0,0,0
SN,AS-CS,-,605,11,16,0,26,37,0,20,1,23,3,12,0,0,0
SN,AS-CS,-,606,10,17,0,27,35,0,21,1,23,3,12,0,0,0
SN,AS-CS,-,607,9,17,0,28,35,0,22,1,23,3,11,0,0,0
SN,AS-CS,-,608,10,15,0,28,35,0,22,2,22,3,12,0,0,0
SN,AS-CS,-,609,10,15,0,28,36,0,22,2,23,3,11,0,0,0
SN,AS-CS,-,610,9,16,0,29,37,0,22,2,23,1,11,0,0,0
SN,AS-CS,-,611,8,15,0,29,36,0,23,1,24,3,11,0,0,0
SN,AS-CS,-,612,7,15,0,30,36,0,21,1,24,5,11,0,0,0
SN,AS-CS,-,613,8,15,0,28,36,0,21,1,24,6,11,0,0,0
SN,AS-CS,-,614,8,14,0,28,36,0,21,1,24,7,11,0,0,0
SN,AS-CS,-,615,8,15,0,26,37,0,21,1,24,7,11,0,0,0
SN,AS-CS,-,616,9,15,0,25,38,0,20,1,24,7,11,0,0,0
SN,AS-CS,-,617,9,16,0,24,38,0,20,1,24,8,10,0,0,0
SN,AS-CS,-,618,9,16,0,23,38,0,21,1,24,9,9,0,0,0
SN,AS-CS,-,619,10,16,0,24,36,0,19,1,24,9,11,0,0,0
SN,AS-CS,-,620,10,13,0,25,36,0,20,1,24,9,12,0,0,0
SN,AS-CS,-,621,10,12,0,25,36,0,21,1,24,9,12,0,0,0
SN,AS-CS,-,622,9,11,0,26,36,0,21,1,24,10,12,0,0,0
SN,AS-CS,-,623,9,13,0,23,36,0,22,1,24,11,11,0,0,0
SN,AS-CS,-,624,8,15,0,23,36,0,23,1,24,11,9,0,0,0
SN,AS-CS,-,625,8,15,0,23,36,0,23,1,24,11,9,0,0,0
SN,AS-CS,-,626,7,16,0,24,36,0,21,1,24,11,10,0,0,0
SN,AS-CS,-,627,7,15,0,23,35,0,23,1,24,12,10,0,0,0
SN,AS-CS,-,628,6,15,0,24,35,0,23,2,23,12,10,0,0,0
SN,AS-CS,-,629,7,15,0,24,34,0,24,3,22,12,9,0,0,0
SN,AS-CS,-,630,6,17,0,23,32,0,25,3,22,12,10,0,0,0
SN,AS-CS,-,631,6,17,0,22,34,0,25,3,22,12,9,0,0,0
SN,AS-CS,-,632,6,18,0,20,35,0,24,3,22,12,10,0,0,0
SN,AS-CS,-,633,5,20,0,19,35,0,23,2,23,14,9,0,0,0
SN,AS-CS,-,634,4,22,0,20,35,0,22,2,23,14,8,0,0,0
SN,AS-CS,-,635,4,21,0,19,32,0,22,2,22,14,8,1,0,0
SN,AS-CS,-,636,5,23,0,19,32,0,21,3,21,12,8,1,0,0
SN,AS-CS,-,637,5,23,0,20,33,0,21,4,20,11,7,1,0,0
SN,AS-CS,-,638,5,24,0,21,33,0,20,4,20,10,7,1,0,0
SN,AS-CS,-,639,6,26,0,19,33,0,19,5,19,10,7,1,0,0
SN,AS-CS,-,640,6,26,0,20,33,0,18,5,19,10,7,1,0,0
SN,AS-CS,-,641,5,26,0,20,34,0,18,6,18,10,7,1,0,0
SN,AS-CS,-,642,6,26,0,20,34,0,18,6,18,9,7,1,0,0
SN,AS-CS,-,643,6,27,0,21,34,0,17,6,18,8,7,1,0,0
SN,AS-CS,-,644,5,27,0,20,34,0,20,6,18,9,5,1,0,0
SN,AS-CS,-,645,5,28,0,18,34,0,19,6,18,10,6,1,0,0
SN,AS-CS,-,646,5,29,0,17,34,0,18,6,18,11,6,1,0,0
SN,AS-CS,-,647,5,30,0,18,34,0,18,6,18,10,5,1,0,0
SN,AS-CS,-,648,5,30,0,19,34,0,17,6,18,9,6,1,0,0
SN,AS-CS,-,649,6,28,0,19,34,1,17,6,18,9,6,1,0,0
SN,AS-CS,-,650,6,27,0,20,34,1,15,6,18,10,7,1,0,0
SN,AS-CS,-,651,6,28,0,19,34,1,15,6,18,11,6,1,0,0
SN,AS-CS,-,652,6,28,0,20,35,1,13,6,18,10,7,1,0,0
SN,AS-CS,-,653,7,27,0,19,35,1,13,5,19,11,7,1,0,0
SN,AS-CS,-,654,6,28,0,20,34,1,13,4,20,11,7,1,0,0
SN,AS-CS,-,655,6,27,0,22,34,1,13,4,20,11,6,1,0,0
SN,AS-CS,-,656,7,27,0,22,32,1,12,5,19,11,8,1,0,0
SN,AS-CS,-,657,7,25,0,22,31,1,15,5,19,12,7,1,0,0
SN,AS-CS,-,658,7,23,0,22,31,1,18,5,19,11,7,1,0,0
SN,AS-CS,-,659,7,21,0,21,31,1,20,5,19,12,7,1,0,0
SN,AS-CS,-,660,7,23,0,21,32,1,20,5,20,12,9,0,0,0
SN,AS-CS,-,661,7,22,0,21,33,1,20,4,21,12,9,0,0,0
SN,AS-CS,-,662,8,23,0,20,32,1,20,3,22,11,10,0,0,0
SN,AS-CS,-,663,8,22,0,21,32,1,20,3,22,11,10,0,0,0
SN,AS-CS,-,664,8,21,0,22,32,1,21,2,23,10,10,0,0,0
SN,AS-CS,-,665,9,21,0,20,31,1,22,2,23,11,10,0,0,0
SN,AS-CS,-,666,9,21,0,22,29,1,21,2,23,11,11,0,0,0
SN,AS-CS,-,667,8,21,0,22,29,1,20,2,23,12,12,0,0,0
SN,AS-CS,-,668,8,21,0,21,29,1,21,2,23,12,12,0,0,0
SN,AS-CS,-,669,8,23,0,21,30,1,18,2,23,12,12,0,0,0
SN,AS-CS,-,670,8,23,0,21,31,1,20,2,23,11,10,0,0,0
SN,AS-CS,-,671,8,22,0,22,30,1,22,2,23,10,10,0,0,0
SN,AS-CS,-,672,8,21,0,21,30,1,21,2,23,12,11,0,0,0
SN,AS-CS,-,673,8,19,0,21,30,1,22,2,23,13,11,0,0,0
SN,AS-CS,-,674,7,20,0,22,31,0,21,2,23,13,11,0,0,0
SN,AS-CS,-,675,7,20,0,22,31,0,21,2,23,13,11,0,0,0
SN,AS-CS,-,676,7,18,0,24,31,0,21,3,22,12,12,0,0,0
SN,AS-CS,-,677,7,19,0,23,30,0,23,4,21,12,11,0,0,0
SN,AS-CS,-,678,6,20,0,22,30,0,24,4,21,12,11,0,0,0
