Text_Type,Book,Chapter,Window,GG,LGL,LG,GLG,G,LGG,LLG,L,GGL,GLL,LLL,GGG,GL,LL
SN,AS,uttara,4628,7,65,8,92,40,49,43,4,53,39,20,76,1,0
SN,AS,uttara,4629,8,64,8,92,39,49,45,4,53,39,20,75,1,0
SN,AS,uttara,4630,8,63,9,91,38,49,45,4,54,38,21,75,1,0
SN,AS,uttara,4631,8,65,9,97,38,52,47,4,58,38,24,81,1,0
SN,AS,uttara,4632,8,65,9,97,38,54,47,4,59,40,25,80,1,0
SN,AS,uttara,4633,8,66,9,97,37,55,47,4,57,40,26,80,1,0
SN,AS,uttara,4634,9,66,9,97,36,55,47,4,56,41,27,79,1,0
SN,AS,uttara,4635,9,67,10,99,35,52,50,4,61,40,27,81,1,0
SN,AS,uttara,4636,10,67,10,101,34,51,53,4,62,41,27,84,1,0
SN,AS,uttara,4637,10,67,10,102,33,50,53,4,62,42,27,84,1,0
SN,AS,uttara,4638,10,69,10,103,34,50,54,3,65,41,28,84,1,0
SN,AS,uttara,4639,10,69,10,103,33,51,57,3,66,44,28,82,1,0
SN,AS,uttara,4640,10,69,10,103,32,53,56,3,69,45,28,80,1,0
SN,AS,uttara,4641,10,70,10,106,31,55,59,4,69,47,29,80,1,0
SN,AS,uttara,4642,10,70,10,107,30,57,59,4,69,46,30,79,1,0
SN,AS,uttara,4643,11,69,10,107,30,57,60,3,67,46,31,79,1,0
SN,AS,uttara,4644,12,70,10,106,29,56,60,3,67,45,31,79,1,0
SN,AS,uttara,4645,13,69,10,104,28,55,61,3,68,45,32,79,1,0
SN,AS,uttara,4646,13,68,11,104,27,54,60,3,69,46,32,80,1,0
SN,AS,uttara,4647,13,67,11,103,28,55,59,2,69,46,33,80,1,0
SN,AS,uttara,4648,13,65,11,102,27,55,61,2,69,47,34,80,1,0
SN,AS,uttara,4649,13,65,11,102,26,55,63,2,71,48,35,78,1,0
SN,AS,uttara,4650,13,64,11,103,26,57,62,2,71,48,35,77,1,0
SN,AS,uttara,4651,14,65,11,104,25,58,62,2,71,49,35,78,1,0
SN,AS,uttara,4652,13,65,11,104,25,58,63,2,71,49,35,78,2,0
SN,AS,uttara,4653,14,65,11,103,24,57,64,2,71,48,35,76,2,0
SN,AS,uttara,4654,15,65,10,101,24,57,64,2,70,48,35,77,2,0
SN,AS,uttara,4655,15,64,10,100,24,57,63,2,69,48,35,76,2,1
SN,AS,uttara,4656,15,63,10,100,25,58,63,2,68,48,35,78,2,1
SN,AS,uttara,4657,15,63,11,98,25,55,63,2,69,47,35,77,2,1
SN,AS,uttara,4658,15,64,10,99,26,55,63,2,68,46,35,77,2,1
SN,AS,uttara,4659,15,66,10,98,26,53,63,2,69,47,34,77,2,1
SN,AS,uttara,4660,14,65,10,98,27,53,63,2,70,45,34,76,2,1
SN,AS,uttara,4661,14,66,9,98,28,53,65,2,72,44,34,75,2,1
SN,AS,uttara,4662,13,68,9,98,29,52,65,2,73,44,34,76,2,1
SN,AS,uttara,4663,13,68,9,98,29,53,66,2,72,43,34,73,2,1
SN,AS,uttara,4664,13,70,9,99,29,53,67,2,70,44,33,72,2,1
SN,AS,uttara,4665,13,69,9,97,29,53,66,2,71,44,32,73,2,1
SN,AS,uttara,4666,13,68,9,93,30,54,68,2,70,43,32,72,2,1
SN,AS,uttara,4667,13,69,10,93,30,54,67,2,71,44,32,72,2,1
SN,AS,uttara,4668,13,70,10,93,31,53,66,2,72,44,32,73,1,1
SN,AS,uttara,4669,13,69,10,91,31,51,64,2,72,43,32,74,1,1
SN,AS,uttara,4670,12,68,10,90,32,51,63,2,70,40,32,75,1,1
SN,AS,uttara,4671,12,69,9,92,33,52,63,2,70,40,31,72,1,1
SN,AS,uttara,4672,12,71,9,91,34,52,63,2,70,40,30,69,1,1
SN,AS,uttara,4673,12,72,9,90,34,53,62,2,69,40,28,71,1,1
SN,AS,uttara,4674,12,72,9,88,35,53,63,2,68,40,27,73,1,1
SN,AS,uttara,4675,12,73,8,88,36,52,62,2,69,39,27,75,1,1
SN,AS,uttara,4676,12,73,8,88,36,49,62,2,66,39,26,75,1,1
SN,AS,uttara,4677,12,73,7,90,37,50,61,2,66,39,25,74,1,1
SN,AS,uttara,4678,12,74,7,89,38,49,62,2,68,38,23,71,1,1
SN,AS,uttara,4679,12,75,7,88,39,47,62,2,65,38,23,71,1,1
SN,AS,uttara,4680,12,75,7,86,39,43,62,2,64,37,23,72,1,1
SN,AS,uttara,4681,12,76,7,88,39,44,61,2,64,36,23,71,1,1
SN,AS,uttara,4682,12,78,7,87,39,44,61,2,64,35,22,73,1,1
SN,AS,uttara,4683,12,77,7,86,39,45,62,2,64,35,22,73,1,1
SN,AS,uttara,4684,12,79,7,85,40,44,60,2,65,34,21,71,1,1
SN,AS,uttara,4685,12,78,6,82,41,43,58,2,66,33,21,68,1,1
SN,AS,uttara,4686,12,78,6,82,41,43,59,2,65,34,20,70,1,1
SN,AS,uttara,4687,12,78,6,83,41,42,61,2,63,33,20,71,1,1
SN,AS,uttara,4688,12,78,6,81,42,42,63,2,63,33,19,72,1,1
SN,AS,uttara,4689,12,79,6,80,43,41,62,2,61,33,18,70,1,1
SN,AS,uttara,4690,12,79,6,79,42,40,62,3,60,30,18,70,1,1
SN,AS,uttara,4691,12,80,6,78,42,39,62,3,59,30,18,70,1,1
SN,AS,uttara,4692,12,81,6,78,43,40,62,2,60,28,18,69,1,1
SN,AS,uttara,4693,11,81,6,76,44,40,63,2,60,29,18,69,1,1
SN,AS,uttara,4694,11,81,6,76,44,40,63,2,60,30,18,68,1,1
SN,AS,uttara,4695,11,80,6,78,44,40,63,2,60,31,17,68,1,1
SN,AS,uttara,4696,11,83,6,78,44,40,62,2,60,32,16,67,1,1
SN,AS,uttara,4697,10,83,6,79,45,41,61,2,61,31,15,68,1,1
SN,AS,uttara,4698,10,84,6,79,45,42,62,2,60,31,15,69,1,1
SN,AS,uttara,4699,10,85,5,79,46,43,62,2,61,29,15,69,1,1
SN,AS,uttara,4700,10,85,5,81,47,41,62,2,62,28,15,67,1,1
SN,AS,uttara,4701,10,86,5,82,48,41,62,2,62,28,15,67,1,1
SN,AS,uttara,4702,9,86,5,83,49,41,62,2,62,28,15,68,1,1
SN,AS,uttara,4703,9,87,5,82,50,42,62,2,61,28,15,67,1,1
SN,AS,uttara,4704,8,88,5,83,51,41,60,2,61,28,15,68,1,1
SN,AS,uttara,4705,8,89,4,82,52,43,59,2,62,28,14,68,1,1
SN,AS,uttara,4706,8,87,4,76,52,40,57,2,58,27,11,63,1,1
SN,AS,uttara,4707,8,87,4,77,52,38,56,2,59,25,10,62,1,1
SN,AS,uttara,4708,8,87,4,78,53,37,55,2,60,25,9,62,1,1
SN,AS,uttara,4709,7,87,4,78,54,37,56,2,60,24,8,63,1,1
SN,AS,uttara,4710,7,86,3,78,55,37,53,2,55,24,8,63,1,1
SN,AS,uttara,4711,6,85,3,76,56,37,51,2,54,23,9,60,1,1
SN,AS,uttara,4712,6,85,3,76,57,37,51,2,53,22,9,61,1,1
SN,AS,uttara,4713,6,83,3,76,57,35,50,2,50,22,8,63,1,1
SN,AS,uttara,4714,6,84,3,74,58,35,47,2,51,19,8,63,1,1
SN,AS,uttara,4715,6,84,3,75,59,34,47,2,48,19,8,63,1,1
SN,AS,uttara,4716,6,83,3,71,59,32,45,2,49,17,7,62,1,1
SN,AS,uttara,4717,6,83,3,70,60,31,45,2,49,17,6,63,1,1
SN,AS,uttara,4718,5,84,3,69,61,31,45,2,50,17,5,64,1,1
SN,AS,uttara,4719,4,83,3,70,62,32,46,2,49,17,5,65,1,1
SN,AS,uttara,4720,3,84,3,71,63,33,45,2,49,17,4,65,1,1
SN,AS,uttara,4721,3,85,2,71,64,33,45,2,49,17,4,64,1,1
SN,AS,uttara,4722,3,85,2,71,63,32,45,3,51,17,3,65,1,1
SN,AS,uttara,4723,3,86,2,70,64,33,44,3,52,16,2,65,1,1
SN,AS,uttara,4724,3,86,2,71,65,32,42,3,50,15,1,67,1,1
SN,AS,uttara,4725,3,88,2,70,65,30,42,3,52,15,1,66,1,1
SN,AS,uttara,4726,2,88,2,70,66,29,41,3,54,14,1,65,1,1
SN,AS,uttara,4727,2,89,2,72,67,30,39,3,54,15,1,64,0,1
SN,AS,uttara,4728,1,90,2,74,68,30,38,3,56,15,1,63,0,1
SN,AS,uttara,4729,0,91,2,74,69,31,38,3,57,15,1,63,0,1
SN,AS,uttara,4730,0,92,2,76,70,31,38,3,57,15,1,65,0,0
SN,AS,uttara,4731,0,94,2,77,70,29,38,3,57,15,1,63,0,0
SN,AS,uttara,4732,0,95,1,76,71,29,38,3,56,15,1,65,0,0
SN,AS,uttara,4733,0,95,1,75,71,29,37,3,57,14,1,67,0,0
SN,AS,uttara,4734,0,94,1,76,71,29,36,3,56,13,1,70,0,0
SN,AS,uttara,4735,0,94,1,76,71,30,35,3,54,13,1,72,0,0
SN,AS,uttara,4736,0,94,1,77,71,31,33,3,52,13,1,74,0,0
SN,AS,uttara,4737,0,94,1,77,71,31,34,3,51,13,1,74,0,0
SN,AS,uttara,4738,0,94,1,76,71,30,33,3,52,13,1,76,0,0
SN,AS,uttara,4739,0,93,1,76,71,31,32,3,53,12,1,77,0,0
SN,AS,uttara,4740,0,94,1,76,71,32,32,3,51,12,1,77,0,0
SN,AS,uttara,4741,0,95,1,76,71,32,31,3,50,13,1,77,0,0
SN,AS,uttara,4742,0,95,0,77,72,31,31,3,50,12,1,78,0,0
SN,AS,uttara,4743,0,95,0,76,72,32,31,3,50,12,1,78,0,0
SN,AS,uttara,4744,0,95,0,78,72,33,31,3,49,12,1,76,0,0
SN,AS,uttara,4745,0,95,0,79,72,33,30,3,49,12,1,76,0,0
SN,AS,uttara,4746,0,96,0,77,72,32,30,3,49,12,1,78,0,0
SN,AS,uttara,4747,0,94,0,79,72,33,30,3,49,11,1,78,0,0
SN,AS,uttara,4748,0,94,0,79,72,33,30,3,49,13,1,76,0,0
SN,AS,uttara,4749,0,94,0,80,72,34,29,3,48,13,1,76,0,0
SN,AS,uttara,4750,0,94,0,81,72,34,30,3,48,13,1,74,0,0
SN,AS,uttara,4751,0,94,0,79,72,35,31,3,49,13,1,73,0,0
SN,AS,uttara,4752,0,95,0,78,72,34,31,3,48,13,1,75,0,0
SN,AS,uttara,4753,0,95,0,79,72,35,30,3,46,13,1,76,0,0
SN,AS,uttara,4754,0,95,0,77,72,35,30,3,46,13,1,78,0,0
SN,AS,uttara,4755,0,97,0,78,72,35,28,3,46,13,1,77,0,0
SN,AS,uttara,4756,0,97,0,77,72,34,29,3,48,13,1,76,0,0
SN,AS,uttara,4757,0,96,0,77,72,35,29,3,49,13,1,75,0,0
SN,AS,uttara,4758,0,96,0,76,72,36,28,3,49,14,1,75,0,0
SN,AS,uttara,4759,0,95,0,75,71,36,29,4,48,14,1,77,0,0
SN,AS,uttara,4760,0,95,1,75,70,37,29,4,47,14,1,77,0,0
SN,AS,uttara,4761,0,96,1,75,70,37,28,4,47,13,1,78,0,0
SN,AS,uttara,4762,1,95,1,74,69,37,27,4,47,13,1,78,0,0
SN,AS,uttara,4763,2,94,1,75,68,36,26,4,47,13,1,78,0,0
SN,AS,uttara,4764,2,92,1,74,68,36,26,4,47,14,1,81,0,0
SN,AS,uttara,4765,2,90,2,75,68,36,27,3,47,14,1,80,0,0
SN,AS,uttara,4766,2,89,2,73,68,39,28,3,47,14,1,82,0,0
SN,AS,uttara,4767,2,89,2,74,67,38,30,3,48,14,2,81,0,0
SN,AS,uttara,4768,2,88,2,74,66,37,30,3,49,13,2,82,1,0
SN,AS,uttara,4769,3,88,2,73,65,39,30,3,48,13,2,82,1,0
SN,AS,uttara,4770,4,88,2,73,64,40,30,3,49,12,2,82,1,0
SN,AS,uttara,4771,4,85,2,73,63,40,31,3,50,11,3,82,1,0
SN,AS,uttara,4772,4,85,3,73,62,39,33,3,49,11,3,82,1,0
SN,AS,uttara,4773,4,84,3,72,61,38,32,3,49,11,4,81,1,0
SN,AS,uttara,4774,4,84,3,71,61,38,32,3,49,11,4,82,1,0
SN,AS,uttara,4775,4,84,3,70,61,38,32,3,48,13,4,82,1,0
SN,AS,uttara,4776,4,85,3,70,61,39,32,3,48,13,4,80,1,0
SN,AS,uttara,4777,4,85,3,70,61,38,32,3,48,13,4,81,1,0
SN,AS,uttara,4778,4,85,3,70,61,37,32,3,49,14,4,80,1,0
SN,AS,uttara,4779,4,85,3,69,61,37,33,3,50,14,4,79,1,0
SN,AS,uttara,4780,4,86,3,71,61,35,33,3,49,14,4,79,1,0
SN,AS,uttara,4781,4,86,3,72,61,36,33,3,49,13,4,78,1,0
SN,AS,uttara,4782,4,86,3,72,61,36,33,3,47,13,4,80,1,0
SN,AS,uttara,4783,4,85,3,72,61,36,33,3,47,13,4,81,1,0
SN,AS,uttara,4784,4,85,3,72,61,37,32,3,46,13,4,82,1,0
SN,AS,uttara,4785,4,85,3,70,61,39,33,3,47,13,4,80,1,0
SN,AS,uttara,4786,4,84,3,70,61,41,32,3,47,13,3,81,1,0
SN,AS,uttara,4787,4,85,3,70,61,41,32,3,46,14,3,80,1,0
SN,AS,uttara,4788,4,85,3,69,61,41,33,3,46,15,3,79,1,0
SN,AS,uttara,4789,4,84,3,70,61,41,35,3,44,15,3,79,1,0
SN,AS,uttara,4790,4,84,3,70,61,41,35,3,45,14,3,79,1,0
SN,AS,uttara,4791,4,85,3,71,62,41,34,2,45,14,3,78,1,0
SN,AS,uttara,4792,4,85,3,70,62,40,35,2,48,14,3,76,1,0
SN,AS,uttara,4793,4,86,3,71,62,40,35,2,47,14,3,75,1,0
SN,AS,uttara,4794,4,86,3,72,62,39,35,2,47,14,3,75,1,0
SN,AS,uttara,4795,4,86,3,72,62,39,35,2,47,14,3,75,1,0
SN,AS,uttara,4796,4,88,3,71,62,39,36,2,46,14,3,74,1,0
SN,AS,uttara,4797,4,89,3,70,63,40,36,1,45,14,3,74,1,0
SN,AS,uttara,4798,4,90,3,70,63,39,37,1,45,14,3,73,1,0
SN,AS,uttara,4799,4,90,3,68,63,39,38,1,46,14,3,73,1,0
SN,AS,uttara,4800,4,89,3,69,63,39,39,1,43,14,3,75,1,0
SN,AS,uttara,4801,4,88,3,70,62,40,39,1,44,14,3,75,1,0
SN,AS,uttara,4802,4,87,3,68,62,40,41,1,44,13,3,76,1,0
SN,AS,uttara,4803,4,86,3,68,61,40,42,1,42,15,3,76,1,0
SN,AS,uttara,4804,4,85,3,68,61,41,42,1,42,15,3,75,1,0
SN,AS,uttara,4805,4,84,4,67,60,42,43,1,42,15,3,73,1,0
SN,AS,uttara,4806,4,83,5,69,59,42,43,1,42,18,3,72,1,0
SN,AS,uttara,4807,4,82,5,68,58,42,43,1,43,18,3,71,1,0
SN,AS,uttara,4808,4,83,5,70,58,42,43,1,42,18,3,70,1,0
SN,AS,uttara,4809,4,82,5,71,57,42,45,1,42,19,3,67,1,0
SN,AS,uttara,4810,4,81,5,70,56,43,46,1,44,19,3,65,1,0
SN,AS,uttara,4811,4,80,5,73,55,42,47,1,45,21,3,64,1,0
SN,AS,uttara,4812,4,78,6,73,54,42,45,1,47,23,3,66,1,0
SN,AS,uttara,4813,4,78,6,73,54,43,46,1,46,24,3,64,1,0
SN,AS,uttara,4814,4,77,7,73,53,42,48,1,46,25,3,64,1,0
SN,AS,uttara,4815,4,75,8,73,52,41,48,1,47,25,3,64,1,0
SN,AS,uttara,4816,4,74,9,73,51,40,48,1,47,24,4,66,1,0
SN,AS,uttara,4817,4,73,10,72,50,41,48,1,46,24,4,66,1,0
SN,AS,uttara,4818,4,73,10,73,49,40,48,2,46,25,4,66,1,0
SN,AS,uttara,4819,4,73,10,72,48,41,49,2,48,25,5,67,1,0
SN,AS,uttara,4820,4,72,10,72,47,41,49,2,48,26,6,65,1,0
SN,AS,uttara,4821,4,70,10,72,47,41,49,2,48,26,6,64,1,0
SN,AS,uttara,4822,4,69,11,71,46,41,50,2,47,26,6,64,1,0
SN,AS,uttara,4823,4,71,11,72,45,42,51,2,49,27,8,68,1,0
SN,AS,uttara,4824,4,70,11,73,44,41,51,2,49,27,8,66,1,0
SN,AS,uttara,4825,4,71,11,71,43,42,50,2,48,28,8,66,1,0
SN,AS,uttara,4826,4,70,11,70,42,44,50,2,47,29,8,67,1,0
SN,AS,uttara,4827,4,68,12,71,41,44,50,2,48,29,8,68,1,0
SN,AS,uttara,4828,4,67,12,72,40,44,51,2,49,31,9,68,1,0
SN,AS,uttara,4829,4,66,13,72,39,45,53,2,47,31,9,69,1,0
SN,AS,uttara,4830,4,64,13,72,39,45,54,2,49,31,9,69,1,0
SN,AS,uttara,4831,4,64,13,72,39,48,54,2,49,32,9,69,1,0
SN,AS,uttara,4832,5,64,13,74,38,48,56,2,50,33,10,68,1,0
SN,AS,uttara,4833,5,63,14,74,37,48,56,2,51,33,12,71,1,0
SN,AS,uttara,4834,5,64,14,74,38,48,55,1,53,33,13,70,1,0
SN,AS,uttara,4835,5,65,13,78,38,49,57,1,60,35,14,72,2,0
SN,AS,uttara,4836,5,67,13,81,37,53,59,2,62,38,16,72,2,0
SN,AS,uttara,4837,4,70,13,88,38,57,60,2,63,40,17,73,2,0
SN,AS,uttara,4838,3,70,14,88,38,57,60,2,65,40,18,72,2,0
SN,AS,uttara,4839,3,72,14,88,37,59,62,3,65,39,19,70,2,0
SN,AS,uttara,4840,3,72,13,86,38,60,61,3,66,40,19,72,2,0
SN,AS,uttara,4841,3,71,13,89,37,59,59,3,67,40,19,71,2,0
SN,AS,uttara,4842,3,69,13,89,38,59,58,3,66,40,19,73,2,0
SN,AS,uttara,4843,3,70,13,89,38,59,59,3,68,41,19,73,1,0
SN,AS,uttara,4844,2,71,13,90,39,60,61,3,73,41,21,75,1,0
SN,AS,uttara,4845,1,76,13,91,39,61,61,4,74,44,21,76,1,0
SN,AS,uttara,4846,1,76,13,92,39,61,60,4,75,44,20,80,2,0
SN,AS,uttara,4847,1,76,12,91,40,62,58,4,76,45,22,79,2,0
SN,AS,uttara,4848,1,80,12,93,41,62,61,4,77,46,21,81,2,0
SN,AS,uttara,4849,1,80,12,95,41,61,60,4,76,48,21,82,2,0
SN,AS,uttara,4850,1,82,12,97,41,63,61,4,81,47,21,86,2,0
SN,AS,uttara,4851,1,82,13,97,40,63,61,4,82,47,21,89,2,0
SN,AS,uttara,4852,1,81,13,96,39,63,61,4,82,48,21,88,2,0
SN,AS,uttara,4853,1,82,13,98,38,65,61,5,82,48,21,92,2,0
SN,AS,uttara,4854,1,81,13,98,37,65,62,5,80,49,21,94,2,0
SN,AS,uttara,4855,1,80,13,99,36,67,63,5,79,49,21,97,2,0
SN,AS,uttara,4856,1,79,13,98,35,68,65,6,78,50,23,96,2,0
SN,AS,uttara,4857,1,78,13,96,34,68,65,6,78,50,24,94,3,0
SN,AS,uttara,4858,1,79,13,98,34,68,65,6,77,50,24,92,3,0
SN,AS,uttara,4859,1,79,13,99,33,67,65,7,78,50,24,91,3,0
SN,AS,uttara,4860,1,79,13,100,33,66,65,7,77,50,24,92,3,0
SN,AS,uttara,4861,1,79,13,103,33,64,65,7,78,49,24,91,3,0
SN,AS,uttara,4862,1,78,13,103,33,64,65,7,78,48,24,93,3,0
SN,AS,uttara,4863,1,79,13,104,33,64,65,7,78,47,24,92,3,0
SN,AS,uttara,4864,1,81,13,103,33,63,63,7,79,48,24,92,3,0
SN,AS,uttara,4865,1,81,13,103,33,63,62,7,79,48,24,93,3,0
SN,AS,uttara,4866,1,81,13,104,33,63,62,7,78,48,24,93,3,0
SN,AS,uttara,4867,1,81,13,105,33,63,62,7,75,48,24,95,3,0
SN,AS,uttara,4868,1,80,13,104,33,63,62,7,76,48,24,96,3,0
SN,AS,uttara,4869,1,80,13,102,33,63,62,7,77,49,24,96,3,0
SN,AS,uttara,4870,1,80,13,102,33,63,62,7,76,49,24,97,3,0
SN,AS,uttara,4871,1,78,13,104,33,63,61,7,76,48,24,99,3,0
SN,AS,uttara,4872,1,77,13,104,33,63,62,7,75,48,24,100,3,0
SN,AS,uttara,4873,1,76,13,105,33,65,60,7,74,49,24,100,3,0
SN,AS,uttara,4874,1,76,13,107,33,65,59,7,74,49,24,99,3,0
SN,AS,uttara,4875,1,77,13,107,33,66,58,7,74,49,24,98,3,0
SN,AS,uttara,4876,1,79,13,105,34,66,58,7,72,50,24,97,3,0
SN,AS,uttara,4877,1,80,13,107,34,65,56,7,72,50,24,98,3,0
SN,AS,uttara,4878,1,81,13,106,35,65,55,7,72,48,24,101,3,0
SN,AS,uttara,4879,1,82,13,108,35,63,54,7,71,48,24,103,3,0
SN,AS,uttara,4880,1,83,12,108,36,62,54,7,71,48,24,105,3,0
SN,AS,uttara,4881,1,84,11,104,37,62,54,7,71,46,24,107,3,0
SN,AS,uttara,4882,1,85,11,105,37,63,54,8,71,46,24,106,3,0
SN,AS,uttara,4883,1,83,11,105,37,64,54,8,71,46,24,106,3,0
SN,AS,uttara,4884,1,84,11,105,38,64,52,8,72,45,24,107,3,0
SN,AS,uttara,4885,1,85,11,105,38,63,52,9,70,45,24,109,3,0
SN,AS,uttara,4886,1,88,11,101,39,63,51,9,70,43,24,109,3,0
SN,AS,uttara,4887,1,90,10,103,40,64,51,9,68,41,24,106,3,0
SN,AS,uttara,4888,1,90,10,105,40,63,50,9,67,40,24,108,3,0
SN,AS,uttara,4889,1,92,9,104,41,63,48,9,68,39,24,108,3,0
SN,AS,uttara,4890,1,93,8,104,42,64,48,9,68,40,24,107,3,0
SN,AS,uttara,4891,1,94,7,105,43,64,47,9,68,41,23,106,3,0
SN,AS,uttara,4892,1,95,6,106,44,63,47,9,69,41,23,106,3,0
SN,AS,uttara,4893,1,96,6,104,45,63,48,8,68,40,23,107,3,0
SN,AS,uttara,4894,1,97,6,104,46,61,46,8,66,41,22,107,3,0
SN,AS,uttara,4895,1,98,6,103,47,62,46,8,66,41,21,108,3,0
SN,AS,uttara,4896,1,99,6,103,47,63,47,8,66,41,21,108,3,0
SN,AS,uttara,4897,1,100,5,105,48,62,46,8,67,41,21,108,3,0
SN,AS,uttara,4898,1,99,5,105,48,60,45,9,66,38,19,104,3,0
SN,AS,uttara,4899,1,100,5,104,49,61,45,9,67,38,19,105,3,0
SN,AS,uttara,4900,1,99,5,104,50,62,46,9,67,38,19,105,3,0
SN,AS,uttara,4901,1,100,5,106,51,59,45,9,67,38,19,105,3,0
SN,AS,uttara,4902,1,101,4,104,52,60,46,9,67,38,19,103,3,0
SN,AS,uttara,4903,1,101,4,104,53,59,45,9,66,37,18,103,3,0
SN,AS,uttara,4904,1,103,3,107,53,58,43,10,66,37,18,100,3,0
SN,AS,uttara,4905,1,103,3,106,53,60,43,10,64,38,18,99,3,0
SN,AS,uttara,4906,1,103,3,106,53,57,43,10,62,37,18,101,3,0
SN,AS,uttara,4907,0,103,3,104,54,56,42,10,60,36,17,103,3,0
SN,AS,uttara,4908,0,105,2,104,55,54,42,10,59,36,15,101,3,0
SN,AS,uttara,4909,0,105,2,105,55,54,41,10,58,36,14,101,3,0
SN,AS,uttara,4910,0,104,2,99,55,52,41,11,51,34,13,100,2,0
SN,AS,uttara,4911,0,101,2,96,56,49,40,10,50,32,11,97,2,0
SN,AS,uttara,4912,0,99,2,90,56,45,38,10,49,31,10,97,2,0
SN,AS,uttara,4913,0,100,1,90,57,45,37,10,48,31,9,99,2,0
SN,AS,uttara,4914,0,100,1,89,58,43,35,9,50,31,8,98,2,0
SN,AS,uttara,4915,0,102,1,91,58,42,35,9,49,30,8,96,2,0
SN,AS,uttara,4916,0,104,1,89,59,40,35,9,49,30,8,96,2,0
SN,AS,uttara,4917,0,105,1,89,59,40,34,9,49,30,7,96,2,0
SN,AS,uttara,4918,0,105,1,89,60,41,32,9,46,29,7,97,2,0
SN,AS,uttara,4919,0,104,1,89,60,38,31,9,41,28,5,96,2,0
SN,AS,uttara,4920,0,99,1,88,61,36,31,8,39,25,5,96,2,0
SN,AS,uttara,4921,0,100,1,87,62,37,31,8,37,26,5,93,1,0
SN,AS,uttara,4922,0,100,1,87,62,37,31,8,38,25,3,94,1,0
SN,AS,uttara,4923,0,98,1,86,62,37,28,8,38,24,3,93,1,0
SN,AS,uttara,4924,0,98,1,85,62,37,28,8,39,22,3,93,1,0
SN,AS,uttara,4925,0,96,1,82,62,36,27,8,34,21,3,91,1,0
SN,AS,uttara,4926,0,95,0,83,63,36,28,8,32,21,3,88,1,0
SN,AS,uttara,4927,0,96,0,83,64,36,28,8,34,20,3,88,1,0
SN,AS,uttara,4928,0,95,0,82,65,33,27,7,33,20,4,85,1,0
SN,AS,uttara,4929,0,96,0,82,66,34,25,7,34,19,4,84,1,0
SN,AS,uttara,4930,0,97,0,79,67,32,25,7,34,19,4,83,1,0
SN,AS,uttara,4931,0,99,0,79,68,31,24,6,34,19,2,83,1,0
SN,AS,uttara,4932,0,101,0,80,69,31,24,6,34,19,1,85,0,0
SN,AS,uttara,4933,0,101,0,78,69,32,24,6,35,19,1,85,0,0
SN,AS,uttara,4934,0,101,0,77,70,32,24,5,34,20,1,86,0,0
SN,AS,uttara,4935,0,102,0,78,70,31,23,5,34,20,1,86,0,0
SN,AS,uttara,4936,0,102,0,76,70,32,24,5,34,20,1,86,0,0
SN,AS,uttara,4937,0,102,0,76,70,31,24,5,35,21,1,85,0,0
SN,AS,uttara,4938,0,102,0,77,70,31,23,5,35,21,1,85,0,0
SN,AS,uttara,4939,0,100,0,79,70,31,23,5,34,20,1,87,0,0
SN,AS,uttara,4940,0,100,0,78,70,30,24,5,33,21,1,88,0,0
SN,AS,uttara,4941,0,100,0,78,70,30,24,5,34,21,1,87,0,0
SN,AS,uttara,4942,0,100,0,77,70,30,23,5,36,23,1,85,0,0
SN,AS,uttara,4943,0,100,0,78,70,30,22,5,36,23,1,85,0,0
SN,AS,uttara,4944,0,101,0,79,70,30,21,5,35,23,1,85,0,0
SN,AS,uttara,4945,0,101,0,79,70,30,21,5,35,23,1,85,0,0
SN,AS,uttara,4946,0,101,0,79,70,30,21,5,35,23,1,85,0,0
SN,AS,uttara,4947,0,102,0,82,70,29,20,5,35,23,1,83,0,0
SN,AS,uttara,4948,0,103,0,82,70,27,20,5,37,22,1,83,0,0
SN,AS,uttara,4949,0,104,0,81,70,27,20,5,36,23,1,83,0,0
SN,AS,uttara,4950,0,103,0,81,70,26,21,5,37,23,1,83,0,0
SN,AS,uttara,4951,0,102,0,83,70,25,21,5,38,22,1,83,0,0
SN,AS,uttara,4952,0,103,0,81,70,26,22,5,38,22,1,82,0,0
SN,AS,uttara,4953,0,103,0,81,70,26,22,5,41,22,1,79,0,0
SN,AS,uttara,4954,0,103,0,79,70,27,23,5,42,22,1,78,0,0
SN,AS,uttara,4955,0,103,0,79,70,27,22,5,44,22,1,77,0,0
SN,AS,uttara,4956,0,102,0,79,70,27,24,5,45,21,1,76,0,0
SN,AS,uttara,4957,0,103,0,78,71,28,23,4,45,21,1,76,0,0
SN,AS,uttara,4958,0,103,0,77,71,28,23,4,45,21,1,77,0,0
SN,AS,uttara,4959,0,104,0,76,71,28,23,4,44,21,1,78,0,0
SN,AS,uttara,4960,0,104,0,77,72,27,22,3,45,22,1,77,0,0
SN,AS,uttara,4961,0,102,0,77,72,27,23,3,46,22,1,77,0,0
SN,AS,uttara,4962,0,101,0,76,72,27,23,3,46,22,1,79,0,0
SN,AS,uttara,4963,0,102,0,74,72,27,24,3,47,23,1,77,0,0
SN,AS,uttara,4964,0,101,0,74,72,28,25,3,45,23,1,78,0,0
SN,AS,uttara,4965,0,101,0,74,72,27,25,3,44,22,1,81,0,0
SN,AS,uttara,4966,0,101,0,74,72,27,25,3,45,21,1,81,0,0
