Text_Type,Book,Chapter,Window,GG,GLG,GLL,LLL,LLG,GGG,GL,GGL,G,LGG,LG,LGL,L,LL
SN,CS,chikitsa,3445,3,44,8,2,20,60,0,29,41,20,2,58,4,0
SN,CS,chikitsa,3446,3,46,9,2,18,59,0,31,41,20,2,58,4,0
SN,CS,chikitsa,3447,3,47,9,2,17,58,0,34,41,20,2,58,4,0
SN,CS,chikitsa,3448,3,49,10,2,17,56,0,35,40,20,2,58,5,0
SN,CS,chikitsa,3449,3,50,11,2,17,55,0,37,40,20,2,57,5,0
SN,CS,chikitsa,3450,3,52,13,2,15,55,0,38,39,20,2,58,6,0
SN,CS,chikitsa,3451,3,52,14,2,15,55,0,40,39,19,2,58,6,0
SN,CS,chikitsa,3452,3,53,16,2,15,52,0,42,39,19,2,58,6,0
SN,CS,chikitsa,3453,3,53,17,2,15,52,0,44,40,18,2,58,5,0
SN,CS,chikitsa,3454,3,55,18,2,15,50,0,45,40,18,2,58,5,0
SN,CS,chikitsa,3455,3,56,19,2,15,51,0,45,40,17,2,58,5,0
SN,CS,chikitsa,3456,3,57,20,2,15,50,0,47,39,16,2,58,6,0
SN,CS,chikitsa,3457,3,58,21,2,15,49,0,47,39,16,2,59,6,0
SN,CS,chikitsa,3458,3,60,22,2,15,48,0,48,39,16,2,58,6,0
SN,CS,chikitsa,3459,3,60,23,2,15,48,0,50,39,16,2,57,6,0
SN,CS,chikitsa,3460,3,61,24,2,15,48,0,52,38,15,2,56,7,0
SN,CS,chikitsa,3461,3,61,25,2,15,48,0,52,38,15,2,57,7,0
SN,CS,chikitsa,3462,3,63,26,2,15,48,0,51,38,14,2,58,7,0
SN,CS,chikitsa,3463,3,65,26,2,14,46,0,52,37,14,2,61,7,0
SN,CS,chikitsa,3464,3,66,25,2,13,45,0,54,36,14,2,64,7,0
SN,CS,chikitsa,3465,3,67,25,2,12,44,0,56,35,13,2,67,7,0
SN,CS,chikitsa,3466,3,68,25,2,11,43,0,58,34,12,2,70,7,0
SN,CS,chikitsa,3467,3,70,25,2,10,41,0,60,33,11,2,73,7,0
SN,CS,chikitsa,3468,3,70,24,2,10,40,0,62,32,11,2,76,7,0
SN,CS,chikitsa,3469,3,72,24,2,9,38,0,64,31,10,2,79,7,0
SN,CS,chikitsa,3470,3,72,24,2,9,36,0,66,30,10,2,82,7,0
SN,CS,chikitsa,3471,2,74,24,2,8,36,0,68,30,10,2,85,7,0
SN,CS,chikitsa,3472,2,76,24,2,7,34,0,69,29,10,2,88,7,0
SN,CS,chikitsa,3473,2,78,24,2,6,31,0,71,28,10,2,91,7,0
SN,CS,chikitsa,3474,2,78,24,2,6,30,0,72,28,10,2,94,6,0
SN,CS,chikitsa,3475,2,80,23,2,6,29,0,74,27,8,2,97,6,0
SN,CS,chikitsa,3476,2,80,23,2,6,28,0,76,26,7,2,100,6,0
SN,CS,chikitsa,3477,2,81,23,2,6,27,0,77,25,6,2,103,6,0
SN,CS,chikitsa,3478,2,83,23,2,5,27,0,79,25,6,1,107,6,0
SN,CS,chikitsa,3479,2,82,23,4,4,29,0,81,24,11,1,105,6,0
SN,CS,chikitsa,3480,2,82,23,6,3,30,0,83,23,15,1,104,6,0
SN,CS,chikitsa,3481,2,85,24,6,3,29,0,82,22,15,1,104,7,0
SN,CS,chikitsa,3482,2,87,24,6,3,28,0,83,21,15,1,104,8,0
SN,CS,chikitsa,3483,2,88,25,6,3,27,0,84,22,15,1,104,7,0
SN,CS,chikitsa,3484,2,88,26,6,3,27,0,85,22,15,1,104,7,0
SN,CS,chikitsa,3485,2,89,27,6,3,26,0,86,22,14,1,105,7,0
SN,CS,chikitsa,3486,2,89,28,6,3,24,0,88,22,14,1,106,7,0
SN,CS,chikitsa,3487,2,90,29,6,3,24,0,90,22,13,1,105,7,0
SN,CS,chikitsa,3488,2,91,30,6,2,24,0,91,22,13,1,105,7,0
SN,CS,chikitsa,3489,2,92,31,5,1,23,0,91,23,13,0,107,7,0
SN,CS,chikitsa,3490,2,93,32,5,1,21,0,94,24,13,0,106,6,0
SN,CS,chikitsa,3491,2,93,33,5,1,21,0,95,24,13,0,106,6,0
SN,CS,chikitsa,3492,2,95,34,5,1,21,0,95,24,13,0,105,6,0
SN,CS,chikitsa,3493,1,97,35,4,1,21,0,97,24,12,0,105,7,0
SN,CS,chikitsa,3494,0,99,35,4,0,21,0,99,25,11,0,107,7,0
SN,CS,chikitsa,3495,0,99,35,4,0,22,0,99,25,11,0,106,7,0
SN,CS,chikitsa,3496,0,99,35,4,0,23,0,99,25,11,0,105,7,0
SN,CS,chikitsa,3497,0,99,35,4,0,24,0,98,24,11,0,105,8,0
SN,CS,chikitsa,3498,0,99,35,4,0,25,0,97,24,11,0,105,8,0
SN,CS,chikitsa,3499,0,99,35,4,0,25,0,96,23,11,0,106,9,0
SN,CS,chikitsa,3500,0,99,34,4,0,26,0,95,24,11,0,107,8,0
SN,CS,chikitsa,3501,0,99,34,4,0,25,0,96,24,11,0,107,8,0
SN,CS,chikitsa,3502,0,99,33,4,0,26,0,95,23,11,0,108,9,0
SN,CS,chikitsa,3503,0,99,33,4,2,27,0,94,22,13,0,107,9,0
SN,CS,chikitsa,3504,0,99,33,4,2,27,0,93,22,13,0,108,9,0
SN,CS,chikitsa,3505,0,99,33,4,2,26,0,94,22,13,0,108,9,0
SN,CS,chikitsa,3506,0,99,34,4,2,25,0,94,22,13,0,108,9,0
SN,CS,chikitsa,3507,0,98,33,4,3,24,1,96,21,16,0,107,9,0
SN,CS,chikitsa,3508,0,98,33,4,3,24,1,95,21,16,0,108,9,0
SN,CS,chikitsa,3509,0,98,33,4,3,23,1,96,21,16,0,108,9,0
SN,CS,chikitsa,3510,0,98,33,4,3,23,1,96,22,16,0,108,8,0
SN,CS,chikitsa,3511,0,98,33,4,3,23,1,97,22,16,0,107,8,0
SN,CS,chikitsa,3512,0,97,33,4,3,24,1,98,21,16,0,106,9,0
SN,CS,chikitsa,3513,0,97,34,4,3,25,1,98,22,16,0,103,9,0
SN,CS,chikitsa,3514,0,97,35,4,3,26,1,97,23,16,0,101,9,0
SN,CS,chikitsa,3515,0,98,36,4,3,26,1,97,23,16,0,98,10,0
SN,CS,chikitsa,3516,0,98,37,4,3,27,1,97,24,16,0,95,10,0
SN,CS,chikitsa,3517,0,99,39,5,3,27,1,96,25,17,0,93,10,0
SN,CS,chikitsa,3518,0,99,40,5,3,28,1,96,25,17,0,90,11,0
SN,CS,chikitsa,3519,0,99,41,5,3,28,1,97,26,17,0,87,11,0
SN,CS,chikitsa,3520,0,99,42,5,3,29,1,97,27,17,0,84,11,0
SN,CS,chikitsa,3521,0,99,43,5,5,30,1,95,27,18,0,83,11,0
SN,CS,chikitsa,3522,0,99,44,5,5,31,1,94,28,18,0,81,11,0
SN,CS,chikitsa,3523,0,99,45,5,5,32,1,94,28,18,0,78,12,0
SN,CS,chikitsa,3524,0,100,46,5,5,32,1,93,28,18,0,76,13,0
SN,CS,chikitsa,3525,0,100,47,5,5,32,1,94,28,18,0,73,14,0
SN,CS,chikitsa,3526,0,100,48,5,5,33,1,93,29,18,0,71,14,0
SN,CS,chikitsa,3527,0,100,49,5,5,34,1,92,30,18,0,69,14,0
SN,CS,chikitsa,3528,0,100,50,5,5,35,1,91,31,18,0,67,14,0
SN,CS,chikitsa,3529,0,103,51,3,5,33,1,91,32,12,0,68,14,0
SN,CS,chikitsa,3530,0,105,52,1,5,32,1,91,33,7,0,68,14,0
SN,CS,chikitsa,3531,0,104,52,1,5,33,1,91,34,7,0,68,13,0
SN,CS,chikitsa,3532,0,105,52,1,5,32,1,90,35,7,0,69,12,0
SN,CS,chikitsa,3533,1,104,50,2,6,32,1,91,34,10,0,68,12,0
SN,CS,chikitsa,3534,1,104,50,2,6,32,1,91,34,10,0,68,12,0
SN,CS,chikitsa,3535,1,104,50,2,6,32,1,92,34,10,0,67,12,0
SN,CS,chikitsa,3536,1,104,50,2,6,33,1,91,34,10,0,67,12,0
SN,CS,chikitsa,3537,1,105,50,2,6,33,1,89,34,10,0,68,12,0
SN,CS,chikitsa,3538,1,106,50,2,6,32,1,89,33,10,0,68,13,0
SN,CS,chikitsa,3539,1,107,50,3,6,32,1,89,32,11,0,68,14,0
SN,CS,chikitsa,3540,1,107,50,3,6,33,1,88,31,11,0,68,15,0
SN,CS,chikitsa,3541,1,107,50,3,6,34,1,87,31,11,0,68,15,0
SN,CS,chikitsa,3542,1,107,50,3,6,34,1,87,31,11,0,68,15,0
SN,CS,chikitsa,3543,1,107,50,3,6,34,1,87,32,11,0,68,14,0
SN,CS,chikitsa,3544,1,108,50,3,6,34,1,87,32,11,0,67,14,0
SN,CS,chikitsa,3545,1,108,50,3,9,34,1,85,31,13,0,67,14,0
SN,CS,chikitsa,3546,1,108,51,3,9,33,1,85,31,13,0,67,14,0
SN,CS,chikitsa,3547,1,108,51,3,9,32,1,86,32,13,0,67,13,0
SN,CS,chikitsa,3548,1,109,51,3,9,31,1,86,32,13,0,67,13,0
SN,CS,chikitsa,3549,1,109,51,3,9,31,1,86,33,13,0,67,12,0
SN,CS,chikitsa,3550,1,109,51,3,9,30,1,88,33,13,0,66,12,0
SN,CS,chikitsa,3551,1,110,51,3,9,30,1,87,33,13,0,66,12,0
SN,CS,chikitsa,3552,1,109,50,3,10,29,1,88,33,16,0,64,11,0
SN,CS,chikitsa,3553,1,109,50,3,8,27,1,89,34,14,0,66,11,0
SN,CS,chikitsa,3554,1,108,50,3,8,28,1,90,34,14,0,65,11,0
SN,CS,chikitsa,3555,1,108,50,3,8,29,1,89,33,14,0,65,12,0
SN,CS,chikitsa,3556,1,108,49,3,8,30,1,89,34,14,0,65,11,0
SN,CS,chikitsa,3557,1,109,50,3,7,31,0,88,34,11,0,65,12,0
SN,CS,chikitsa,3558,1,110,50,3,7,30,0,89,34,11,0,64,12,0
SN,CS,chikitsa,3559,2,108,49,4,9,31,0,87,33,13,0,65,12,0
SN,CS,chikitsa,3560,2,108,49,4,9,31,0,86,33,13,0,66,12,0
SN,CS,chikitsa,3561,2,109,49,4,9,30,0,86,33,13,0,66,12,0
SN,CS,chikitsa,3562,2,110,49,4,9,29,0,86,33,13,0,66,12,0
SN,CS,chikitsa,3563,2,110,49,4,9,29,0,85,33,13,0,67,12,0
SN,CS,chikitsa,3564,2,110,49,4,9,28,0,86,33,13,0,67,12,0
SN,CS,chikitsa,3565,2,109,49,4,9,28,0,86,34,13,0,68,11,0
SN,CS,chikitsa,3566,2,109,49,4,9,28,0,86,34,13,0,68,11,0
SN,CS,chikitsa,3567,2,108,48,3,9,29,0,87,34,12,0,67,11,0
SN,CS,chikitsa,3568,2,108,48,3,9,29,0,87,35,12,0,67,10,0
SN,CS,chikitsa,3569,2,108,48,3,9,30,0,86,35,12,0,67,10,0
SN,CS,chikitsa,3570,2,108,48,3,9,30,0,85,35,12,0,68,10,0
SN,CS,chikitsa,3571,2,108,48,3,7,30,0,87,36,11,0,66,10,0
SN,CS,chikitsa,3572,2,108,48,3,7,30,0,88,36,11,0,65,10,0
SN,CS,chikitsa,3573,2,109,48,3,7,29,0,87,37,11,0,66,9,0
SN,CS,chikitsa,3574,2,108,48,3,7,30,0,88,38,11,0,65,8,0
SN,CS,chikitsa,3575,2,108,48,3,7,30,0,87,39,11,0,66,7,0
SN,CS,chikitsa,3576,2,109,48,3,7,29,0,87,39,11,0,66,7,0
SN,CS,chikitsa,3577,2,109,48,3,7,28,0,89,38,11,0,65,8,0
SN,CS,chikitsa,3578,2,109,48,3,7,28,0,90,37,11,0,64,9,0
SN,CS,chikitsa,3579,2,109,48,3,7,28,0,89,37,11,0,65,9,0
SN,CS,chikitsa,3580,2,109,48,3,7,28,0,88,36,11,0,66,10,0
SN,CS,chikitsa,3581,2,109,48,3,7,28,0,87,36,11,0,67,10,0
SN,CS,chikitsa,3582,2,108,48,3,7,28,0,89,36,11,0,66,10,0
SN,CS,chikitsa,3583,1,109,49,2,6,29,0,89,36,8,0,66,11,0
SN,CS,chikitsa,3584,1,109,49,2,6,28,0,90,35,8,0,66,12,0
SN,CS,chikitsa,3585,1,109,49,2,6,27,0,90,34,8,0,67,13,0
SN,CS,chikitsa,3586,1,109,49,2,6,27,0,91,34,8,0,66,13,0
SN,CS,chikitsa,3587,1,108,49,2,6,27,0,92,33,8,0,66,14,0
SN,CS,chikitsa,3588,1,107,49,2,6,28,0,92,34,8,0,66,13,0
SN,CS,chikitsa,3589,1,107,49,1,6,27,0,93,34,7,0,65,13,0
SN,CS,chikitsa,3590,1,107,50,1,6,26,0,92,35,7,0,66,12,0
SN,CS,chikitsa,3591,1,107,50,1,6,26,0,92,35,7,0,66,12,0
SN,CS,chikitsa,3592,1,108,50,1,6,25,0,92,35,7,0,66,12,0
SN,CS,chikitsa,3593,1,108,50,1,6,24,0,93,34,7,0,66,13,0
SN,CS,chikitsa,3594,1,107,50,1,6,25,0,93,34,7,0,66,13,0
SN,CS,chikitsa,3595,1,107,50,1,3,25,0,95,35,5,0,66,13,0
SN,CS,chikitsa,3596,1,107,49,1,3,26,0,94,35,5,0,67,13,0
SN,CS,chikitsa,3597,1,108,49,1,3,26,0,93,35,5,0,67,13,0
SN,CS,chikitsa,3598,1,107,49,1,3,27,0,93,36,5,0,67,12,0
SN,CS,chikitsa,3599,1,107,49,1,3,26,0,95,35,5,0,66,13,0
SN,CS,chikitsa,3600,1,107,49,1,3,26,0,95,35,5,0,66,13,0
SN,CS,chikitsa,3601,1,106,49,1,3,27,0,95,34,5,0,66,14,0
SN,CS,chikitsa,3602,1,107,50,1,2,28,0,95,35,2,0,67,14,0
SN,CS,chikitsa,3603,1,107,50,1,2,29,0,94,35,2,0,67,14,0
SN,CS,chikitsa,3604,1,107,50,1,2,28,0,94,35,2,0,68,14,0
SN,CS,chikitsa,3605,1,107,50,1,2,28,0,94,36,2,0,68,13,0
SN,CS,chikitsa,3606,1,107,50,1,2,27,0,95,36,2,0,68,13,0
SN,CS,chikitsa,3607,1,107,50,1,2,27,0,94,37,2,0,69,12,0
SN,CS,chikitsa,3608,1,106,50,1,2,27,0,94,36,2,0,70,13,0
SN,CS,chikitsa,3609,0,108,51,0,0,26,0,95,37,0,0,70,13,0
SN,CS,chikitsa,3610,0,108,52,0,0,25,0,95,36,0,0,70,14,0
SN,CS,chikitsa,3611,0,107,52,0,0,26,0,95,36,0,0,70,14,0
SN,CS,chikitsa,3612,0,106,52,0,0,26,0,96,37,0,0,70,13,0
SN,CS,chikitsa,3613,0,106,53,0,0,25,0,96,36,0,0,70,14,0
SN,CS,chikitsa,3614,0,106,53,0,0,26,0,96,36,0,0,69,14,0
SN,CS,chikitsa,3615,0,106,53,0,0,27,0,96,36,0,0,68,14,0
SN,CS,chikitsa,3616,0,106,53,0,0,27,0,95,35,0,0,69,15,0
SN,CS,chikitsa,3617,0,106,53,0,0,27,0,94,35,0,0,70,15,0
SN,CS,chikitsa,3618,0,106,53,0,0,27,0,94,35,0,0,70,15,0
SN,CS,chikitsa,3619,0,106,53,0,0,27,0,94,35,0,0,70,15,0
SN,CS,chikitsa,3620,0,106,53,0,0,27,0,95,35,0,0,69,15,0
SN,CS,chikitsa,3621,0,106,53,0,0,27,0,95,35,0,0,69,15,0
SN,CS,chikitsa,3622,0,106,53,0,0,27,0,95,35,0,0,69,15,0
SN,CS,chikitsa,3623,0,105,53,0,0,28,0,96,35,0,0,68,15,0
SN,CS,chikitsa,3624,0,105,53,0,0,27,0,97,35,0,0,68,15,0
SN,CS,chikitsa,3625,0,105,53,0,0,28,0,97,35,0,0,67,15,0
SN,CS,chikitsa,3626,0,104,53,0,0,29,0,98,34,0,0,66,16,0
SN,CS,chikitsa,3627,0,104,53,0,0,30,0,97,35,0,0,66,15,0
SN,CS,chikitsa,3628,0,104,53,0,0,30,0,96,36,0,0,67,14,0
SN,CS,chikitsa,3629,0,103,54,0,0,30,0,97,36,0,0,66,14,0
SN,CS,chikitsa,3630,0,103,54,0,0,29,0,99,37,0,0,65,13,0
SN,CS,chikitsa,3631,0,103,54,0,0,29,0,99,37,0,0,65,13,0
SN,CS,chikitsa,3632,0,103,55,0,0,29,0,97,37,0,0,66,13,0
SN,CS,chikitsa,3633,0,104,55,0,0,28,0,97,38,0,0,66,12,0
SN,CS,chikitsa,3634,0,104,55,0,0,29,0,96,39,0,0,66,11,0
SN,CS,chikitsa,3635,0,104,55,0,0,30,0,95,39,0,0,66,11,0
SN,CS,chikitsa,3636,0,104,55,0,0,30,0,95,39,0,0,66,11,0
SN,CS,chikitsa,3637,0,104,55,0,0,30,0,96,40,0,0,65,10,0
SN,CS,chikitsa,3638,0,104,56,0,0,29,0,95,39,0,0,66,11,0
SN,CS,chikitsa,3639,0,103,56,0,0,30,0,95,39,0,0,66,11,0
SN,CS,chikitsa,3640,0,104,55,0,0,30,0,96,39,0,0,65,11,0
SN,CS,chikitsa,3641,0,105,55,0,0,29,0,96,39,0,0,65,11,0
SN,CS,chikitsa,3642,0,104,55,0,0,30,0,96,38,0,0,65,12,0
SN,CS,chikitsa,3643,0,105,55,0,0,30,0,95,38,0,0,65,12,0
SN,CS,chikitsa,3644,0,105,55,1,0,31,1,93,37,1,0,64,12,0
SN,CS,chikitsa,3645,0,103,54,1,3,31,1,92,36,1,0,64,12,0
SN,CS,chikitsa,3646,1,103,54,3,3,33,1,94,35,1,0,63,12,0
SN,CS,chikitsa,3647,2,100,53,4,3,34,1,92,34,1,0,64,12,0
SN,CS,chikitsa,3648,3,98,53,4,4,33,1,90,33,2,0,63,12,0
SN,CS,chikitsa,3649,3,98,52,4,4,35,1,87,34,2,0,63,11,0
SN,CS,chikitsa,3650,3,98,51,4,4,36,1,85,34,2,0,63,11,0
SN,CS,chikitsa,3651,3,96,50,4,5,37,1,84,35,2,0,63,10,0
SN,CS,chikitsa,3652,3,96,49,4,5,36,1,82,35,3,0,64,10,0
SN,CS,chikitsa,3653,3,94,48,4,7,37,1,81,35,3,0,63,10,0
SN,CS,chikitsa,3654,3,94,47,4,7,38,1,80,35,3,0,62,10,0
SN,CS,chikitsa,3655,3,92,46,4,8,38,1,78,35,5,0,62,10,0
SN,CS,chikitsa,3656,3,91,45,4,8,38,1,77,35,6,0,62,10,0
SN,CS,chikitsa,3657,3,89,44,4,9,39,1,77,35,6,0,61,10,0
SN,CS,chikitsa,3658,3,88,44,4,9,39,1,75,36,8,0,60,9,0
SN,CS,chikitsa,3659,3,87,43,4,10,41,1,73,36,8,0,59,9,0
SN,CS,chikitsa,3660,3,86,42,4,11,42,1,72,37,8,0,58,8,0
SN,CS,chikitsa,3661,3,86,41,4,11,42,1,70,37,9,0,58,8,0
SN,CS,chikitsa,3662,3,85,40,4,12,43,1,68,36,9,0,58,9,0
SN,CS,chikitsa,3663,3,83,38,4,13,45,1,68,37,9,0,57,8,0
SN,CS,chikitsa,3664,3,82,37,4,13,46,1,67,37,9,0,57,8,0
SN,CS,chikitsa,3665,3,81,36,4,14,46,1,65,37,10,0,57,8,0
SN,CS,chikitsa,3666,3,80,36,4,16,45,1,64,38,10,0,56,7,0
SN,CS,chikitsa,3667,3,78,36,4,17,44,1,65,38,10,0,55,7,0
SN,CS,chikitsa,3668,3,77,36,4,17,44,1,64,38,10,0,55,7,0
SN,CS,chikitsa,3669,3,76,35,4,18,44,1,62,38,11,0,55,7,0
SN,CS,chikitsa,3670,3,75,34,4,18,45,1,61,38,11,0,55,7,0
SN,CS,chikitsa,3671,3,75,33,4,18,45,1,60,38,11,0,55,7,0
SN,CS,chikitsa,3672,3,73,33,4,19,46,1,58,38,11,0,55,7,0
SN,CS,chikitsa,3673,3,71,32,4,21,46,1,57,38,11,0,55,7,0
SN,CS,chikitsa,3674,3,69,31,4,23,48,1,54,38,11,0,55,7,0
SN,CS,chikitsa,3675,3,69,30,4,23,49,1,52,38,11,0,55,7,0
SN,CS,chikitsa,3676,3,68,29,4,23,50,1,51,38,11,0,55,7,0
SN,CS,chikitsa,3677,3,68,28,4,24,50,1,49,38,11,0,55,7,0
SN,CS,chikitsa,3678,3,67,27,4,24,51,1,49,37,11,0,54,8,0
SN,CS,chikitsa,3679,3,65,26,4,24,52,1,48,37,12,0,54,8,0
SN,CS,chikitsa,3680,3,65,25,4,24,53,1,45,36,13,0,54,9,0
SN,CS,chikitsa,3681,3,63,25,5,24,52,1,45,36,14,0,53,9,0
SN,CS,chikitsa,3682,3,61,24,5,25,53,1,44,36,15,0,52,9,0
SN,CS,chikitsa,3683,3,60,23,5,25,55,1,42,36,15,0,52,9,0
SN,CS,chikitsa,3684,3,58,23,5,25,55,1,41,36,15,0,53,9,0
SN,CS,chikitsa,3685,3,57,22,5,25,56,1,41,36,15,0,52,9,0
SN,CS,chikitsa,3686,3,56,21,5,25,57,1,40,36,15,0,52,9,0
SN,CS,chikitsa,3687,3,55,20,5,25,58,1,37,36,17,0,52,9,0
SN,CS,chikitsa,3688,3,54,18,5,26,60,1,36,36,17,0,51,9,0
SN,CS,chikitsa,3689,3,54,17,5,26,60,1,35,37,17,0,51,8,0
SN,CS,chikitsa,3690,3,52,17,5,27,60,1,34,37,17,0,51,8,0
SN,CS,chikitsa,3691,3,50,16,5,28,61,1,32,37,17,0,52,8,0
SN,CS,chikitsa,3692,3,49,15,5,29,61,1,31,38,17,0,52,7,0
SN,CS,chikitsa,3693,3,58,22,10,32,67,1,31,39,25,0,58,6,0
SN,CS,chikitsa,3694,3,57,21,9,33,65,0,33,40,24,0,59,6,0
SN,CS,chikitsa,3695,3,57,21,9,31,65,0,32,41,26,0,59,6,0
SN,CS,chikitsa,3696,2,55,20,7,32,63,0,30,42,27,0,59,6,0
SN,CS,chikitsa,3697,1,56,20,6,32,62,0,31,43,28,0,59,6,0
SN,CS,chikitsa,3698,0,65,21,10,36,66,0,39,44,30,0,60,6,0
SN,CS,chikitsa,3699,0,63,21,10,37,66,0,39,44,31,0,60,6,0
SN,CS,chikitsa,3700,0,63,21,10,38,65,0,39,44,31,0,60,6,0
SN,CS,chikitsa,3701,0,64,21,10,37,65,0,38,44,32,0,60,6,0
SN,CS,chikitsa,3702,0,63,21,10,37,65,0,39,44,31,0,61,6,0
SN,CS,chikitsa,3703,0,71,25,13,36,69,0,41,43,34,0,64,6,0
SN,CS,chikitsa,3704,0,71,27,13,36,68,0,40,43,34,0,64,6,0
SN,CS,chikitsa,3705,0,72,27,13,36,68,0,41,43,32,0,64,6,0
SN,CS,chikitsa,3706,0,71,27,13,36,69,0,40,43,32,0,65,6,0
SN,CS,chikitsa,3707,0,72,27,13,35,67,0,40,43,33,0,66,6,0
SN,CS,chikitsa,3708,0,76,30,14,37,69,0,45,43,33,0,65,6,0
SN,CS,chikitsa,3709,0,76,30,14,37,68,0,45,43,34,0,65,6,0
SN,CS,chikitsa,3710,0,76,30,14,36,67,0,45,43,35,0,66,6,0
SN,CS,chikitsa,3711,0,76,30,14,36,67,0,46,43,34,0,66,6,0
SN,CS,chikitsa,3712,0,77,30,14,35,67,0,46,44,34,0,66,5,0
SN,CS,chikitsa,3713,0,79,33,16,35,68,0,49,43,36,0,67,5,1
SN,CS,chikitsa,3714,0,91,36,22,40,72,0,56,43,38,0,71,5,1
SN,CS,chikitsa,3715,0,93,36,22,39,72,0,56,43,37,0,71,5,1
SN,CS,chikitsa,3716,0,94,35,22,37,72,0,56,43,39,0,71,5,1
SN,CS,chikitsa,3717,0,95,34,22,36,73,0,55,43,40,0,71,5,1
SN,CS,chikitsa,3718,0,94,33,22,37,73,0,55,43,40,0,72,5,1
SN,CS,chikitsa,3719,1,98,38,25,41,77,0,63,42,40,0,76,5,1
SN,CS,chikitsa,3720,1,99,38,25,42,75,0,62,42,41,0,76,5,1
SN,CS,chikitsa,3721,1,98,38,25,42,76,0,61,42,41,0,77,5,1
SN,CS,chikitsa,3722,1,99,37,25,41,77,0,61,42,41,0,77,5,1
SN,CS,chikitsa,3723,1,100,38,25,40,76,0,60,42,41,0,78,5,1
SN,CS,chikitsa,3724,1,106,44,29,41,79,0,63,42,42,0,84,5,1
SN,CS,chikitsa,3725,1,106,44,29,41,78,0,64,42,42,0,84,5,1
SN,CS,chikitsa,3726,1,105,44,29,41,78,0,64,43,43,0,84,4,1
SN,CS,chikitsa,3727,1,104,45,29,40,77,0,66,43,43,0,84,4,1
SN,CS,chikitsa,3728,1,105,45,29,40,76,0,66,44,43,0,84,3,1
SN,CS,chikitsa,3729,1,111,47,31,42,75,0,69,43,46,0,85,3,1
SN,CS,chikitsa,3730,1,115,53,38,46,83,0,76,43,52,0,85,2,2
SN,CS,chikitsa,3731,1,115,52,38,46,84,0,75,42,53,0,84,2,2
SN,CS,chikitsa,3732,1,119,53,39,46,83,0,77,41,54,0,83,2,2
SN,CS,chikitsa,3733,1,122,53,41,48,81,0,80,40,58,0,85,3,2
SN,CS,chikitsa,3734,1,124,52,41,48,81,0,81,39,59,0,84,3,2
SN,CS,chikitsa,3735,1,123,52,42,48,79,0,81,40,59,0,86,2,2
SN,CS,chikitsa,3736,1,122,52,42,49,80,0,80,40,59,0,86,2,2
SN,CS,chikitsa,3737,1,122,52,42,49,81,0,81,40,57,0,86,2,2
SN,CS,chikitsa,3738,1,121,53,42,49,80,0,82,41,57,0,86,1,2
SN,CS,chikitsa,3739,1,119,54,42,51,80,0,81,41,57,0,86,1,2
SN,CS,chikitsa,3740,1,119,53,42,51,82,0,80,41,57,0,86,1,2
SN,CS,chikitsa,3741,1,118,54,42,51,82,0,81,41,57,0,85,1,2
SN,CS,chikitsa,3742,1,119,54,42,50,82,0,81,41,57,0,85,1,2
SN,CS,chikitsa,3743,1,108,46,37,49,76,0,79,41,50,0,79,1,2
SN,CS,chikitsa,3744,1,107,47,37,48,77,0,77,41,50,0,81,1,2
SN,CS,chikitsa,3745,1,107,48,37,48,76,0,78,41,48,0,82,1,2
SN,CS,chikitsa,3746,1,109,48,37,47,77,0,77,40,47,0,82,2,2
SN,CS,chikitsa,3747,1,108,49,37,47,78,0,77,40,46,0,82,2,2
SN,CS,chikitsa,3748,1,100,47,33,43,75,0,69,40,44,0,82,2,2
SN,CS,chikitsa,3749,1,100,47,33,43,76,0,69,39,43,0,82,3,2
SN,CS,chikitsa,3750,1,98,47,33,43,78,0,68,39,44,0,82,3,2
SN,CS,chikitsa,3751,1,98,48,33,43,76,0,68,39,43,0,84,3,2
SN,CS,chikitsa,3752,1,97,49,33,43,77,0,68,39,44,0,82,3,2
SN,CS,chikitsa,3753,1,91,45,30,42,72,0,67,40,41,0,79,3,2
SN,CS,chikitsa,3754,1,90,43,30,42,73,0,67,40,43,0,79,3,2
SN,CS,chikitsa,3755,1,89,43,30,42,74,0,66,40,44,0,79,3,2
SN,CS,chikitsa,3756,1,89,43,30,42,73,0,68,40,44,0,78,3,2
SN,CS,chikitsa,3757,1,89,43,30,43,74,0,67,40,43,0,78,3,2
SN,CS,chikitsa,3758,1,85,39,29,41,74,0,63,40,41,0,79,3,2
SN,CS,chikitsa,3759,1,85,40,29,40,75,0,63,40,40,0,79,3,2
SN,CS,chikitsa,3760,1,84,40,29,40,76,0,64,40,40,0,78,3,2
SN,CS,chikitsa,3761,1,83,40,29,40,77,0,63,40,41,0,78,3,2
SN,CS,chikitsa,3762,1,83,40,29,41,76,0,62,39,42,0,78,4,2
SN,CS,chikitsa,3763,1,82,37,27,40,75,0,58,40,40,0,78,4,1
SN,CS,chikitsa,3764,1,70,35,21,35,71,0,50,40,38,0,74,4,1
SN,CS,chikitsa,3765,1,67,36,21,36,71,0,50,40,39,0,74,4,1
SN,CS,chikitsa,3766,1,66,36,21,37,72,0,50,40,37,0,75,4,1
SN,CS,chikitsa,3767,1,67,36,21,38,72,0,49,40,36,0,75,4,1
SN,CS,chikitsa,3768,1,68,36,21,38,72,0,48,40,36,0,75,4,1
