Text_Type,Book,Chapter,Window,LG,GGL,LGL,GLG,LGG,GL,GG,LLG,GLL,GGG,G,L,LLL,LL
SN,CS,chikitsa,2855,0,15,32,31,14,0,0,4,7,24,21,3,1,0
SN,CS,chikitsa,2856,0,16,32,30,13,0,0,5,7,24,21,3,1,0
SN,CS,chikitsa,2857,0,16,32,30,12,0,0,5,7,25,21,3,1,0
SN,CS,chikitsa,2858,0,16,31,29,11,0,0,6,7,27,22,2,1,0
SN,CS,chikitsa,2859,0,16,30,31,11,0,0,6,6,27,22,2,1,0
SN,CS,chikitsa,2860,0,16,29,31,11,0,0,7,6,27,22,2,1,0
SN,CS,chikitsa,2861,0,15,29,30,10,0,0,8,7,28,22,2,1,0
SN,CS,chikitsa,2862,0,16,31,30,9,0,0,9,6,30,22,2,1,0
SN,CS,chikitsa,2863,0,15,31,31,9,0,0,9,6,30,22,2,1,0
SN,CS,chikitsa,2864,0,14,31,31,10,0,0,9,6,30,22,2,1,0
SN,CS,chikitsa,2865,0,14,31,29,10,0,0,9,7,31,22,2,1,0
SN,CS,chikitsa,2866,0,14,30,29,10,0,0,10,6,32,22,2,1,0
SN,CS,chikitsa,2867,0,14,30,30,10,0,0,9,6,32,21,3,1,0
SN,CS,chikitsa,2868,0,14,30,29,10,0,0,9,7,32,21,3,1,0
SN,CS,chikitsa,2869,0,15,32,28,10,0,0,9,6,31,21,3,1,0
SN,CS,chikitsa,2870,0,14,32,28,10,0,0,8,6,33,22,2,1,0
SN,CS,chikitsa,2871,0,14,32,27,8,0,0,9,6,35,22,2,1,0
SN,CS,chikitsa,2872,0,14,32,26,8,0,0,10,6,35,22,2,1,0
SN,CS,chikitsa,2873,0,14,32,25,8,0,0,11,6,35,22,2,1,0
SN,CS,chikitsa,2874,0,15,31,23,8,0,0,12,6,36,23,1,1,0
SN,CS,chikitsa,2875,0,18,31,22,8,0,0,12,5,35,23,1,1,0
SN,CS,chikitsa,2876,0,19,31,22,8,0,0,12,5,34,23,1,1,0
SN,CS,chikitsa,2877,0,19,31,22,8,0,0,12,5,34,22,2,1,0
SN,CS,chikitsa,2878,0,20,31,22,8,0,0,11,5,34,22,2,1,0
SN,CS,chikitsa,2879,0,18,32,22,7,0,0,11,4,35,23,2,0,0
SN,CS,chikitsa,2880,0,16,31,23,7,0,0,12,4,36,23,2,0,0
SN,CS,chikitsa,2881,0,15,31,24,7,0,0,13,4,35,23,2,0,0
SN,CS,chikitsa,2882,0,15,31,25,6,0,0,14,3,35,23,2,0,0
SN,CS,chikitsa,2883,0,15,31,25,6,0,0,14,3,35,23,2,0,0
SN,CS,chikitsa,2884,0,15,31,25,6,0,0,15,3,34,23,2,0,0
SN,CS,chikitsa,2885,0,15,31,25,7,0,0,14,3,34,23,2,0,0
SN,CS,chikitsa,2886,0,15,32,26,7,0,0,14,2,33,23,2,0,0
SN,CS,chikitsa,2887,0,15,30,24,7,0,0,15,2,32,23,2,0,0
SN,CS,chikitsa,2888,0,16,29,23,7,0,0,16,3,31,22,3,0,0
SN,CS,chikitsa,2889,0,16,29,22,6,0,0,18,3,31,22,3,0,0
SN,CS,chikitsa,2890,0,16,29,24,5,0,0,18,2,31,21,4,0,0
SN,CS,chikitsa,2891,0,16,29,24,4,0,0,18,3,31,20,5,0,0
SN,CS,chikitsa,2892,0,17,29,24,4,0,0,18,4,29,21,4,0,0
SN,CS,chikitsa,2893,0,17,28,25,4,0,0,20,4,27,21,4,0,0
SN,CS,chikitsa,2894,0,16,26,26,4,0,0,20,5,28,20,5,0,0
SN,CS,chikitsa,2895,0,17,27,25,4,0,0,21,5,26,20,5,0,0
SN,CS,chikitsa,2896,0,17,27,26,4,0,0,20,5,26,20,5,0,0
SN,CS,chikitsa,2897,0,17,28,27,3,0,0,19,5,26,20,5,0,0
SN,CS,chikitsa,2898,0,17,28,28,3,0,0,18,5,26,19,6,0,0
SN,CS,chikitsa,2899,0,18,28,28,4,0,0,17,5,25,19,6,0,0
SN,CS,chikitsa,2900,0,15,28,27,4,0,0,18,6,27,19,6,0,0
SN,CS,chikitsa,2901,0,15,29,26,4,0,0,19,6,26,19,6,0,0
SN,CS,chikitsa,2902,0,15,29,26,4,0,0,20,6,25,20,5,0,0
SN,CS,chikitsa,2903,0,13,30,29,4,0,0,20,6,23,20,5,0,0
SN,CS,chikitsa,2904,0,13,31,27,5,0,0,20,6,23,20,5,0,0
SN,CS,chikitsa,2905,0,15,32,26,5,0,0,19,6,22,20,5,0,0
SN,CS,chikitsa,2906,0,14,32,26,5,0,0,17,6,25,20,5,0,0
SN,CS,chikitsa,2907,0,15,32,26,6,0,0,16,6,24,19,6,0,0
SN,CS,chikitsa,2908,0,15,32,26,6,0,0,15,6,25,18,7,0,0
SN,CS,chikitsa,2909,0,16,33,26,5,0,0,14,6,25,18,7,0,0
SN,CS,chikitsa,2910,0,16,33,26,6,0,0,15,6,23,18,7,0,0
SN,CS,chikitsa,2911,0,16,32,25,6,0,0,14,7,25,18,7,0,0
SN,CS,chikitsa,2912,0,17,32,26,7,0,0,12,7,24,17,8,0,0
SN,CS,chikitsa,2913,0,17,32,26,8,0,0,11,6,25,18,7,0,0
SN,CS,chikitsa,2914,0,18,32,25,8,0,0,10,6,26,18,7,0,0
SN,CS,chikitsa,2915,0,17,33,23,8,0,0,11,7,26,19,6,0,0
SN,CS,chikitsa,2916,0,18,33,24,8,0,0,10,6,26,20,5,0,0
SN,CS,chikitsa,2917,0,17,34,23,9,0,0,10,5,27,20,5,0,0
SN,CS,chikitsa,2918,0,18,34,24,10,0,0,8,4,27,20,5,0,0
SN,CS,chikitsa,2919,0,18,34,23,10,0,0,9,4,27,21,4,0,0
SN,CS,chikitsa,2920,0,17,34,25,10,0,0,8,4,27,21,4,0,0
SN,CS,chikitsa,2921,0,18,34,25,10,0,0,9,4,25,21,4,0,0
SN,CS,chikitsa,2922,0,19,33,24,11,0,0,9,4,25,21,4,0,0
SN,CS,chikitsa,2923,0,19,34,22,11,0,0,9,4,26,22,3,0,0
SN,CS,chikitsa,2924,0,17,35,24,10,0,0,9,4,26,22,3,0,0
SN,CS,chikitsa,2925,0,17,35,26,11,0,0,9,3,24,22,3,0,0
SN,CS,chikitsa,2926,0,15,35,27,12,0,0,8,4,24,22,3,0,0
SN,CS,chikitsa,2927,0,13,35,28,14,0,0,7,4,24,22,3,0,0
SN,CS,chikitsa,2928,0,13,35,27,14,0,0,7,4,25,21,4,0,0
SN,CS,chikitsa,2929,0,14,35,29,13,0,0,7,4,23,20,5,0,0
SN,CS,chikitsa,2930,0,15,34,30,13,0,0,7,4,22,20,5,0,0
SN,CS,chikitsa,2931,0,16,34,31,14,0,0,7,4,19,20,5,0,0
SN,CS,chikitsa,2932,0,15,34,32,13,0,0,7,5,19,21,4,0,0
SN,CS,chikitsa,2933,0,16,35,31,14,0,0,8,5,16,22,3,0,0
SN,CS,chikitsa,2934,0,16,34,31,14,0,0,8,5,17,22,3,0,0
SN,CS,chikitsa,2935,0,17,34,31,12,0,0,7,5,19,22,3,0,0
SN,CS,chikitsa,2936,0,18,34,30,13,0,0,9,4,17,22,3,0,0
SN,CS,chikitsa,2937,0,17,34,31,12,0,0,9,5,17,22,3,0,0
SN,CS,chikitsa,2938,0,18,34,32,11,0,0,9,5,16,22,3,0,0
SN,CS,chikitsa,2939,0,17,34,34,12,0,0,8,6,14,22,3,0,0
SN,CS,chikitsa,2940,0,17,33,36,12,0,0,7,5,15,22,3,0,0
SN,CS,chikitsa,2941,0,16,33,37,13,0,0,7,5,14,22,3,0,0
SN,CS,chikitsa,2942,0,16,33,37,13,0,0,7,5,14,22,3,0,0
SN,CS,chikitsa,2943,0,16,33,36,12,0,0,8,5,15,22,3,0,0
SN,CS,chikitsa,2944,1,17,32,37,11,0,0,7,4,18,21,3,0,0
SN,CS,chikitsa,2945,1,17,31,36,13,0,0,7,4,18,21,3,0,0
SN,CS,chikitsa,2946,1,16,31,35,13,0,0,7,4,20,21,3,0,0
SN,CS,chikitsa,2947,1,15,32,36,12,0,0,6,4,21,21,3,0,0
SN,CS,chikitsa,2948,1,15,32,36,12,0,1,6,4,20,20,3,0,0
SN,CS,chikitsa,2949,1,15,30,34,13,0,2,7,5,19,19,3,0,0
SN,CS,chikitsa,2950,1,16,31,32,14,0,3,7,5,19,18,3,0,0
SN,CS,chikitsa,2951,1,18,30,34,13,0,3,7,5,19,18,3,0,0
SN,CS,chikitsa,2952,1,20,31,34,11,0,3,7,6,19,18,3,0,0
SN,CS,chikitsa,2953,1,23,30,34,11,0,3,7,7,18,19,2,0,0
SN,CS,chikitsa,2954,1,24,29,34,11,0,3,7,8,19,19,2,0,0
SN,CS,chikitsa,2955,1,24,29,35,11,0,3,7,9,19,19,2,0,0
SN,CS,chikitsa,2956,1,25,29,36,10,0,3,7,10,19,18,3,0,0
SN,CS,chikitsa,2957,1,26,30,36,10,0,3,7,10,19,18,3,0,0
SN,CS,chikitsa,2958,1,26,30,38,9,0,3,6,11,20,18,3,0,0
SN,CS,chikitsa,2959,1,28,30,38,9,0,3,6,12,19,17,4,0,0
SN,CS,chikitsa,2960,1,28,31,39,9,0,3,6,13,18,17,4,0,0
SN,CS,chikitsa,2961,1,29,31,42,8,0,3,4,14,18,16,5,0,0
SN,CS,chikitsa,2962,1,31,31,42,8,0,3,4,14,18,17,4,0,0
SN,CS,chikitsa,2963,1,31,31,43,8,0,3,4,15,18,17,4,0,0
SN,CS,chikitsa,2964,1,33,31,44,7,0,3,4,15,18,16,5,0,0
SN,CS,chikitsa,2965,1,35,31,45,7,0,3,4,16,16,16,5,0,0
SN,CS,chikitsa,2966,1,36,32,44,6,0,3,4,17,17,16,5,0,0
SN,CS,chikitsa,2967,1,38,31,45,5,0,3,4,19,16,16,5,0,0
SN,CS,chikitsa,2968,1,38,32,46,5,0,3,3,20,16,16,5,0,0
SN,CS,chikitsa,2969,0,39,33,47,5,0,3,3,21,13,17,5,0,0
SN,CS,chikitsa,2970,0,41,33,49,3,0,3,3,22,12,17,5,0,0
SN,CS,chikitsa,2971,0,44,33,50,3,0,3,2,23,10,17,5,0,0
SN,CS,chikitsa,2972,0,46,32,52,3,0,3,2,24,8,17,5,0,0
SN,CS,chikitsa,2973,0,48,31,54,3,0,2,2,25,7,17,6,0,0
SN,CS,chikitsa,2974,0,50,32,56,2,0,1,1,25,8,18,6,0,0
SN,CS,chikitsa,2975,0,52,31,58,0,0,0,0,26,8,19,6,0,0
SN,CS,chikitsa,2976,0,52,31,58,0,0,0,0,26,8,18,7,0,0
SN,CS,chikitsa,2977,0,52,30,59,0,0,0,0,26,8,18,7,0,0
SN,CS,chikitsa,2978,0,50,31,59,0,0,0,0,26,9,18,7,0,0
SN,CS,chikitsa,2979,0,50,31,60,0,0,0,0,26,8,19,6,0,0
SN,CS,chikitsa,2980,0,48,32,60,0,0,0,0,26,9,19,6,0,0
SN,CS,chikitsa,2981,0,47,33,59,0,0,0,0,26,10,20,5,0,0
SN,CS,chikitsa,2982,0,48,32,59,0,0,0,0,26,10,19,6,0,0
SN,CS,chikitsa,2983,0,49,31,60,0,0,0,0,26,9,19,6,0,0
SN,CS,chikitsa,2984,0,66,52,83,16,0,0,13,40,41,19,5,6,0
SN,CS,chikitsa,2985,0,79,59,100,32,0,0,20,51,62,18,5,11,0
SN,CS,chikitsa,2986,0,83,60,105,40,0,0,22,54,68,18,4,11,0
SN,CS,chikitsa,2987,0,81,60,104,42,1,0,23,53,71,17,4,12,0
SN,CS,chikitsa,2988,1,79,59,102,43,1,0,23,53,71,16,4,12,0
SN,CS,chikitsa,2989,1,79,59,101,46,1,0,24,53,72,16,3,13,0
SN,CS,chikitsa,2990,1,77,59,99,47,1,0,24,52,74,16,3,13,0
SN,CS,chikitsa,2991,1,77,58,98,47,1,0,25,51,74,16,3,13,0
SN,CS,chikitsa,2992,1,76,59,97,47,1,0,26,49,74,16,3,13,0
SN,CS,chikitsa,2993,1,75,58,96,47,1,0,26,48,76,16,3,13,0
SN,CS,chikitsa,2994,1,73,59,95,48,1,0,26,48,75,16,3,13,0
SN,CS,chikitsa,2995,1,71,59,93,49,1,0,26,47,77,16,3,13,0
SN,CS,chikitsa,2996,1,69,60,91,49,1,0,27,46,78,16,3,13,0
SN,CS,chikitsa,2997,1,68,61,89,49,1,0,27,45,79,15,4,13,0
SN,CS,chikitsa,2998,1,66,61,88,49,1,0,27,44,81,16,3,13,0
SN,CS,chikitsa,2999,1,64,61,88,50,1,0,28,43,80,16,3,13,0
SN,CS,chikitsa,3000,1,61,61,86,50,1,0,29,43,82,16,3,13,0
SN,CS,chikitsa,3001,1,60,62,84,50,1,0,29,42,83,17,2,13,0
SN,CS,chikitsa,3002,1,58,62,83,51,1,0,29,41,84,17,2,13,0
SN,CS,chikitsa,3003,1,59,61,83,51,1,0,29,40,83,17,2,13,0
SN,CS,chikitsa,3004,1,57,61,82,52,1,0,29,39,84,17,2,13,0
SN,CS,chikitsa,3005,1,57,60,81,54,1,0,29,38,83,17,2,13,0
SN,CS,chikitsa,3006,1,56,59,80,54,1,0,29,37,85,17,2,13,0
SN,CS,chikitsa,3007,1,56,59,78,55,1,0,30,36,84,18,1,13,0
SN,CS,chikitsa,3008,1,55,59,77,56,1,0,30,35,84,18,1,13,0
SN,CS,chikitsa,3009,1,35,39,53,41,1,0,17,20,53,19,1,7,0
SN,CS,chikitsa,3010,1,21,31,34,27,1,0,11,8,32,20,1,2,0
SN,CS,chikitsa,3011,1,15,31,27,20,1,0,9,4,27,21,1,2,0
SN,CS,chikitsa,3012,1,16,31,26,18,0,0,8,4,26,22,1,1,0
SN,CS,chikitsa,3013,0,19,32,25,18,0,0,8,3,26,23,1,1,0
SN,CS,chikitsa,3014,0,18,32,25,16,0,0,7,2,25,24,1,0,0
SN,CS,chikitsa,3015,0,19,32,24,15,0,0,8,2,25,24,1,0,0
SN,CS,chikitsa,3016,0,19,33,24,15,0,0,7,2,25,24,1,0,0
SN,CS,chikitsa,3017,0,18,32,24,16,0,0,6,2,27,24,1,0,0
SN,CS,chikitsa,3018,0,19,32,25,16,0,0,6,3,24,24,1,0,0
SN,CS,chikitsa,3019,0,20,31,25,15,0,0,6,3,25,23,2,0,0
SN,CS,chikitsa,3020,0,20,32,25,14,0,0,6,4,24,22,3,0,0
SN,CS,chikitsa,3021,0,20,30,25,16,0,0,6,4,24,21,3,0,0
SN,CS,chikitsa,3022,0,19,29,25,17,0,0,6,4,25,22,2,0,0
SN,CS,chikitsa,3023,0,18,29,25,18,0,0,6,5,24,22,2,0,0
SN,CS,chikitsa,3024,0,21,29,26,20,0,0,7,5,25,21,2,0,0
SN,CS,chikitsa,3025,0,21,29,27,21,0,0,6,4,25,21,2,0,0
SN,CS,chikitsa,3026,0,22,28,27,21,0,0,6,4,25,21,2,0,0
SN,CS,chikitsa,3027,0,22,28,26,20,0,0,7,4,26,21,2,0,0
SN,CS,chikitsa,3028,0,20,29,27,20,0,0,7,4,26,21,2,0,0
SN,CS,chikitsa,3029,1,21,29,27,19,0,0,7,5,27,20,2,1,0
SN,CS,chikitsa,3030,1,20,30,28,17,0,0,7,5,28,20,2,1,0
SN,CS,chikitsa,3031,1,21,30,28,18,0,0,7,5,26,20,2,1,0
SN,CS,chikitsa,3032,1,19,31,29,17,0,0,7,5,27,20,2,1,0
SN,CS,chikitsa,3033,1,20,32,27,16,0,0,7,5,28,20,2,1,0
SN,CS,chikitsa,3034,1,21,31,27,15,0,0,7,5,29,20,2,1,0
SN,CS,chikitsa,3035,1,21,31,28,15,0,0,6,6,28,20,2,1,0
SN,CS,chikitsa,3036,1,22,30,28,14,0,0,7,6,28,20,2,1,0
SN,CS,chikitsa,3037,2,22,30,29,14,0,0,8,7,27,19,2,2,0
SN,CS,chikitsa,3038,2,19,30,29,15,0,0,9,7,28,19,2,2,0
SN,CS,chikitsa,3039,2,18,31,29,14,0,0,9,7,29,19,2,2,0
SN,CS,chikitsa,3040,2,17,31,30,14,0,0,9,8,28,19,2,2,0
SN,CS,chikitsa,3041,2,17,30,30,14,0,0,9,8,29,19,2,2,0
SN,CS,chikitsa,3042,2,18,30,31,14,0,0,9,8,27,19,2,2,0
SN,CS,chikitsa,3043,2,18,30,30,17,0,0,10,7,27,18,2,3,0
SN,CS,chikitsa,3044,2,17,30,29,19,0,0,11,6,27,19,1,3,0
SN,CS,chikitsa,3045,2,18,30,30,19,0,0,11,5,26,20,0,3,0
SN,CS,chikitsa,3046,2,17,31,32,18,0,0,11,5,25,21,0,3,0
SN,CS,chikitsa,3047,2,17,31,33,18,0,0,12,5,23,21,0,3,0
SN,CS,chikitsa,3048,2,17,31,33,18,0,0,13,5,22,21,0,3,0
SN,CS,chikitsa,3049,2,14,32,32,16,0,0,11,5,21,22,0,3,0
SN,CS,chikitsa,3050,2,15,32,34,15,0,0,11,5,19,22,0,3,0
SN,CS,chikitsa,3051,2,13,31,36,16,0,0,11,5,18,22,0,4,0
SN,CS,chikitsa,3052,2,13,31,36,16,0,0,10,5,19,21,1,4,0
SN,CS,chikitsa,3053,3,17,29,33,17,0,0,11,7,19,20,1,4,0
SN,CS,chikitsa,3054,2,17,29,32,17,0,0,11,6,19,21,1,3,0
SN,CS,chikitsa,3055,2,18,28,32,17,0,0,11,6,19,21,1,3,0
SN,CS,chikitsa,3056,2,17,28,33,16,0,0,11,6,20,21,1,3,0
SN,CS,chikitsa,3057,2,17,28,33,16,0,0,10,7,20,21,1,3,0
SN,CS,chikitsa,3058,2,17,27,34,17,0,0,10,7,19,21,1,3,0
SN,CS,chikitsa,3059,2,17,27,34,17,0,0,11,7,18,21,1,3,0
SN,CS,chikitsa,3060,2,18,27,35,16,0,0,11,6,18,21,1,3,0
SN,CS,chikitsa,3061,2,18,27,34,17,0,0,11,6,18,21,1,3,0
SN,CS,chikitsa,3062,1,18,28,34,17,0,0,10,5,17,22,1,2,0
SN,CS,chikitsa,3063,1,19,28,36,15,0,0,9,5,17,22,1,2,0
SN,CS,chikitsa,3064,1,19,27,34,16,0,0,10,5,18,22,1,2,0
SN,CS,chikitsa,3065,1,19,27,34,17,0,0,9,5,18,22,1,2,0
SN,CS,chikitsa,3066,1,20,27,33,17,0,0,10,5,17,21,2,2,0
SN,CS,chikitsa,3067,1,19,28,34,16,0,0,10,5,17,21,2,2,0
SN,CS,chikitsa,3068,1,18,29,33,14,0,0,10,6,17,22,2,1,0
SN,CS,chikitsa,3069,1,19,29,35,12,0,0,9,6,17,22,2,1,0
SN,CS,chikitsa,3070,1,18,28,34,12,0,0,9,6,20,22,2,1,0
SN,CS,chikitsa,3071,1,19,29,32,11,0,0,8,6,22,22,2,1,0
SN,CS,chikitsa,3072,1,19,29,30,10,0,0,8,6,25,22,2,1,0
SN,CS,chikitsa,3073,1,19,29,29,9,0,0,8,5,28,22,2,1,0
SN,CS,chikitsa,3074,1,19,29,29,8,0,0,8,5,29,22,2,1,0
SN,CS,chikitsa,3075,1,19,29,26,8,0,0,9,6,30,22,2,1,0
SN,CS,chikitsa,3076,1,21,30,24,7,0,0,10,6,30,22,2,0,0
SN,CS,chikitsa,3077,1,21,31,25,7,0,0,10,6,28,23,1,0,0
SN,CS,chikitsa,3078,0,18,32,26,6,0,0,9,5,29,23,2,0,0
SN,CS,chikitsa,3079,0,18,32,25,7,0,0,10,5,28,23,2,0,0
SN,CS,chikitsa,3080,0,18,32,24,8,0,0,10,6,27,23,2,0,0
SN,CS,chikitsa,3081,0,18,32,24,9,0,0,10,7,25,23,2,0,0
SN,CS,chikitsa,3082,0,18,31,25,10,0,0,10,6,25,23,2,0,0
SN,CS,chikitsa,3083,0,16,31,25,10,0,0,11,6,26,23,2,0,0
SN,CS,chikitsa,3084,0,15,31,25,10,0,0,11,6,27,23,2,0,0
SN,CS,chikitsa,3085,0,15,31,25,9,0,0,11,6,28,23,2,0,0
SN,CS,chikitsa,3086,0,14,31,26,10,0,0,10,6,28,23,2,0,0
SN,CS,chikitsa,3087,0,13,30,25,10,0,0,11,6,30,23,2,0,0
SN,CS,chikitsa,3088,0,12,30,26,10,0,0,11,7,29,23,2,0,0
SN,CS,chikitsa,3089,0,13,30,27,9,0,0,11,8,27,22,3,0,0
SN,CS,chikitsa,3090,0,14,30,26,9,0,0,11,8,27,22,3,0,0
SN,CS,chikitsa,3091,0,12,29,27,9,0,1,10,8,27,22,2,0,0
SN,CS,chikitsa,3092,0,13,28,24,9,0,1,12,8,28,22,2,0,0
SN,CS,chikitsa,3093,0,14,27,25,8,0,1,11,7,30,22,2,0,0
SN,CS,chikitsa,3094,0,14,27,24,8,0,1,11,7,31,22,2,0,0
SN,CS,chikitsa,3095,0,14,27,23,9,0,1,12,7,30,22,2,0,0
SN,CS,chikitsa,3096,0,14,26,23,9,0,1,13,7,30,22,2,0,0
SN,CS,chikitsa,3097,0,14,27,24,9,0,1,13,7,28,22,2,0,0
SN,CS,chikitsa,3098,0,16,27,25,10,0,1,12,7,25,22,2,0,0
SN,CS,chikitsa,3099,0,18,26,24,10,0,1,12,7,25,22,2,0,0
SN,CS,chikitsa,3100,0,17,26,25,10,0,1,12,6,26,22,2,0,0
SN,CS,chikitsa,3101,0,15,26,26,11,0,1,11,6,27,22,2,0,0
SN,CS,chikitsa,3102,0,15,26,24,11,0,1,12,7,27,22,2,0,0
SN,CS,chikitsa,3103,0,14,26,25,12,0,1,12,6,27,23,1,0,0
SN,CS,chikitsa,3104,0,14,26,26,11,0,1,12,7,26,23,1,0,0
SN,CS,chikitsa,3105,0,13,26,27,11,0,1,13,6,26,23,1,0,0
SN,CS,chikitsa,3106,0,13,26,25,10,0,1,14,6,28,23,1,0,0
SN,CS,chikitsa,3107,0,13,26,25,9,0,1,15,6,28,23,1,0,0
SN,CS,chikitsa,3108,0,13,26,26,8,0,1,15,6,28,23,1,0,0
SN,CS,chikitsa,3109,0,13,28,26,8,0,1,14,6,27,23,1,0,0
SN,CS,chikitsa,3110,0,12,28,25,8,0,1,14,6,29,23,1,0,0
SN,CS,chikitsa,3111,0,12,29,24,6,0,1,15,6,30,23,1,0,0
SN,CS,chikitsa,3112,0,13,29,24,6,0,1,15,6,29,23,1,0,0
SN,CS,chikitsa,3113,0,13,29,24,6,0,1,15,5,30,22,2,0,0
SN,CS,chikitsa,3114,0,12,29,24,7,0,1,14,5,31,23,1,0,0
SN,CS,chikitsa,3115,0,11,29,25,6,0,1,15,5,31,23,1,0,0
SN,CS,chikitsa,3116,0,12,30,26,6,0,0,15,6,30,23,2,0,0
SN,CS,chikitsa,3117,0,11,30,26,6,0,0,14,6,32,23,2,0,0
SN,CS,chikitsa,3118,0,10,31,26,6,0,0,15,6,31,23,2,0,0
SN,CS,chikitsa,3119,0,10,31,26,6,0,0,16,6,30,23,2,0,0
SN,CS,chikitsa,3120,0,10,31,26,5,0,0,16,7,30,23,2,0,0
SN,CS,chikitsa,3121,0,9,31,28,5,0,0,15,7,30,23,2,0,0
SN,CS,chikitsa,3122,0,9,30,28,5,0,0,15,8,30,23,2,0,0
SN,CS,chikitsa,3123,0,8,30,27,4,0,0,16,9,31,23,2,0,0
SN,CS,chikitsa,3124,0,6,30,28,4,0,0,16,10,31,22,3,0,0
SN,CS,chikitsa,3125,0,6,30,28,4,0,0,16,10,31,22,3,0,0
SN,CS,chikitsa,3126,0,8,30,27,3,0,0,16,11,30,22,3,0,0
SN,CS,chikitsa,3127,0,8,29,28,3,0,0,15,10,32,22,3,0,0
SN,CS,chikitsa,3128,0,10,29,26,3,0,0,16,10,31,22,3,0,0
SN,CS,chikitsa,3129,0,9,30,25,4,0,0,16,9,32,22,3,0,0
SN,CS,chikitsa,3130,1,10,29,24,3,0,0,16,9,35,21,3,0,0
SN,CS,chikitsa,3131,1,10,30,24,4,0,0,16,8,34,21,3,0,0
SN,CS,chikitsa,3132,1,10,30,23,6,0,0,16,9,35,21,3,0,0
SN,CS,chikitsa,3133,1,10,29,21,7,0,1,16,10,34,20,3,0,0
SN,CS,chikitsa,3134,1,10,28,20,7,0,1,17,11,34,20,3,0,0
SN,CS,chikitsa,3135,1,10,29,20,7,0,1,17,11,33,20,3,0,0
SN,CS,chikitsa,3136,1,12,29,20,7,0,1,17,11,31,20,3,0,0
SN,CS,chikitsa,3137,1,11,30,20,8,0,1,16,11,31,19,4,0,0
SN,CS,chikitsa,3138,1,11,30,18,8,0,1,17,11,32,20,3,0,0
SN,CS,chikitsa,3139,1,12,31,17,7,0,1,18,10,32,20,3,0,0
SN,CS,chikitsa,3140,1,13,31,17,8,0,1,18,9,31,19,4,0,0
SN,CS,chikitsa,3141,1,14,31,15,9,0,1,18,8,32,20,3,0,0
SN,CS,chikitsa,3142,1,15,31,16,10,0,1,17,9,29,19,4,0,0
SN,CS,chikitsa,3143,1,15,30,16,10,0,1,16,9,31,19,4,0,0
SN,CS,chikitsa,3144,1,14,31,16,11,0,1,15,10,30,19,4,0,0
SN,CS,chikitsa,3145,1,14,32,18,12,0,1,14,9,28,19,4,0,0
SN,CS,chikitsa,3146,1,14,32,17,12,0,1,15,9,28,18,5,0,0
SN,CS,chikitsa,3147,1,14,32,17,12,0,1,16,8,28,18,5,0,0
SN,CS,chikitsa,3148,1,13,32,19,12,0,1,15,7,29,18,5,0,0
SN,CS,chikitsa,3149,1,13,32,19,14,0,1,15,6,28,19,4,0,0
SN,CS,chikitsa,3150,1,13,32,20,14,0,1,14,6,28,19,4,0,0
SN,CS,chikitsa,3151,1,11,32,20,15,0,1,14,5,30,19,4,0,0
SN,CS,chikitsa,3152,1,11,32,21,15,0,1,14,5,29,19,4,0,0
SN,CS,chikitsa,3153,1,9,32,22,15,0,1,13,5,31,19,4,0,0
SN,CS,chikitsa,3154,1,10,31,23,14,0,1,12,5,32,19,4,0,0
SN,CS,chikitsa,3155,0,10,32,24,15,0,1,11,5,29,20,4,0,0
SN,CS,chikitsa,3156,0,12,31,24,15,0,1,10,5,29,20,4,0,0
SN,CS,chikitsa,3157,0,12,32,24,13,0,1,9,4,29,20,4,0,0
SN,CS,chikitsa,3158,0,12,33,26,12,0,0,8,3,31,21,4,0,0
SN,CS,chikitsa,3159,0,14,32,27,12,0,0,8,2,30,21,4,0,0
SN,CS,chikitsa,3160,0,14,31,28,13,0,0,9,2,28,20,5,0,0
SN,CS,chikitsa,3161,0,13,30,28,14,0,0,9,2,29,19,6,0,0
SN,CS,chikitsa,3162,0,12,29,29,14,0,0,10,2,29,20,5,0,0
SN,CS,chikitsa,3163,0,13,30,30,14,0,0,9,2,27,20,5,0,0
SN,CS,chikitsa,3164,0,12,28,33,16,0,0,9,4,26,19,5,0,0
SN,CS,chikitsa,3165,0,11,29,33,15,0,0,9,4,27,20,4,0,0
SN,CS,chikitsa,3166,0,9,30,35,14,0,0,9,4,27,20,4,0,0
SN,CS,chikitsa,3167,0,8,30,34,13,0,0,11,3,29,21,3,0,0
SN,CS,chikitsa,3168,0,8,32,33,13,0,0,11,4,27,20,4,0,0
SN,CS,chikitsa,3169,0,8,31,34,12,0,0,11,3,29,20,4,0,0
SN,CS,chikitsa,3170,0,11,30,33,11,0,0,11,3,29,20,4,0,0
SN,CS,chikitsa,3171,0,11,30,34,12,0,0,10,3,28,21,3,0,0
SN,CS,chikitsa,3172,0,11,30,34,13,0,0,9,3,28,21,3,0,0
SN,CS,chikitsa,3173,0,12,30,33,13,0,0,10,4,26,21,3,0,0
SN,CS,chikitsa,3174,0,13,31,32,12,0,0,10,4,26,20,4,0,0
SN,CS,chikitsa,3175,0,13,31,32,13,0,0,10,4,25,20,4,0,0
SN,CS,chikitsa,3176,0,14,31,32,12,0,0,11,4,24,20,4,0,0
SN,CS,chikitsa,3177,0,14,31,30,13,0,0,12,5,23,20,4,0,0
SN,CS,chikitsa,3178,0,17,30,31,12,0,0,12,5,22,19,4,2,1
