Text_Type,Book,Chapter,Window,Mean,StDev
SN,AS,nidana,1113,15.19,17.92
SN,AS,nidana,1234,15.19,17.56
SN,AS,nidana,1272,15.19,16.55
SN,AS,nidana,571,15.2,18.32
SN,AS,nidana,144,15.21,18.19
SN,AS,nidana,255,15.21,14.62
SN,AS,nidana,336,15.21,9.6
SN,AS,nidana,457,15.21,15.63
SN,AS,nidana,1043,15.21,16.04
SN,AS,nidana,1229,15.22,18.92
SN,AS,nidana,567,15.24,18.65
SN,AS,nidana,668,15.24,12.09
SN,AS,nidana,687,15.24,15.01
SN,AS,nidana,1283,15.24,15.9
SN,AS,nidana,1450,15.24,11.43
SN,AS,nidana,123,15.25,17.33
SN,AS,nidana,125,15.25,17.39
SN,AS,nidana,168,15.25,17.52
SN,AS,nidana,460,15.25,16.66
SN,AS,nidana,577,15.25,18.9
SN,AS,nidana,163,15.26,17.43
SN,AS,nidana,231,15.26,17.89
SN,AS,nidana,1117,15.26,18.49
SN,AS,nidana,1280,15.26,14.56
