Text_Type,Book,Chapter,Window,GGL,LGG,G,GLL,L,GLG,LLL,GG,GGG,LLG,LG,LGL,GL,LL
SN,AS,uttara,6342,12,18,20,6,3,21,0,1,31,7,1,28,0,0
SN,AS,uttara,6343,14,18,20,6,3,19,0,1,29,9,1,28,0,0
SN,AS,uttara,6344,13,18,20,6,3,20,0,1,29,9,1,28,0,0
SN,AS,uttara,6345,13,18,20,6,3,20,0,1,29,9,1,28,0,0
SN,AS,uttara,6346,13,19,20,6,3,19,0,1,30,9,1,27,0,0
SN,AS,uttara,6347,13,19,20,5,3,20,0,1,29,10,1,27,0,0
SN,AS,uttara,6348,14,18,19,5,3,21,0,1,29,9,2,27,0,0
SN,AS,uttara,6349,14,19,20,4,2,22,0,1,29,8,2,27,0,0
SN,AS,uttara,6350,14,18,20,4,2,23,0,1,28,9,2,27,0,0
SN,AS,uttara,6351,13,18,20,4,2,23,0,1,29,9,2,27,0,0
SN,AS,uttara,6352,13,18,20,4,2,22,0,1,30,9,2,27,0,0
SN,AS,uttara,6353,13,18,20,4,2,20,0,1,31,9,2,28,0,0
SN,AS,uttara,6354,13,18,20,4,2,22,0,1,30,9,2,27,0,0
SN,AS,uttara,6355,14,18,20,3,2,23,0,1,28,10,2,27,0,0
SN,AS,uttara,6356,14,19,20,3,2,22,0,1,28,10,2,27,0,0
SN,AS,uttara,6357,15,17,20,2,2,22,0,1,30,10,2,27,0,0
SN,AS,uttara,6358,15,17,19,2,3,22,0,1,30,10,2,27,0,0
SN,AS,uttara,6359,16,17,19,2,3,22,0,1,29,10,2,27,0,0
SN,AS,uttara,6360,15,17,19,2,3,23,0,1,28,11,2,27,0,0
SN,AS,uttara,6361,15,15,18,1,4,26,0,1,29,11,2,26,0,0
SN,AS,uttara,6362,14,15,19,1,3,26,0,1,30,11,2,26,0,0
SN,AS,uttara,6363,15,15,19,1,3,26,0,1,30,11,2,27,0,0
SN,AS,uttara,6364,14,13,20,1,3,27,0,0,30,11,2,28,0,0
SN,AS,uttara,6365,14,13,21,1,3,27,0,0,30,10,1,30,0,0
SN,AS,uttara,6366,14,14,20,1,4,26,0,0,31,10,1,29,0,0
SN,AS,uttara,6367,15,14,20,1,4,26,0,0,31,11,1,27,0,0
SN,AS,uttara,6368,14,14,19,1,5,26,0,0,33,10,1,27,0,0
SN,AS,uttara,6369,14,14,18,2,6,26,0,0,32,10,1,27,0,0
SN,AS,uttara,6370,14,13,18,2,6,26,0,0,31,12,1,27,0,0
SN,AS,uttara,6371,14,13,18,2,6,26,0,0,29,13,1,28,0,0
SN,AS,uttara,6372,14,12,18,2,6,28,0,0,29,12,1,28,0,0
SN,AS,uttara,6373,13,12,19,3,6,28,0,0,29,12,0,28,0,0
SN,AS,uttara,6374,13,12,19,3,6,27,0,0,30,12,0,28,0,0
SN,AS,uttara,6375,12,12,19,3,6,26,0,0,30,12,0,30,0,0
SN,AS,uttara,6376,13,11,20,3,5,27,0,0,28,11,0,32,0,0
SN,AS,uttara,6377,14,12,20,3,5,26,0,0,27,11,0,32,0,0
SN,AS,uttara,6378,14,13,20,4,5,28,0,0,24,11,0,31,0,0
SN,AS,uttara,6379,14,14,20,5,5,25,0,0,24,11,0,32,0,0
SN,AS,uttara,6380,15,13,20,5,5,24,0,0,25,11,0,32,0,0
SN,AS,uttara,6381,16,12,19,5,6,25,0,0,24,11,0,32,0,0
SN,AS,uttara,6382,16,12,18,5,7,26,0,0,23,11,0,32,0,0
SN,AS,uttara,6383,16,10,19,4,6,27,0,0,23,13,0,32,0,0
SN,AS,uttara,6384,15,10,19,4,6,27,0,0,23,13,0,33,0,0
SN,AS,uttara,6385,15,10,19,5,6,28,0,0,22,12,0,33,0,0
SN,AS,uttara,6386,15,10,19,5,6,25,0,0,23,13,0,34,0,0
SN,AS,uttara,6387,16,10,19,5,6,24,0,0,21,13,0,36,0,0
SN,AS,uttara,6388,16,9,19,5,6,26,0,0,20,12,0,37,0,0
SN,AS,uttara,6389,18,10,19,5,6,24,0,0,19,12,0,37,0,0
SN,AS,uttara,6390,17,10,19,5,6,23,0,0,22,12,0,36,0,0
SN,AS,uttara,6391,16,9,20,5,5,25,0,0,23,11,0,36,0,0
SN,AS,uttara,6392,14,9,20,6,5,26,0,0,24,10,0,36,0,0
SN,AS,uttara,6393,13,9,21,6,4,26,0,0,23,11,0,37,0,0
SN,AS,uttara,6394,13,10,22,5,3,26,0,0,22,11,0,38,0,0
SN,AS,uttara,6395,15,10,22,5,3,26,0,0,21,10,0,38,0,0
SN,AS,uttara,6396,15,10,22,5,3,26,0,0,22,9,0,38,0,0
SN,AS,uttara,6397,16,11,22,5,3,24,0,0,21,9,0,39,0,0
SN,AS,uttara,6398,18,11,21,4,4,23,0,0,20,9,0,40,0,0
SN,AS,uttara,6399,18,11,21,5,4,23,0,0,18,9,0,41,0,0
SN,AS,uttara,6400,18,11,21,6,4,22,0,0,18,8,0,42,0,0
SN,AS,uttara,6401,17,11,21,6,4,23,0,0,19,9,0,40,0,0
SN,AS,uttara,6402,15,9,21,6,4,23,0,0,21,11,0,40,0,0
SN,AS,uttara,6403,16,9,21,5,4,22,0,0,22,11,0,40,0,0
SN,AS,uttara,6404,16,9,20,4,5,24,0,0,22,11,0,39,0,0
SN,AS,uttara,6405,14,10,20,5,5,25,0,0,22,10,0,39,0,0
SN,AS,uttara,6406,13,10,21,5,4,25,0,0,22,10,0,40,0,0
SN,AS,uttara,6407,12,10,22,5,3,26,0,0,21,10,0,41,0,0
SN,AS,uttara,6408,12,11,22,6,3,25,0,0,21,8,0,42,0,0
SN,AS,uttara,6409,12,11,22,6,3,26,0,0,20,8,0,42,0,0
SN,AS,uttara,6410,13,11,22,5,3,26,0,0,19,9,0,42,0,0
SN,AS,uttara,6411,15,11,22,5,3,27,0,0,18,8,0,41,0,0
SN,AS,uttara,6412,14,10,22,6,3,28,0,0,19,9,0,39,0,0
SN,AS,uttara,6413,13,11,22,6,3,29,0,0,19,9,0,38,0,0
SN,AS,uttara,6414,11,10,22,6,3,30,0,0,20,9,0,39,0,0
SN,AS,uttara,6415,11,11,22,6,3,30,0,0,19,9,0,39,0,0
SN,AS,uttara,6416,12,11,22,6,3,28,0,0,19,10,0,39,0,0
SN,AS,uttara,6417,13,11,22,5,3,28,0,0,19,10,0,39,0,0
SN,AS,uttara,6418,13,11,22,6,3,29,0,0,19,9,0,38,0,0
SN,AS,uttara,6419,13,10,21,6,4,29,0,0,19,9,0,39,0,0
SN,AS,uttara,6420,12,10,21,7,4,28,0,0,19,8,0,41,0,0
SN,AS,uttara,6421,13,9,21,7,4,28,0,0,20,8,0,40,0,0
SN,AS,uttara,6422,12,9,21,7,4,29,0,0,21,8,0,39,0,0
SN,AS,uttara,6423,12,10,22,7,3,29,0,0,21,8,0,38,0,0
SN,AS,uttara,6424,12,11,22,6,3,28,0,0,22,9,0,37,0,0
SN,AS,uttara,6425,13,11,22,5,3,28,0,0,23,10,0,35,0,0
SN,AS,uttara,6426,14,11,22,5,3,28,0,0,22,9,0,36,0,0
SN,AS,uttara,6427,15,11,22,5,3,31,0,0,20,7,0,36,0,0
SN,AS,uttara,6428,16,10,22,5,3,31,0,0,20,7,0,36,0,0
SN,AS,uttara,6429,17,9,23,5,2,30,0,0,21,7,0,36,0,0
SN,AS,uttara,6430,17,9,23,5,2,29,0,0,20,9,0,36,0,0
SN,AS,uttara,6431,18,9,23,5,2,28,0,0,21,9,0,35,0,0
SN,AS,uttara,6432,18,9,23,5,2,26,0,0,23,10,0,34,0,0
SN,AS,uttara,6433,19,9,23,4,2,28,0,0,22,10,0,33,0,0
SN,AS,uttara,6434,19,9,23,4,2,26,0,0,24,11,0,32,0,0
SN,AS,uttara,6435,19,10,23,4,2,24,0,0,24,10,0,34,0,0
SN,AS,uttara,6436,17,11,24,5,1,24,0,0,24,10,0,34,0,0
SN,AS,uttara,6437,17,12,24,5,1,23,0,0,24,9,0,35,0,0
SN,AS,uttara,6438,17,12,24,5,1,21,0,0,25,10,0,35,0,0
SN,AS,uttara,6439,19,12,24,5,1,20,0,0,24,11,0,34,0,0
SN,AS,uttara,6440,19,11,24,5,1,19,0,0,24,13,0,34,0,0
SN,AS,uttara,6441,19,12,24,5,1,20,0,0,23,12,0,34,0,0
SN,AS,uttara,6442,18,11,24,5,1,20,0,0,24,13,0,34,0,0
SN,AS,uttara,6443,18,11,24,4,1,20,0,0,25,13,0,34,0,0
SN,AS,uttara,6444,19,11,24,4,1,21,0,0,25,13,0,32,0,0
SN,AS,uttara,6445,18,11,24,3,1,21,0,0,28,13,0,31,0,0
SN,AS,uttara,6446,16,12,24,3,1,21,0,0,27,15,0,31,0,0
SN,AS,uttara,6447,16,11,24,4,1,20,0,0,27,15,0,32,0,0
SN,AS,uttara,6448,15,10,24,4,1,21,0,0,28,15,0,32,0,0
SN,AS,uttara,6449,17,8,24,4,1,22,0,0,28,14,0,32,0,0
SN,AS,uttara,6450,17,8,24,4,1,23,0,0,28,14,0,31,0,0
SN,AS,uttara,6451,17,8,24,4,1,22,0,0,29,15,0,30,0,0
SN,AS,uttara,6452,16,8,24,5,1,19,1,0,31,15,0,30,0,0
SN,AS,uttara,6453,14,8,24,7,1,19,1,0,30,16,0,30,0,0
SN,AS,uttara,6454,13,9,24,7,1,20,1,0,28,17,0,30,0,0
SN,AS,uttara,6455,13,8,24,6,1,21,1,0,30,16,0,30,0,0
SN,AS,uttara,6456,13,9,24,7,1,21,1,0,28,16,0,30,0,0
SN,AS,uttara,6457,15,9,24,7,1,20,1,0,27,16,0,30,0,0
SN,AS,uttara,6458,15,8,24,8,1,18,1,0,27,16,0,32,0,0
SN,AS,uttara,6459,15,8,24,9,1,19,1,0,26,15,0,32,0,0
SN,AS,uttara,6460,15,7,24,9,1,19,1,0,27,16,0,31,0,0
SN,AS,uttara,6461,18,6,24,8,1,18,1,0,26,16,0,32,0,0
SN,AS,uttara,6462,18,6,24,7,1,19,1,0,27,16,0,31,0,0
SN,AS,uttara,6463,19,5,24,7,1,19,1,0,27,16,0,31,0,0
SN,AS,uttara,6464,17,6,24,7,1,21,1,0,27,15,0,31,0,0
SN,AS,uttara,6465,18,6,24,8,1,22,1,0,25,13,0,32,0,0
SN,AS,uttara,6466,17,6,24,9,1,21,1,0,25,13,0,33,0,0
SN,AS,uttara,6467,17,6,23,9,2,21,1,0,25,12,0,34,0,0
SN,AS,uttara,6468,19,6,23,9,2,22,1,0,23,11,0,34,0,0
SN,AS,uttara,6469,18,7,24,9,1,21,1,0,24,11,0,34,0,0
SN,AS,uttara,6470,19,8,24,9,1,23,1,0,21,11,0,33,0,0
SN,AS,uttara,6471,21,8,24,9,1,23,1,0,20,10,0,33,0,0
SN,AS,uttara,6472,21,9,24,8,1,22,1,0,21,11,0,32,0,0
SN,AS,uttara,6473,20,9,23,8,2,20,1,0,21,13,0,33,0,0
SN,AS,uttara,6474,20,9,23,9,2,20,1,0,20,13,0,33,0,0
SN,AS,uttara,6475,19,9,23,9,2,20,1,0,20,13,0,34,0,0
SN,AS,uttara,6476,18,9,23,9,2,21,1,0,21,12,0,34,0,0
SN,AS,uttara,6477,18,9,23,8,2,22,0,0,20,13,0,35,0,0
SN,AS,uttara,6478,18,9,23,7,2,22,0,0,21,12,0,36,0,0
SN,AS,uttara,6479,19,9,23,7,2,21,0,0,22,11,0,36,0,0
SN,AS,uttara,6480,19,9,23,7,2,22,0,0,21,11,0,36,0,0
SN,AS,uttara,6481,18,9,23,6,2,21,0,0,23,12,0,36,0,0
SN,AS,uttara,6482,17,9,23,6,2,21,0,0,22,12,0,38,0,0
SN,AS,uttara,6483,17,9,23,5,2,21,0,0,23,14,0,36,0,0
SN,AS,uttara,6484,18,9,23,4,2,22,0,0,23,13,0,36,0,0
SN,AS,uttara,6485,17,9,23,4,2,22,0,0,24,14,0,35,0,0
SN,AS,uttara,6486,15,9,23,5,2,23,0,0,25,14,0,34,0,0
SN,AS,uttara,6487,16,8,23,5,2,23,0,0,24,15,0,34,0,0
SN,AS,uttara,6488,16,9,23,6,2,23,0,0,23,14,0,34,0,0
SN,AS,uttara,6489,16,9,22,6,3,21,0,0,23,16,0,34,0,0
SN,AS,uttara,6490,16,10,22,5,3,20,0,0,24,17,0,33,0,0
SN,AS,uttara,6491,16,9,22,5,3,22,0,0,23,17,0,33,0,0
SN,AS,uttara,6492,16,10,23,6,2,21,0,0,22,18,0,32,0,0
SN,AS,uttara,6493,14,11,23,6,2,22,0,0,22,18,0,32,0,0
SN,AS,uttara,6494,13,11,23,6,2,22,0,0,23,18,0,32,0,0
SN,AS,uttara,6495,12,10,22,6,2,20,0,0,23,18,0,31,0,1
SN,AS,uttara,6496,10,9,22,8,2,22,0,0,23,17,0,31,0,1
SN,AS,uttara,6497,10,8,22,8,2,22,0,0,23,18,0,31,0,1
SN,AS,uttara,6498,11,8,23,9,1,23,0,0,23,16,0,30,0,1
SN,AS,uttara,6499,11,9,23,8,1,22,0,0,23,17,0,30,0,1
SN,AS,uttara,6500,12,10,23,8,1,21,0,0,23,16,0,30,0,1
SN,AS,uttara,6501,13,11,23,8,1,19,0,0,22,17,0,30,0,1
SN,AS,uttara,6502,14,12,23,8,1,18,0,0,22,17,0,29,0,1
SN,AS,uttara,6503,16,13,23,7,1,18,0,0,21,17,0,28,0,1
SN,AS,uttara,6504,16,12,23,7,1,18,0,0,21,18,0,28,0,1
SN,AS,uttara,6505,16,13,22,7,2,17,0,0,20,18,0,29,0,1
SN,AS,uttara,6506,16,12,22,7,2,18,0,0,19,17,0,31,0,1
SN,AS,uttara,6507,16,12,22,7,2,18,0,0,21,16,0,30,0,1
SN,AS,uttara,6508,16,13,22,7,2,19,0,0,20,14,0,31,0,1
SN,AS,uttara,6509,17,13,22,7,2,19,0,0,19,14,0,31,0,1
SN,AS,uttara,6510,17,13,22,7,2,22,0,0,18,12,0,31,0,1
SN,AS,uttara,6511,17,14,22,6,2,22,0,0,17,12,0,32,0,1
SN,AS,uttara,6512,16,14,21,6,2,21,0,0,18,12,0,31,0,1
SN,AS,uttara,6513,15,14,20,5,2,23,0,0,22,14,0,30,0,1
SN,AS,uttara,6514,16,13,20,5,1,25,0,0,21,13,1,29,0,1
SN,AS,uttara,6515,15,12,20,5,1,26,0,0,21,14,1,29,0,1
SN,AS,uttara,6516,15,13,20,4,1,26,0,0,22,14,1,28,0,1
SN,AS,uttara,6517,15,12,20,3,1,27,0,0,23,14,1,28,0,1
SN,AS,uttara,6518,16,11,20,3,1,24,0,0,24,16,1,28,0,1
SN,AS,uttara,6519,18,10,20,3,1,24,0,0,23,16,1,28,0,1
SN,AS,uttara,6520,18,10,21,4,1,26,0,0,23,17,1,29,0,0
SN,AS,uttara,6521,20,10,21,3,1,25,0,0,23,17,1,29,0,0
SN,AS,uttara,6522,20,10,21,4,1,25,0,0,22,16,1,30,0,0
SN,AS,uttara,6523,19,10,21,3,1,24,0,0,22,17,1,32,0,0
SN,AS,uttara,6524,17,9,21,3,1,26,0,0,23,17,1,32,0,0
SN,AS,uttara,6525,16,9,21,3,1,27,0,0,22,18,1,32,0,0
SN,AS,uttara,6526,15,8,21,4,1,28,0,0,22,18,1,32,0,0
SN,AS,uttara,6527,16,7,21,4,1,29,0,0,21,18,1,32,0,0
SN,AS,uttara,6528,15,6,21,5,1,28,0,0,21,18,1,34,0,0
SN,AS,uttara,6529,16,6,21,6,1,27,0,0,20,17,1,35,0,0
SN,AS,uttara,6530,16,6,22,6,0,27,0,0,21,17,1,34,0,0
SN,AS,uttara,6531,17,6,22,6,0,27,0,0,21,17,1,33,0,0
SN,AS,uttara,6532,17,6,22,6,0,27,0,0,20,18,1,33,0,0
SN,AS,uttara,6533,17,6,22,6,0,26,0,0,20,19,1,33,0,0
SN,AS,uttara,6534,17,6,22,6,0,25,0,0,20,19,1,34,0,0
SN,AS,uttara,6535,17,7,22,6,0,23,0,0,20,20,1,34,0,0
SN,AS,uttara,6536,18,6,22,6,0,23,0,0,20,20,1,34,0,0
SN,AS,uttara,6537,19,6,23,6,0,24,0,0,19,20,1,35,0,0
SN,AS,uttara,6538,21,5,24,6,0,21,0,0,15,19,1,37,0,0
SN,AS,uttara,6539,21,5,25,7,0,21,0,0,15,18,0,38,0,0
SN,AS,uttara,6540,22,5,25,7,0,22,0,0,15,16,0,38,0,0
SN,AS,uttara,6541,24,4,24,7,1,20,0,0,15,17,0,38,0,0
SN,AS,uttara,6542,24,4,24,7,1,21,0,0,15,16,0,38,0,0
SN,AS,uttara,6543,24,4,24,7,1,22,0,0,16,14,0,38,0,0
SN,AS,uttara,6544,23,4,24,7,1,21,0,0,15,16,0,39,0,0
SN,AS,uttara,6545,23,5,24,7,1,19,1,0,16,15,0,39,0,0
SN,AS,uttara,6546,21,5,24,7,1,20,1,0,16,15,0,40,0,0
SN,AS,uttara,6547,21,5,24,6,1,21,1,0,17,14,0,40,0,0
SN,AS,uttara,6548,22,6,24,7,1,21,1,0,17,13,0,38,0,0
SN,AS,uttara,6549,24,6,24,7,1,20,1,0,16,13,0,38,0,0
SN,AS,uttara,6550,25,5,24,7,1,20,1,0,18,12,0,37,0,0
SN,AS,uttara,6551,26,7,24,7,1,19,1,0,17,11,0,37,0,0
SN,AS,uttara,6552,26,7,24,8,1,18,1,0,17,11,0,37,0,0
SN,AS,uttara,6553,27,7,24,7,1,18,1,0,18,12,0,35,0,0
SN,AS,uttara,6554,25,7,24,7,1,21,1,0,18,12,0,34,0,0
SN,AS,uttara,6555,25,6,23,8,2,20,1,0,17,13,0,35,0,0
SN,AS,uttara,6556,25,6,23,8,2,20,1,0,16,14,0,35,0,0
SN,AS,uttara,6557,24,6,23,8,2,20,1,0,17,15,0,34,0,0
SN,AS,uttara,6558,23,6,23,9,2,22,1,0,17,14,0,33,0,0
SN,AS,uttara,6559,21,7,23,9,2,22,1,0,17,16,0,32,0,0
SN,AS,uttara,6560,23,7,23,10,2,21,1,0,16,15,0,32,0,0
SN,AS,uttara,6561,22,8,23,10,2,21,1,0,17,15,0,31,0,0
SN,AS,uttara,6562,21,8,23,10,2,21,1,0,18,14,0,32,0,0
SN,AS,uttara,6563,19,9,23,10,2,22,1,0,19,14,0,31,0,0
SN,AS,uttara,6564,18,9,23,9,2,21,1,0,20,14,0,33,0,0
SN,AS,uttara,6565,17,11,23,10,2,19,1,0,19,14,0,34,0,0
SN,AS,uttara,6566,15,11,24,10,1,19,1,0,21,14,0,34,0,0
SN,AS,uttara,6567,15,12,24,11,1,19,1,0,19,14,0,34,0,0
SN,AS,uttara,6568,16,14,24,11,1,18,1,0,17,14,0,34,0,0
SN,AS,uttara,6569,15,15,24,11,1,19,1,0,18,12,0,34,0,0
SN,AS,uttara,6570,15,15,24,10,1,19,0,0,18,14,0,34,0,0
SN,AS,uttara,6571,16,15,24,9,1,18,0,0,20,14,0,33,0,0
SN,AS,uttara,6572,16,15,24,9,1,18,0,0,21,14,0,32,0,0
SN,AS,uttara,6573,16,14,24,8,1,18,0,0,22,15,0,32,0,0
SN,AS,uttara,6574,14,14,24,9,1,18,0,0,23,15,0,32,0,0
SN,AS,uttara,6575,14,15,24,9,1,18,0,0,21,16,0,32,0,0
SN,AS,uttara,6576,14,14,23,8,1,19,0,0,22,17,0,31,0,0
SN,AS,uttara,6577,13,15,23,7,1,20,0,0,22,17,0,31,0,0
SN,AS,uttara,6578,13,15,23,8,1,21,0,0,21,16,0,31,0,0
SN,AS,uttara,6579,13,15,23,8,1,18,0,0,22,18,0,31,0,0
SN,AS,uttara,6580,15,15,24,7,0,18,0,0,22,17,0,31,0,0
SN,AS,uttara,6581,15,16,24,7,0,17,0,0,22,16,0,32,0,0
SN,AS,uttara,6582,16,16,24,9,0,17,0,0,20,14,0,33,0,0
SN,AS,uttara,6583,16,15,24,8,0,16,0,0,22,15,0,33,0,0
SN,AS,uttara,6584,17,14,24,8,0,16,0,0,23,14,0,33,0,0
SN,AS,uttara,6585,15,13,24,7,0,18,0,0,24,15,0,33,0,0
SN,AS,uttara,6586,15,12,24,7,0,18,0,0,25,15,0,33,0,0
SN,AS,uttara,6587,16,12,24,8,0,17,1,0,23,15,0,33,0,0
SN,AS,uttara,6588,16,12,24,8,0,18,1,0,23,14,0,33,0,0
SN,AS,uttara,6589,17,12,24,9,0,19,1,0,22,14,0,31,0,0
SN,AS,uttara,6590,18,10,24,10,0,19,1,0,22,14,0,31,0,0
SN,AS,uttara,6591,18,11,24,11,0,20,1,0,19,14,0,31,0,0
SN,AS,uttara,6592,19,10,24,10,0,20,1,0,20,14,0,31,0,0
SN,AS,uttara,6593,18,10,24,10,0,20,1,0,20,14,0,32,0,0
SN,AS,uttara,6594,18,10,24,10,0,21,1,0,20,14,0,31,0,0
SN,AS,uttara,6595,19,9,24,11,0,22,1,0,20,12,0,31,0,0
SN,AS,uttara,6596,19,10,23,11,0,22,1,0,20,12,0,30,0,0
SN,AS,uttara,6597,19,11,22,11,1,23,1,0,17,12,0,31,0,0
SN,AS,uttara,6598,19,12,22,12,1,23,1,0,16,11,0,31,0,0
SN,AS,uttara,6599,20,12,22,12,1,24,1,0,16,10,0,30,0,0
SN,AS,uttara,6600,19,11,22,12,1,25,1,0,16,10,0,31,0,0
SN,AS,uttara,6601,19,11,23,14,1,24,1,0,15,9,0,32,0,0
SN,AS,uttara,6602,19,10,23,14,1,24,1,0,16,8,0,33,0,0
SN,AS,uttara,6603,17,11,23,13,1,24,1,0,17,8,0,34,0,0
SN,AS,uttara,6604,17,11,23,12,1,24,1,0,18,7,0,35,0,0
SN,AS,uttara,6605,18,11,23,12,1,24,1,0,18,6,0,35,0,0
SN,AS,uttara,6606,18,10,23,12,1,26,1,0,19,6,0,33,0,0
SN,AS,uttara,6607,17,10,23,11,1,26,1,0,21,7,0,32,0,0
SN,AS,uttara,6608,17,11,23,12,1,25,1,0,20,7,0,32,0,0
SN,AS,uttara,6609,16,12,23,13,1,25,1,0,19,7,0,32,0,0
SN,AS,uttara,6610,17,13,23,14,1,23,1,0,19,6,0,32,0,0
SN,AS,uttara,6611,18,13,23,14,1,22,1,0,18,6,0,33,0,0
SN,AS,uttara,6612,17,13,22,13,2,24,0,0,19,7,0,32,0,0
SN,AS,uttara,6613,18,13,22,14,2,23,0,0,18,7,0,32,0,0
SN,AS,uttara,6614,17,14,22,14,2,23,0,0,18,7,0,32,0,0
SN,AS,uttara,6615,16,14,22,12,2,24,0,0,19,8,0,32,0,0
SN,AS,uttara,6616,16,13,22,12,2,23,1,0,19,7,0,34,0,0
SN,AS,uttara,6617,15,14,22,13,2,21,1,0,18,8,0,35,0,0
SN,AS,uttara,6618,14,12,22,13,2,21,1,0,19,9,0,36,0,0
SN,AS,uttara,6619,14,12,22,14,2,21,1,0,18,9,0,36,0,0
SN,AS,uttara,6620,14,12,22,14,2,21,1,0,17,10,0,36,0,0
SN,AS,uttara,6621,13,11,23,14,2,23,1,0,16,10,0,37,0,0
SN,AS,uttara,6622,13,10,24,15,1,23,1,0,17,10,0,36,0,0
SN,AS,uttara,6623,12,10,24,14,1,25,1,0,16,11,0,36,0,0
SN,AS,uttara,6624,11,10,24,13,1,24,1,0,16,11,0,39,0,0
SN,AS,uttara,6625,11,11,24,13,1,22,1,0,17,12,0,38,0,0
SN,AS,uttara,6626,10,10,24,12,1,22,1,0,17,13,0,40,0,0
SN,AS,uttara,6627,10,10,24,12,1,23,1,0,16,13,0,40,0,0
SN,AS,uttara,6628,10,10,24,12,1,23,1,0,16,14,0,39,0,0
SN,AS,uttara,6629,13,11,24,12,1,23,1,0,14,13,0,38,0,0
SN,AS,uttara,6630,12,11,23,12,2,24,1,0,14,14,0,37,0,0
SN,AS,uttara,6631,11,12,23,12,2,23,1,0,14,15,0,37,0,0
SN,AS,uttara,6632,12,12,23,12,2,24,1,0,13,14,0,37,0,0
SN,AS,uttara,6633,12,12,23,11,2,26,1,0,13,13,0,37,0,0
SN,AS,uttara,6634,13,11,22,10,3,25,1,0,14,13,0,38,0,0
SN,AS,uttara,6635,12,10,22,9,3,25,1,0,15,15,0,38,0,0
SN,AS,uttara,6636,12,10,22,10,3,25,1,0,14,16,0,37,0,0
SN,AS,uttara,6637,14,10,23,10,2,24,1,0,14,15,0,37,0,0
SN,AS,uttara,6638,14,9,23,10,2,24,1,0,14,15,0,38,0,0
SN,AS,uttara,6639,14,9,23,9,2,24,1,0,15,15,0,38,0,0
SN,AS,uttara,6640,14,10,23,9,2,23,1,0,16,15,0,37,0,0
SN,AS,uttara,6641,14,11,23,8,2,25,0,0,17,15,0,35,0,0
SN,AS,uttara,6642,15,10,22,8,3,25,0,0,18,15,0,34,0,0
SN,AS,uttara,6643,16,11,22,8,3,25,0,0,17,15,0,33,0,0
SN,AS,uttara,6644,17,12,22,8,3,23,0,0,17,15,0,33,0,0
SN,AS,uttara,6645,18,12,22,7,3,22,0,0,17,15,0,34,0,0
SN,AS,uttara,6646,18,12,22,7,3,21,0,0,16,16,0,35,0,0
SN,AS,uttara,6647,19,12,22,7,3,20,0,0,16,16,0,35,0,0
SN,AS,uttara,6648,20,11,22,7,3,20,0,0,17,15,0,35,0,0
SN,AS,uttara,6649,20,11,22,8,3,19,0,0,16,16,0,35,0,0
SN,AS,uttara,6650,21,11,22,8,3,19,0,0,15,14,0,37,0,0
SN,AS,uttara,6651,23,12,22,7,3,19,0,0,15,14,0,35,0,0
SN,AS,uttara,6652,22,13,22,8,3,18,0,0,15,15,0,34,0,0
SN,AS,uttara,6653,22,13,22,8,3,18,0,0,14,16,0,34,0,0
SN,AS,uttara,6654,21,14,22,8,3,18,0,0,14,16,0,34,0,0
SN,AS,uttara,6655,21,14,22,10,2,18,0,0,14,15,0,33,0,0
SN,AS,uttara,6656,21,14,22,11,2,17,0,0,14,15,0,33,0,0
SN,AS,uttara,6657,21,15,22,10,2,16,0,0,14,16,0,33,0,0
SN,AS,uttara,6658,22,15,22,10,2,15,0,0,14,16,0,33,0,0
SN,AS,uttara,6659,22,16,23,11,1,15,0,0,13,15,0,33,0,0
SN,AS,uttara,6660,23,17,23,11,1,17,0,0,11,13,0,33,0,0
SN,AS,uttara,6661,21,18,23,11,1,18,1,0,11,12,0,33,0,0
SN,AS,uttara,6662,20,18,23,11,1,17,1,0,11,13,0,34,0,0
SN,AS,uttara,6663,19,19,23,11,1,16,1,0,11,15,0,33,0,0
SN,AS,uttara,6664,20,18,23,12,1,15,1,0,11,15,0,33,0,0
SN,AS,uttara,6665,22,17,23,12,1,16,1,0,9,14,0,34,0,0
SN,AS,uttara,6666,23,19,22,12,1,16,1,0,10,14,0,33,0,0
SN,AS,uttara,6667,22,20,23,12,0,16,1,0,10,13,0,34,0,0
SN,AS,uttara,6668,22,19,22,12,1,17,1,0,11,13,0,33,0,0
SN,AS,uttara,6669,23,18,22,11,1,18,1,0,11,13,0,33,0,0
SN,AS,uttara,6670,22,20,22,12,1,18,1,0,11,12,0,32,0,0
SN,AS,uttara,6671,23,20,22,13,1,17,1,0,11,12,0,31,0,0
SN,AS,uttara,6672,22,20,22,12,1,17,1,0,12,13,0,31,0,0
SN,AS,uttara,6673,21,21,22,12,1,17,1,0,12,13,0,31,0,0
SN,AS,uttara,6674,23,21,22,11,1,17,1,0,13,12,0,30,0,0
SN,AS,uttara,6675,23,20,22,11,1,18,1,0,14,13,0,28,0,0
SN,AS,uttara,6676,22,19,22,11,1,20,1,0,15,12,0,28,0,0
SN,AS,uttara,6677,22,18,22,10,1,20,1,0,16,13,0,28,0,0
SN,AS,uttara,6678,23,17,22,10,1,20,1,0,18,11,0,28,0,0
SN,AS,uttara,6679,22,16,22,10,1,20,1,0,19,12,0,28,0,0
SN,AS,uttara,6680,21,16,23,8,1,21,1,0,19,13,0,29,0,0
