Text_Type,Book,Chapter,Window,GLG,GGL,G,LG,LGG,GGG,LLG,GLL,LLL,LGL,L,LL,GG
SN,AH,sutra,2953,92,59,53,3,57,111,32,19,3,88,6,0,0
SN,AH,sutra,2954,90,58,54,2,56,108,33,19,3,89,6,0,0
SN,AH,sutra,2955,92,59,53,2,58,108,32,19,4,87,6,0,0
SN,AH,sutra,2956,92,60,53,2,58,107,32,19,4,87,6,0,0
SN,AH,sutra,2957,93,60,52,2,59,108,33,19,4,86,6,0,0
SN,AH,sutra,2958,93,60,52,2,59,108,33,20,4,85,6,0,0
SN,AH,sutra,2959,94,62,51,2,60,106,33,21,4,85,6,0,0
SN,AH,sutra,2960,91,61,52,2,58,101,33,21,4,85,6,0,0
SN,AH,sutra,2961,91,63,51,2,62,100,34,21,4,84,6,1,0
SN,AH,sutra,2962,90,63,51,2,63,98,35,21,4,85,6,1,0
SN,AH,sutra,2963,90,62,51,2,63,98,35,22,4,85,6,1,0
SN,AH,sutra,2964,89,64,51,2,62,98,35,22,4,85,6,1,0
SN,AH,sutra,2965,89,64,51,2,62,99,33,22,4,86,6,1,0
SN,AH,sutra,2966,87,63,52,2,59,100,33,22,4,88,6,1,0
SN,AH,sutra,2967,87,62,52,2,60,99,33,22,4,89,6,1,0
SN,AH,sutra,2968,86,63,52,2,61,97,33,22,4,90,6,1,0
SN,AH,sutra,2969,87,64,51,2,61,96,33,23,4,91,6,1,0
SN,AH,sutra,2970,87,62,52,1,59,93,33,23,4,93,6,1,0
SN,AH,sutra,2971,87,63,52,1,58,92,33,23,4,94,6,1,0
SN,AH,sutra,2972,89,62,52,1,58,91,34,24,4,92,6,1,0
SN,AH,sutra,2973,89,60,51,1,60,91,35,26,4,92,6,1,0
SN,AH,sutra,2974,88,59,51,1,59,94,35,26,4,92,6,1,0
SN,AH,sutra,2975,89,59,50,1,59,92,35,26,4,93,7,1,0
SN,AH,sutra,2976,86,60,49,1,60,92,33,26,4,88,8,1,0
SN,AH,sutra,2977,87,58,48,1,59,92,33,26,4,90,9,1,0
SN,AH,sutra,2978,85,58,48,1,60,88,33,26,4,87,9,1,0
SN,AH,sutra,2979,85,61,47,2,60,87,35,26,4,88,9,1,0
SN,AH,sutra,2980,85,61,46,2,60,87,35,26,4,88,10,1,0
SN,AH,sutra,2981,89,59,45,2,59,88,36,26,4,88,10,1,0
SN,AH,sutra,2982,89,59,46,2,56,89,36,25,4,88,10,1,0
SN,AH,sutra,2983,91,60,45,2,56,93,35,24,4,88,10,2,0
SN,AH,sutra,2984,91,61,46,2,54,92,35,23,3,89,10,2,0
SN,AH,sutra,2985,90,62,45,2,55,91,36,24,4,89,10,2,0
SN,AH,sutra,2986,91,63,45,2,57,93,38,24,4,89,10,2,0
SN,AH,sutra,2987,90,62,45,2,58,94,38,24,4,89,10,2,0
SN,AH,sutra,2988,89,63,46,2,58,94,39,24,4,88,9,2,0
SN,AH,sutra,2989,88,61,45,2,58,95,40,24,4,89,10,2,0
SN,AH,sutra,2990,88,61,45,2,59,96,39,23,4,89,10,2,0
SN,AH,sutra,2991,88,61,45,2,60,95,39,23,4,89,10,2,0
SN,AH,sutra,2992,84,60,46,1,60,95,39,23,4,89,10,2,0
SN,AH,sutra,2993,85,61,46,1,61,94,39,26,4,87,9,2,0
SN,AH,sutra,2994,83,61,45,1,62,95,40,25,4,87,10,2,0
SN,AH,sutra,2995,82,59,45,1,63,96,41,25,4,87,10,2,0
SN,AH,sutra,2996,81,60,45,1,63,95,41,25,4,88,10,2,0
SN,AH,sutra,2997,83,59,44,1,66,95,40,25,4,88,10,2,0
SN,AH,sutra,2998,81,60,45,1,66,95,41,25,4,88,9,2,0
SN,AH,sutra,2999,81,61,44,1,68,96,40,27,4,86,9,2,0
SN,AH,sutra,3000,82,62,43,1,67,96,39,27,4,86,10,2,0
SN,AH,sutra,3001,82,62,44,1,67,99,38,26,4,85,9,2,0
SN,AH,sutra,3002,83,62,44,1,67,98,38,26,4,85,9,2,0
SN,AH,sutra,3003,83,62,44,1,66,100,38,25,4,85,9,2,0
SN,AH,sutra,3004,80,63,44,1,67,98,39,25,3,85,10,2,0
SN,AH,sutra,3005,79,64,45,1,68,95,40,26,3,85,9,2,0
SN,AH,sutra,3006,77,63,45,1,67,96,40,26,3,85,10,2,0
SN,AH,sutra,3007,77,63,45,1,66,95,39,27,3,87,10,2,0
SN,AH,sutra,3008,78,62,45,1,62,96,38,27,3,88,11,2,0
SN,AH,sutra,3009,78,62,44,1,61,98,37,27,3,88,12,2,0
SN,AH,sutra,3010,73,61,45,1,59,95,38,26,2,89,12,2,0
SN,AH,sutra,3011,73,62,46,1,59,93,39,26,2,89,11,2,0
SN,AH,sutra,3012,73,62,46,1,58,94,39,26,2,89,11,2,0
SN,AH,sutra,3013,72,64,46,1,56,95,40,26,2,88,11,2,0
SN,AH,sutra,3014,71,65,47,1,56,94,39,25,2,88,11,2,0
SN,AH,sutra,3015,75,66,46,1,61,95,39,26,2,87,11,2,0
SN,AH,sutra,3016,76,65,46,1,61,95,39,27,2,86,11,2,0
SN,AH,sutra,3017,76,65,46,1,60,96,38,28,2,86,11,2,0
SN,AH,sutra,3018,75,64,46,1,61,96,38,29,2,86,11,2,0
SN,AH,sutra,3019,76,64,46,1,60,97,38,29,2,85,11,2,0
SN,AH,sutra,3020,74,65,47,1,60,98,37,28,2,84,11,2,0
SN,AH,sutra,3021,74,66,47,1,60,100,36,26,2,84,11,2,0
SN,AH,sutra,3022,72,64,47,1,60,102,37,27,2,84,11,2,0
SN,AH,sutra,3023,71,66,47,1,60,100,38,27,2,84,11,2,0
SN,AH,sutra,3024,71,67,48,1,58,98,38,26,2,85,11,2,0
SN,AH,sutra,3025,71,66,47,1,62,99,39,26,2,85,11,3,0
SN,AH,sutra,3026,72,67,47,1,62,99,38,26,2,84,11,3,0
SN,AH,sutra,3027,72,68,46,1,61,100,37,26,2,84,12,3,0
SN,AH,sutra,3028,71,68,47,1,59,98,37,26,2,86,12,3,0
SN,AH,sutra,3029,73,66,46,1,62,99,37,26,3,84,12,3,0
SN,AH,sutra,3030,73,66,47,1,60,98,36,26,2,86,12,3,0
SN,AH,sutra,3031,74,65,47,1,61,97,35,27,2,86,12,3,0
SN,AH,sutra,3032,74,65,48,1,60,95,34,27,2,87,12,3,0
SN,AH,sutra,3033,75,66,47,2,63,97,34,26,2,86,12,3,0
SN,AH,sutra,3034,74,64,48,2,63,97,34,25,2,87,12,3,0
SN,AH,sutra,3035,72,64,48,2,63,98,34,26,2,87,12,3,0
SN,AH,sutra,3036,73,62,49,2,59,96,34,26,2,89,12,2,0
SN,AH,sutra,3037,75,62,48,2,61,96,33,26,2,89,12,2,0
SN,AH,sutra,3038,76,62,48,2,61,97,33,25,2,88,12,2,0
SN,AH,sutra,3039,80,62,47,2,62,97,33,25,2,86,12,2,0
SN,AH,sutra,3040,79,63,47,2,63,95,34,25,2,86,12,2,0
SN,AH,sutra,3041,80,63,47,2,63,93,35,26,2,85,12,2,0
SN,AH,sutra,3042,79,64,47,2,62,94,35,26,2,85,12,2,0
SN,AH,sutra,3043,80,63,47,2,61,96,35,26,2,84,12,2,0
SN,AH,sutra,3044,79,61,48,2,61,97,35,25,2,84,12,2,0
SN,AH,sutra,3045,82,60,47,2,64,97,36,26,2,82,12,2,0
SN,AH,sutra,3046,84,61,47,2,64,97,36,26,2,81,12,2,0
SN,AH,sutra,3047,84,61,47,2,64,99,35,25,2,81,12,2,0
SN,AH,sutra,3048,85,60,47,2,62,98,34,24,2,83,13,2,0
SN,AH,sutra,3049,87,61,46,2,63,95,33,24,2,83,14,2,0
SN,AH,sutra,3050,87,61,47,2,63,95,34,24,2,82,13,2,0
SN,AH,sutra,3051,88,60,47,2,64,95,34,25,4,81,12,2,0
SN,AH,sutra,3052,88,60,47,2,64,96,34,25,4,80,12,2,0
SN,AH,sutra,3053,90,60,46,2,64,95,32,25,4,81,13,2,0
SN,AH,sutra,3054,90,57,47,1,63,96,30,25,4,81,13,2,0
SN,AH,sutra,3055,93,57,47,2,62,99,30,24,4,82,12,2,0
SN,AH,sutra,3056,89,58,48,2,63,98,31,23,4,82,12,2,0
SN,AH,sutra,3057,89,57,47,2,65,97,32,24,6,81,12,2,0
SN,AH,sutra,3058,88,57,47,2,66,92,32,24,6,81,13,1,0
SN,AH,sutra,3059,87,56,46,2,66,92,34,23,6,82,14,1,0
SN,AH,sutra,3060,86,57,47,2,64,93,34,22,5,82,14,1,0
SN,AH,sutra,3061,87,60,46,3,63,90,32,22,5,81,14,1,0
SN,AH,sutra,3062,87,60,46,3,63,88,33,23,5,81,14,1,0
SN,AH,sutra,3063,88,59,46,3,63,87,33,24,5,81,14,1,0
SN,AH,sutra,3064,90,59,47,3,63,86,32,24,5,81,13,1,0
SN,AH,sutra,3065,91,58,48,3,62,85,31,24,5,81,13,1,0
SN,AH,sutra,3066,91,59,48,3,61,84,31,24,5,82,13,1,0
SN,AH,sutra,3067,93,59,47,3,61,83,30,24,5,82,14,1,0
SN,AH,sutra,3068,91,59,48,3,61,82,31,22,5,83,14,1,0
SN,AH,sutra,3069,96,59,48,3,61,81,30,22,6,82,13,1,0
SN,AH,sutra,3070,96,61,48,3,61,79,29,22,6,83,13,1,0
SN,AH,sutra,3071,97,61,47,4,61,81,30,22,6,84,13,1,0
SN,AH,sutra,3072,96,61,48,4,58,82,30,22,6,84,13,1,0
SN,AH,sutra,3073,97,61,47,4,61,81,30,22,7,83,13,1,0
SN,AH,sutra,3074,96,59,48,4,59,83,31,20,7,84,13,1,0
SN,AH,sutra,3075,95,59,49,4,60,83,31,20,7,84,12,1,0
SN,AH,sutra,3076,97,59,49,4,61,80,31,20,7,84,12,1,0
SN,AH,sutra,3077,96,60,49,4,61,79,32,20,7,84,12,1,0
SN,AH,sutra,3078,95,62,49,4,62,77,32,20,7,84,12,1,0
SN,AH,sutra,3079,99,62,49,4,62,79,32,21,7,83,11,1,0
SN,AH,sutra,3080,99,63,49,4,61,79,32,20,7,84,11,1,0
SN,AH,sutra,3081,100,64,49,4,62,78,31,20,7,83,11,1,0
SN,AH,sutra,3082,99,65,49,4,62,79,33,19,7,81,11,1,0
SN,AH,sutra,3083,97,65,50,4,64,78,34,19,7,81,10,1,0
SN,AH,sutra,3084,97,65,51,4,65,75,36,19,7,81,9,1,0
SN,AH,sutra,3085,98,66,50,4,68,77,38,22,7,80,9,1,0
SN,AH,sutra,3086,97,65,50,4,67,79,38,22,7,81,9,1,0
SN,AH,sutra,3087,97,65,50,4,68,77,38,22,7,82,9,1,0
SN,AH,sutra,3088,98,63,50,4,68,76,38,22,7,84,9,1,0
SN,AH,sutra,3089,101,61,50,4,67,76,38,22,7,84,9,1,0
SN,AH,sutra,3090,98,58,50,4,62,76,38,21,7,85,10,1,0
SN,AH,sutra,3091,100,58,49,4,61,78,38,21,8,84,10,1,0
SN,AH,sutra,3092,100,59,49,4,62,77,38,21,8,83,10,1,0
SN,AH,sutra,3093,101,60,49,4,62,81,39,22,8,83,10,1,0
SN,AH,sutra,3094,100,60,49,4,62,81,41,21,8,83,10,1,0
SN,AH,sutra,3095,103,59,48,4,62,80,41,23,8,83,10,1,0
SN,AH,sutra,3096,102,58,47,4,62,81,42,23,8,83,11,1,0
SN,AH,sutra,3097,103,58,47,4,62,80,42,23,8,83,11,1,0
SN,AH,sutra,3098,103,56,46,4,62,81,41,24,8,84,12,1,0
SN,AH,sutra,3099,104,56,46,4,63,80,41,24,8,83,12,1,0
SN,AH,sutra,3100,104,58,47,4,59,79,39,24,8,83,12,0,0
SN,AH,sutra,3101,105,58,46,4,61,79,40,24,8,82,12,0,0
SN,AH,sutra,3102,105,58,47,4,62,78,40,24,8,82,11,0,0
SN,AH,sutra,3103,106,57,47,4,63,78,40,24,8,81,11,0,0
SN,AH,sutra,3104,106,57,47,4,60,78,40,24,7,82,12,0,0
SN,AH,sutra,3105,106,57,46,4,62,80,41,24,7,80,12,0,0
SN,AH,sutra,3106,105,59,46,4,60,82,41,23,7,80,12,0,0
SN,AH,sutra,3107,106,59,45,4,64,84,41,24,7,80,13,0,0
SN,AH,sutra,3108,104,57,46,3,63,82,42,24,7,81,13,0,0
SN,AH,sutra,3109,107,60,45,3,63,81,42,24,7,79,13,0,0
SN,AH,sutra,3110,109,59,44,3,64,80,42,23,7,79,14,0,0
SN,AH,sutra,3111,107,59,44,3,65,81,43,23,7,78,14,0,0
SN,AH,sutra,3112,106,59,45,3,62,82,43,24,7,77,14,0,0
SN,AH,sutra,3113,105,59,45,3,62,80,44,25,7,78,14,0,0
SN,AH,sutra,3114,102,57,46,3,61,81,45,25,7,79,14,0,0
SN,AH,sutra,3115,105,56,45,3,62,83,44,25,7,78,14,0,0
SN,AH,sutra,3116,105,56,45,3,62,84,44,24,7,78,14,0,0
SN,AH,sutra,3117,108,55,44,3,63,84,44,24,7,78,14,0,0
SN,AH,sutra,3118,107,57,44,3,63,83,44,24,7,78,14,0,0
SN,AH,sutra,3119,109,57,44,3,64,82,44,26,8,81,14,0,0
SN,AH,sutra,3120,105,57,44,3,61,83,44,25,8,83,15,0,0
SN,AH,sutra,3121,103,55,44,3,62,83,44,26,8,83,15,0,0
SN,AH,sutra,3122,102,55,44,3,62,82,45,27,8,83,15,0,0
SN,AH,sutra,3123,100,56,45,3,62,85,45,26,8,82,14,0,0
SN,AH,sutra,3124,99,55,46,3,61,88,45,26,8,82,13,0,0
SN,AH,sutra,3125,99,57,46,3,60,89,44,26,8,83,13,0,0
SN,AH,sutra,3126,99,61,47,3,58,88,44,25,6,84,13,0,0
SN,AH,sutra,3127,98,61,48,3,58,89,44,25,6,84,12,0,0
SN,AH,sutra,3128,98,61,49,3,57,90,44,26,6,83,11,0,0
SN,AH,sutra,3129,99,61,49,3,57,88,45,27,6,82,11,0,0
SN,AH,sutra,3130,97,60,49,2,58,85,45,27,6,82,12,0,0
SN,AH,sutra,3131,98,60,48,2,59,86,44,28,6,82,12,0,0
SN,AH,sutra,3132,99,61,48,2,57,86,43,27,4,83,13,0,0
SN,AH,sutra,3133,101,60,49,2,55,86,43,27,4,84,12,0,0
SN,AH,sutra,3134,103,60,49,2,56,86,41,27,4,83,12,0,0
SN,AH,sutra,3135,106,59,48,3,58,86,42,27,4,83,12,0,0
SN,AH,sutra,3136,106,54,49,2,57,87,42,27,4,83,12,0,0
SN,AH,sutra,3137,107,57,48,2,57,87,42,26,4,83,12,0,0
SN,AH,sutra,3138,108,57,48,2,57,87,41,25,4,84,12,0,0
SN,AH,sutra,3139,106,58,48,2,56,88,42,25,4,84,12,0,0
SN,AH,sutra,3140,105,58,48,2,55,89,42,25,4,85,12,0,0
SN,AH,sutra,3141,105,57,48,2,57,88,42,26,4,84,12,0,0
SN,AH,sutra,3142,105,58,49,2,57,87,42,26,4,84,11,0,0
SN,AH,sutra,3143,109,59,48,2,60,89,43,27,4,83,11,0,0
SN,AH,sutra,3144,106,59,49,2,59,89,44,26,3,85,11,0,0
SN,AH,sutra,3145,106,58,49,2,59,90,44,26,3,85,11,0,0
SN,AH,sutra,3146,105,56,50,1,60,89,43,27,3,83,11,0,0
SN,AH,sutra,3147,106,56,49,2,60,92,43,27,4,83,11,0,0
SN,AH,sutra,3148,106,55,50,2,57,94,42,27,3,84,11,0,0
SN,AH,sutra,3149,107,55,50,2,57,93,41,27,3,85,11,0,0
SN,AH,sutra,3150,107,54,50,2,56,94,41,27,3,86,11,0,0
SN,AH,sutra,3151,108,56,50,2,55,96,42,28,3,88,11,0,0
SN,AH,sutra,3152,108,56,50,2,56,95,41,29,3,88,11,0,0
SN,AH,sutra,3153,109,54,50,2,55,97,41,30,3,87,11,0,0
SN,AH,sutra,3154,107,54,51,2,54,95,40,29,3,88,11,0,0
SN,AH,sutra,3155,109,53,50,2,54,96,40,31,3,87,11,0,0
SN,AH,sutra,3156,109,53,51,2,53,98,40,30,3,87,10,0,0
SN,AH,sutra,3157,110,52,50,2,53,98,38,30,3,86,10,0,1
