Text_Type,Book,Chapter,Window,LL,GGG,L,GGL,LGL,LG,G,LLL,LGG,GLL,LLG,GLG,GG,GL
SN,AH,uttara,349,2,98,4,74,90,7,47,15,58,47,41,125,1,0
SN,AH,uttara,350,1,94,4,73,89,7,48,14,55,47,39,124,1,0
SN,AH,uttara,351,1,95,4,75,87,8,47,13,56,47,39,128,1,0
SN,AH,uttara,352,1,95,4,75,88,8,48,12,54,47,40,126,1,0
SN,AH,uttara,353,1,97,4,75,88,8,48,12,53,47,40,125,1,0
SN,AH,uttara,354,1,97,4,76,88,8,48,12,54,46,39,125,1,0
SN,AH,uttara,355,1,97,4,76,86,8,48,12,55,46,41,124,1,0
SN,AH,uttara,356,1,97,4,75,84,7,49,12,53,47,41,123,1,0
SN,AH,uttara,357,1,96,4,78,86,7,48,12,57,47,42,125,1,0
SN,AH,uttara,358,1,95,4,79,87,7,49,12,54,47,42,124,1,0
SN,AH,uttara,359,1,95,4,79,87,7,48,13,56,46,43,124,1,0
SN,AH,uttara,360,1,94,4,78,88,7,49,12,55,44,43,126,1,0
SN,AH,uttara,361,1,94,4,80,89,7,49,12,59,47,43,124,1,0
SN,AH,uttara,362,1,94,4,79,88,7,49,12,58,45,43,121,1,0
SN,AH,uttara,363,1,95,4,80,86,7,48,12,59,44,43,124,1,0
SN,AH,uttara,364,1,94,4,80,84,7,48,10,60,43,42,122,1,0
SN,AH,uttara,365,1,95,4,80,84,7,47,10,63,43,40,123,1,0
SN,AH,uttara,366,1,94,4,81,83,7,47,10,65,44,39,122,1,0
SN,AH,uttara,367,1,93,4,82,82,7,46,11,67,44,39,123,1,0
SN,AH,uttara,368,1,92,4,80,81,7,46,10,67,42,38,123,1,0
SN,AH,uttara,369,1,93,4,77,79,7,45,10,68,43,38,128,1,0
SN,AH,uttara,370,1,93,4,76,79,7,46,9,68,42,37,129,1,0
SN,AH,uttara,371,1,94,4,79,79,8,45,9,68,43,37,129,1,0
SN,AH,uttara,372,1,93,4,80,79,7,46,8,66,43,36,128,1,0
SN,AH,uttara,373,1,91,3,82,80,7,47,8,66,43,36,127,1,0
SN,AH,uttara,374,1,93,3,82,81,7,48,8,63,42,36,125,1,0
SN,AH,uttara,375,1,95,3,83,79,7,48,8,63,41,36,125,1,0
SN,AH,uttara,376,1,96,3,83,80,6,49,8,62,40,36,120,1,0
SN,AH,uttara,377,1,96,3,85,78,6,48,8,62,41,36,122,1,0
SN,AH,uttara,378,1,91,3,82,76,6,48,6,58,39,35,117,1,0
SN,AH,uttara,379,1,93,3,85,77,6,48,6,58,39,34,120,1,0
SN,AH,uttara,380,1,94,3,85,78,6,49,6,57,37,34,118,1,0
SN,AH,uttara,381,1,96,3,83,78,6,48,6,56,37,35,121,1,0
SN,AH,uttara,382,1,94,2,84,80,6,49,6,56,36,35,121,1,0
SN,AH,uttara,383,1,95,2,82,80,6,49,5,57,37,35,121,1,0
SN,AH,uttara,384,1,89,2,80,79,6,49,5,58,34,32,119,1,0
SN,AH,uttara,385,1,90,2,79,78,6,48,6,60,34,31,121,1,0
SN,AH,uttara,386,1,90,2,81,79,6,49,6,57,32,32,119,1,0
SN,AH,uttara,387,1,90,2,81,81,6,50,6,58,33,32,120,0,0
SN,AH,uttara,388,1,89,3,82,81,6,49,6,59,32,32,117,0,0
SN,AH,uttara,389,1,92,3,85,82,6,48,6,60,33,31,120,0,0
SN,AH,uttara,390,1,91,3,85,82,6,48,6,60,33,30,122,0,0
SN,AH,uttara,391,1,93,3,85,86,6,47,6,63,36,32,127,0,0
SN,AH,uttara,392,1,94,3,85,85,6,47,6,63,36,32,127,0,0
SN,AH,uttara,393,1,93,3,87,87,7,46,6,65,38,34,131,0,0
SN,AH,uttara,394,1,94,3,85,89,7,47,6,64,37,35,128,0,0
SN,AH,uttara,395,1,93,3,85,90,7,47,6,64,37,37,126,0,0
SN,AH,uttara,396,1,91,3,85,91,7,48,6,62,38,36,126,0,0
SN,AH,uttara,397,1,90,3,85,91,7,47,6,65,38,36,127,0,0
SN,AH,uttara,398,1,89,3,86,91,7,47,6,65,38,36,127,0,0
SN,AH,uttara,399,1,92,2,86,93,8,47,6,69,38,39,131,0,0
SN,AH,uttara,400,1,91,2,86,93,8,47,6,70,37,40,131,0,0
SN,AH,uttara,401,1,91,2,88,93,8,47,6,70,36,39,131,0,0
SN,AH,uttara,402,0,90,2,87,92,8,48,6,71,35,37,131,0,0
SN,AH,uttara,403,0,89,2,91,91,9,47,6,72,35,38,132,0,0
SN,AH,uttara,404,0,89,2,90,92,9,48,6,72,34,38,130,0,0
SN,AH,uttara,405,0,87,2,93,93,9,48,6,74,34,40,132,0,0
SN,AH,uttara,406,0,86,3,92,94,9,48,6,72,34,40,132,0,0
SN,AH,uttara,407,0,88,3,93,95,9,47,6,74,35,41,135,0,0
SN,AH,uttara,408,0,84,3,92,94,8,48,6,75,36,41,134,0,0
SN,AH,uttara,409,0,83,2,93,93,8,48,6,78,36,42,134,0,0
SN,AH,uttara,410,0,83,2,90,93,7,49,6,78,37,41,132,0,0
SN,AH,uttara,411,0,82,2,91,93,7,49,6,79,37,41,131,0,0
SN,AH,uttara,412,0,83,2,89,94,6,50,6,78,36,40,129,0,0
SN,AH,uttara,413,0,83,2,90,93,6,50,6,79,36,41,127,0,0
SN,AH,uttara,414,0,84,2,90,94,6,51,5,80,36,41,122,0,0
SN,AH,uttara,415,0,86,2,90,93,6,50,5,81,36,41,123,0,0
SN,AH,uttara,416,0,87,2,90,93,6,50,5,81,35,41,123,0,0
SN,AH,uttara,417,0,87,2,90,93,6,50,5,81,36,42,121,0,0
SN,AH,uttara,418,0,85,2,89,93,5,51,5,81,35,41,121,0,0
SN,AH,uttara,419,0,86,2,89,93,6,50,6,83,35,43,120,0,0
SN,AH,uttara,420,0,85,2,89,95,6,51,6,82,35,43,117,0,0
SN,AH,uttara,421,0,87,2,90,96,7,50,6,82,35,43,118,0,0
SN,AH,uttara,422,0,84,2,90,94,7,50,5,82,35,42,117,0,0
SN,AH,uttara,423,0,85,2,91,93,7,49,5,84,35,42,117,0,0
SN,AH,uttara,424,0,83,2,89,93,7,50,4,84,33,41,114,0,0
SN,AH,uttara,425,0,84,3,89,93,7,49,4,84,33,41,113,0,0
SN,AH,uttara,426,0,84,3,87,94,6,50,4,84,31,41,111,0,0
SN,AH,uttara,427,0,85,3,86,93,6,49,4,88,31,39,113,0,0
SN,AH,uttara,428,0,85,3,86,93,6,49,4,90,31,38,112,0,0
SN,AH,uttara,429,0,86,3,85,92,6,48,4,91,32,40,114,0,0
SN,AH,uttara,430,0,85,3,88,92,6,48,4,90,33,38,116,0,0
SN,AH,uttara,431,0,85,3,91,97,6,47,4,93,34,39,120,0,0
SN,AH,uttara,432,0,86,3,90,95,6,48,4,89,35,36,119,0,0
SN,AH,uttara,433,0,87,3,91,94,6,48,4,89,35,36,120,0,0
SN,AH,uttara,434,0,87,3,93,94,6,49,3,87,35,35,121,0,0
SN,AH,uttara,435,0,89,3,98,96,6,48,3,90,38,36,121,0,0
SN,AH,uttara,436,0,89,4,95,94,6,47,3,86,35,36,120,0,0
SN,AH,uttara,437,0,89,4,97,94,7,46,4,87,36,38,120,0,0
SN,AH,uttara,438,0,88,4,96,93,7,46,4,85,36,38,117,0,0
SN,AH,uttara,439,0,91,4,100,95,7,46,5,86,38,42,120,0,0
SN,AH,uttara,440,0,90,4,99,94,7,46,5,83,38,42,118,0,0
SN,AH,uttara,441,0,91,4,100,94,7,46,5,81,37,44,118,0,0
SN,AH,uttara,442,0,90,4,99,94,7,46,4,78,37,44,116,0,0
SN,AH,uttara,443,0,90,4,108,95,7,46,5,77,38,46,114,0,0
SN,AH,uttara,444,0,89,5,108,95,7,46,5,76,37,46,109,0,0
SN,AH,uttara,445,0,89,5,108,94,7,45,7,74,37,46,115,0,0
SN,AH,uttara,446,0,87,5,105,93,6,45,7,73,36,45,114,0,0
SN,AH,uttara,447,0,87,5,104,92,6,44,9,72,36,45,120,0,0
SN,AH,uttara,448,0,87,5,101,90,6,43,9,72,36,45,120,0,0
SN,AH,uttara,449,0,85,5,100,90,6,42,9,72,36,45,128,0,0
SN,AH,uttara,450,0,83,5,99,89,6,41,9,72,36,45,127,0,0
SN,AH,uttara,451,0,82,5,97,88,6,40,11,71,36,45,137,0,0
SN,AH,uttara,452,0,81,6,94,88,6,40,11,70,35,45,135,0,0
SN,AH,uttara,453,0,80,6,92,87,6,39,15,70,35,46,153,0,0
SN,AH,uttara,454,0,78,6,89,85,6,38,15,70,34,46,148,0,0
SN,AH,uttara,455,0,76,6,88,84,6,37,25,70,34,50,193,0,0
SN,AH,uttara,456,0,74,6,88,83,6,37,25,70,34,49,189,0,0
SN,AH,uttara,457,0,73,6,87,80,6,36,26,70,34,50,199,0,0
SN,AH,uttara,458,0,72,6,86,79,6,35,26,69,33,50,199,0,0
SN,AH,uttara,459,0,71,6,86,79,6,35,27,69,33,53,220,0,0
SN,AH,uttara,460,0,69,6,88,81,6,36,26,67,33,54,217,0,0
SN,AH,uttara,461,0,69,7,87,80,6,35,26,67,33,54,219,0,0
SN,AH,uttara,462,0,71,7,87,79,6,35,26,66,32,54,220,0,0
SN,AH,uttara,463,0,74,6,88,80,7,35,26,65,32,55,220,0,0
SN,AH,uttara,464,0,73,6,88,78,7,36,26,63,31,55,215,0,0
SN,AH,uttara,465,0,76,6,87,77,8,35,27,63,31,56,217,0,0
SN,AH,uttara,466,0,74,6,86,74,8,36,27,59,28,54,213,0,0
SN,AH,uttara,467,0,74,6,85,74,8,36,27,60,28,53,214,0,0
SN,AH,uttara,468,0,75,6,84,72,7,37,27,58,26,51,209,0,0
SN,AH,uttara,469,0,75,6,84,71,7,37,27,58,26,51,210,0,0
SN,AH,uttara,470,0,75,6,85,71,7,37,27,59,26,49,210,0,0
SN,AH,uttara,471,0,75,6,85,70,7,36,28,59,26,50,212,0,0
SN,AH,uttara,472,0,76,6,83,70,7,37,28,56,26,50,213,0,0
SN,AH,uttara,473,0,74,6,83,70,7,36,28,58,26,51,215,0,0
SN,AH,uttara,474,0,71,6,81,67,6,37,28,54,26,49,213,0,0
SN,AH,uttara,475,0,72,6,81,67,7,36,28,57,26,49,214,0,0
SN,AH,uttara,476,0,73,6,80,66,7,36,28,57,26,50,214,0,0
SN,AH,uttara,477,0,74,6,80,67,7,36,28,56,26,49,214,0,0
SN,AH,uttara,478,0,74,6,77,68,6,37,28,54,27,47,214,0,0
SN,AH,uttara,479,0,73,6,78,68,6,37,28,54,28,46,214,0,0
SN,AH,uttara,480,0,73,6,75,67,6,37,28,53,30,44,211,0,0
SN,AH,uttara,481,0,72,5,76,66,6,37,28,54,31,45,212,0,0
SN,AH,uttara,482,0,68,5,74,65,6,38,28,53,30,46,209,0,0
SN,AH,uttara,483,0,67,5,74,65,6,38,28,53,30,47,209,0,0
SN,AH,uttara,484,0,67,5,71,66,6,39,28,51,31,46,210,0,0
SN,AH,uttara,485,0,66,5,72,65,6,38,28,52,31,46,213,0,0
SN,AH,uttara,486,0,66,6,71,66,6,37,28,51,31,45,215,0,0
SN,AH,uttara,487,0,64,6,72,66,6,37,28,51,31,45,216,0,0
SN,AH,uttara,488,0,65,6,72,65,6,37,28,51,31,45,216,0,0
SN,AH,uttara,489,0,65,6,73,67,7,36,28,51,30,45,219,0,0
SN,AH,uttara,490,0,63,6,73,69,7,37,28,50,30,45,217,0,0
SN,AH,uttara,491,0,62,6,75,69,7,36,28,51,29,45,219,0,0
SN,AH,uttara,492,0,63,6,76,68,7,36,28,50,28,44,221,0,0
SN,AH,uttara,493,0,65,6,77,67,7,35,28,51,28,44,221,0,0
SN,AH,uttara,494,0,64,6,77,66,6,36,27,50,30,42,220,0,0
SN,AH,uttara,495,0,62,6,77,65,6,35,27,53,31,42,222,0,0
SN,AH,uttara,496,0,59,6,76,66,5,36,27,53,31,41,221,0,0
SN,AH,uttara,497,0,59,6,76,66,5,36,27,52,31,42,221,0,0
SN,AH,uttara,498,0,57,6,76,67,5,37,27,50,31,42,221,0,0
SN,AH,uttara,499,0,59,6,78,68,5,37,27,50,31,43,223,0,0
SN,AH,uttara,500,0,58,6,77,69,5,37,27,50,31,44,223,0,0
SN,AH,uttara,501,0,60,6,77,70,6,36,27,50,31,45,224,0,0
SN,AH,uttara,502,0,59,6,78,72,6,37,27,46,31,46,222,0,0
SN,AH,uttara,503,0,58,6,78,73,6,37,27,44,31,47,223,0,0
SN,AH,uttara,504,0,59,6,79,74,6,38,27,42,30,46,219,0,0
SN,AH,uttara,505,0,61,6,76,74,7,37,27,45,29,49,218,0,0
SN,AH,uttara,506,0,61,7,73,70,7,37,27,43,27,47,214,0,0
SN,AH,uttara,507,0,60,7,73,70,7,37,27,43,26,48,213,0,0
SN,AH,uttara,508,0,59,7,72,71,7,37,27,44,25,49,211,0,0
SN,AH,uttara,509,0,58,7,73,73,7,37,28,46,26,50,210,0,0
SN,AH,uttara,510,0,55,7,68,72,7,38,28,43,25,49,208,0,0
SN,AH,uttara,511,0,57,6,72,74,7,39,29,43,25,52,209,0,0
SN,AH,uttara,512,0,55,6,72,74,6,40,28,42,24,50,209,0,0
SN,AH,uttara,513,0,57,6,73,75,6,41,28,42,24,51,209,0,0
SN,AH,uttara,514,0,55,6,69,73,6,41,27,39,22,47,207,0,0
SN,AH,uttara,515,0,56,6,70,75,6,42,27,40,22,47,207,0,0
SN,AH,uttara,516,0,56,6,69,75,6,42,27,41,22,45,208,0,0
SN,AH,uttara,517,0,57,6,69,76,6,43,27,42,23,45,209,0,0
SN,AH,uttara,518,0,58,6,60,75,6,43,26,42,23,44,209,0,0
SN,AH,uttara,519,0,62,5,61,76,6,44,26,45,24,45,211,0,0
SN,AH,uttara,520,0,63,5,62,77,6,45,24,46,24,45,204,0,0
SN,AH,uttara,521,0,67,5,63,79,7,45,24,46,24,46,206,0,0
SN,AH,uttara,522,0,68,6,64,80,7,45,22,47,24,46,199,0,0
SN,AH,uttara,523,0,70,6,64,81,7,46,22,48,24,47,199,0,0
SN,AH,uttara,524,0,71,6,66,80,7,47,22,48,24,48,191,0,0
SN,AH,uttara,525,0,73,6,66,80,7,47,23,50,25,49,192,0,0
SN,AH,uttara,526,0,75,6,66,81,7,48,21,51,26,49,182,0,0
SN,AH,uttara,527,0,75,5,68,82,7,49,21,52,26,49,183,0,0
SN,AH,uttara,528,0,75,5,68,85,7,50,17,52,27,49,164,0,0
SN,AH,uttara,529,0,76,5,70,87,7,51,19,54,28,49,167,0,0
SN,AH,uttara,530,0,78,5,71,88,7,52,9,55,28,45,121,0,0
SN,AH,uttara,531,1,79,5,73,90,7,52,9,57,28,47,122,0,0
SN,AH,uttara,532,1,79,5,74,91,7,53,8,58,29,46,113,0,0
SN,AH,uttara,533,1,81,5,74,92,8,53,8,61,29,48,115,0,0
SN,AH,uttara,534,1,83,5,73,92,8,53,7,60,29,45,95,0,0
SN,AH,uttara,535,1,85,5,71,92,8,53,7,60,29,45,95,0,0
SN,AH,uttara,536,1,86,4,70,93,8,54,7,61,29,44,94,0,0
SN,AH,uttara,537,1,87,4,70,92,8,53,8,62,30,45,93,0,0
SN,AH,uttara,538,1,85,5,67,91,7,53,8,62,30,44,95,0,0
SN,AH,uttara,539,1,83,5,64,92,7,53,8,63,31,44,97,0,0
SN,AH,uttara,540,1,81,5,64,94,6,54,7,63,31,43,94,0,0
SN,AH,uttara,541,1,81,5,62,94,6,53,8,67,32,45,99,0,0
SN,AH,uttara,542,1,82,5,62,94,6,53,8,66,32,46,98,0,0
SN,AH,uttara,543,1,85,5,61,95,7,52,8,67,32,45,100,0,0
SN,AH,uttara,544,1,85,5,61,95,7,52,8,68,32,44,100,0,0
SN,AH,uttara,545,1,88,5,61,93,7,51,8,68,32,44,102,0,0
SN,AH,uttara,546,1,89,5,60,94,7,52,7,69,31,44,99,0,0
SN,AH,uttara,547,1,91,5,61,97,7,52,7,70,32,44,99,0,0
SN,AH,uttara,548,1,93,5,61,97,7,53,7,68,32,43,97,0,0
SN,AH,uttara,549,1,94,5,61,97,7,53,7,68,33,42,96,0,0
SN,AH,uttara,550,1,95,5,60,97,6,54,7,65,33,42,94,0,0
SN,AH,uttara,551,1,94,5,61,96,6,54,7,66,33,42,94,0,0
SN,AH,uttara,552,1,95,5,60,96,6,54,7,66,33,42,94,0,0
SN,AH,uttara,553,1,95,5,60,97,6,53,7,68,32,42,95,0,0
SN,AH,uttara,554,1,97,5,59,97,6,53,7,67,32,42,95,0,0
SN,AH,uttara,555,1,97,5,60,98,6,53,7,67,30,42,95,0,0
SN,AH,uttara,556,1,99,5,58,99,6,54,7,67,29,42,92,0,0
SN,AH,uttara,557,1,101,5,61,99,6,53,8,66,29,40,92,0,0
SN,AH,uttara,558,1,103,5,62,99,6,53,8,65,28,39,92,0,0
SN,AH,uttara,559,1,104,5,64,99,6,52,8,65,28,39,92,0,0
SN,AH,uttara,560,1,105,5,64,100,6,53,8,63,27,40,89,0,0
SN,AH,uttara,561,1,104,4,65,100,6,54,8,63,27,42,87,0,0
SN,AH,uttara,562,1,104,4,64,101,6,54,8,63,28,42,86,0,0
SN,AH,uttara,563,1,104,4,65,103,6,54,9,63,29,42,89,0,0
SN,AH,uttara,564,1,103,4,66,100,5,55,9,62,29,43,87,0,0
SN,AH,uttara,565,1,103,4,65,98,5,54,10,64,30,43,89,0,0
SN,AH,uttara,566,1,105,4,63,98,5,55,10,62,30,43,88,0,0
SN,AH,uttara,567,1,105,4,62,98,5,54,10,64,31,44,88,0,0
SN,AH,uttara,568,1,103,4,62,99,5,55,10,63,30,44,88,0,0
SN,AH,uttara,569,1,104,4,63,99,5,55,10,62,28,44,89,0,0
SN,AH,uttara,570,1,106,4,64,99,5,56,10,59,26,45,87,0,0
SN,AH,uttara,571,1,108,4,64,97,5,56,10,59,25,45,88,0,0
SN,AH,uttara,572,1,106,4,64,98,5,56,10,61,26,44,87,0,0
SN,AH,uttara,573,1,110,4,64,99,5,56,10,61,27,44,89,0,0
SN,AH,uttara,574,1,109,4,63,98,5,56,10,60,27,43,86,0,0
SN,AH,uttara,575,1,110,3,63,97,5,57,10,60,27,43,86,0,0
SN,AH,uttara,576,1,109,3,63,97,4,58,10,60,27,42,83,0,0
SN,AH,uttara,577,1,111,3,62,98,5,57,10,60,26,43,86,0,0
SN,AH,uttara,578,1,111,3,62,98,5,57,10,60,26,43,86,0,0
SN,AH,uttara,579,1,110,3,61,99,5,57,10,60,26,42,88,0,0
SN,AH,uttara,580,1,109,3,61,99,4,58,10,59,27,39,87,0,0
SN,AH,uttara,581,2,111,2,62,99,4,58,11,58,27,40,88,0,0
SN,AH,uttara,582,2,113,2,60,99,4,58,11,58,27,39,89,0,0
SN,AH,uttara,583,3,114,2,61,97,4,57,11,60,27,40,91,0,0
SN,AH,uttara,584,3,114,2,59,96,4,57,10,59,25,39,91,0,0
SN,AH,uttara,585,3,116,2,61,94,4,56,10,60,24,40,91,0,0
SN,AH,uttara,586,3,115,3,59,93,4,55,9,60,24,37,91,0,0
SN,AH,uttara,587,3,115,3,58,93,4,55,9,60,25,37,91,0,0
SN,AH,uttara,588,3,114,3,58,93,4,55,9,61,25,36,92,0,0
SN,AH,uttara,589,3,116,3,57,93,5,54,9,63,25,37,93,0,0
SN,AH,uttara,590,3,116,3,57,92,5,54,9,62,25,37,95,0,0
SN,AH,uttara,591,3,119,3,60,92,6,53,9,61,25,38,94,0,0
SN,AH,uttara,592,3,119,3,60,92,6,53,9,61,24,39,94,0,0
SN,AH,uttara,593,3,118,3,60,93,6,53,9,61,23,38,96,0,0
SN,AH,uttara,594,3,116,3,59,93,6,53,9,59,22,37,95,0,0
SN,AH,uttara,595,3,115,3,59,93,6,52,9,61,23,37,96,0,0
SN,AH,uttara,596,3,112,3,59,93,5,53,9,62,23,36,94,0,0
SN,AH,uttara,597,3,114,2,61,94,6,53,9,62,23,36,94,0,0
SN,AH,uttara,598,3,113,2,61,94,6,53,9,62,24,35,95,0,0
SN,AH,uttara,599,3,114,2,61,94,7,52,9,63,24,35,98,0,0
SN,AH,uttara,600,3,114,2,62,95,7,53,8,61,23,34,98,0,0
SN,AH,uttara,601,3,114,2,62,95,8,52,8,62,22,38,99,0,0
SN,AH,uttara,602,3,114,2,64,95,8,52,8,61,22,38,98,0,0
SN,AH,uttara,603,3,115,2,67,92,8,51,8,64,21,37,99,0,0
SN,AH,uttara,604,3,116,2,65,91,8,51,6,62,20,37,98,0,0
SN,AH,uttara,605,3,115,2,66,91,8,51,6,65,21,38,101,0,0
SN,AH,uttara,606,2,115,2,64,90,8,52,6,64,21,37,101,0,0
SN,AH,uttara,607,2,116,2,63,90,8,52,6,64,20,37,102,0,0
SN,AH,uttara,608,2,114,2,64,91,7,53,6,61,21,35,101,0,0
SN,AH,uttara,609,2,112,2,66,93,7,53,6,61,24,36,103,0,0
SN,AH,uttara,610,2,110,2,67,92,7,53,6,61,25,35,105,0,0
SN,AH,uttara,611,2,110,2,68,91,7,53,6,60,25,36,105,0,0
SN,AH,uttara,612,2,109,2,68,92,7,54,5,60,24,35,105,0,0
SN,AH,uttara,613,2,109,1,68,92,7,55,5,60,24,35,105,0,0
SN,AH,uttara,614,2,109,2,69,93,7,54,5,59,24,35,104,0,0
SN,AH,uttara,615,2,110,2,69,92,7,54,5,59,24,35,104,0,0
SN,AH,uttara,616,2,110,2,69,93,7,55,4,56,23,33,99,0,0
SN,AH,uttara,617,2,109,2,73,92,7,54,4,57,23,32,100,0,0
SN,AH,uttara,618,2,107,2,73,91,6,55,4,56,23,32,99,0,0
SN,AH,uttara,619,2,106,2,77,90,6,54,4,56,23,32,100,0,0
SN,AH,uttara,620,2,105,2,77,90,6,55,4,55,23,33,98,0,0
SN,AH,uttara,621,2,108,2,79,89,7,54,4,53,24,33,100,0,0
SN,AH,uttara,622,2,107,2,78,86,7,54,4,53,23,33,98,0,0
SN,AH,uttara,623,2,106,2,77,86,7,53,4,55,24,34,99,0,0
SN,AH,uttara,624,2,106,2,76,87,7,53,4,55,23,35,99,0,0
SN,AH,uttara,625,2,105,2,77,87,7,53,4,54,23,34,101,0,0
SN,AH,uttara,626,2,105,2,75,87,7,53,4,53,23,33,100,0,0
SN,AH,uttara,627,2,103,2,76,86,7,52,5,54,23,33,103,0,0
SN,AH,uttara,628,2,103,2,75,85,7,53,5,53,23,33,103,0,0
SN,AH,uttara,629,2,101,2,76,85,7,53,5,53,23,34,103,0,0
SN,AH,uttara,630,2,101,2,74,84,7,53,5,53,23,35,105,0,0
SN,AH,uttara,631,2,99,2,76,83,7,52,5,54,23,35,108,0,0
SN,AH,uttara,632,2,99,2,73,83,7,53,4,54,24,36,107,0,0
SN,AH,uttara,633,2,98,2,74,83,7,52,4,56,24,36,108,0,0
SN,AH,uttara,634,2,98,2,72,83,7,53,4,55,23,37,108,0,0
SN,AH,uttara,635,2,101,2,72,84,7,52,4,56,24,37,113,0,0
SN,AH,uttara,636,2,103,2,72,83,7,52,4,57,24,35,113,0,0
SN,AH,uttara,637,2,105,2,74,81,7,51,4,58,23,35,114,0,0
SN,AH,uttara,638,2,103,2,73,81,7,51,3,59,22,34,111,0,0
SN,AH,uttara,639,2,105,2,72,81,7,50,3,59,24,33,112,0,0
SN,AH,uttara,640,2,106,2,74,80,7,51,2,57,24,33,110,0,0
SN,AH,uttara,641,3,106,2,78,79,7,50,2,57,26,34,109,0,0
SN,AH,uttara,642,3,106,3,78,81,7,50,2,55,25,33,108,0,0
SN,AH,uttara,643,3,106,3,79,81,7,50,2,55,25,34,106,0,0
SN,AH,uttara,644,3,105,3,78,82,7,50,2,57,25,34,105,0,0
SN,AH,uttara,645,3,104,3,78,81,7,49,3,59,25,34,107,0,0
SN,AH,uttara,646,3,103,3,79,81,7,49,3,59,25,35,106,0,0
SN,AH,uttara,647,3,105,3,82,80,8,48,3,58,24,35,109,0,0
SN,AH,uttara,648,3,102,3,82,79,8,48,3,57,23,35,107,0,0
SN,AH,uttara,649,3,100,3,82,78,8,47,4,59,23,35,110,0,0
SN,AH,uttara,650,3,99,4,83,78,8,46,4,60,23,34,110,0,0
SN,AH,uttara,651,3,97,4,85,78,8,46,4,60,23,34,110,0,0
SN,AH,uttara,652,3,98,4,85,76,7,47,4,60,23,32,108,0,0
SN,AH,uttara,653,3,98,4,86,74,7,46,4,62,24,31,110,0,0
SN,AH,uttara,654,3,98,4,86,73,7,46,4,63,24,31,110,0,0
SN,AH,uttara,655,3,97,4,88,73,7,46,4,62,24,31,110,0,0
SN,AH,uttara,656,2,95,5,87,73,7,46,3,63,24,30,109,0,0
SN,AH,uttara,657,2,96,5,87,73,7,46,3,63,24,30,108,0,0
SN,AH,uttara,658,1,96,5,85,74,7,47,3,61,24,29,107,0,0
SN,AH,uttara,659,1,98,5,87,72,7,46,3,61,24,29,108,0,0
SN,AH,uttara,660,1,98,5,85,73,7,47,3,60,23,29,108,0,0
SN,AH,uttara,661,1,100,4,83,73,7,48,3,60,23,29,108,0,0
SN,AH,uttara,662,1,100,4,83,73,7,48,3,60,23,29,108,0,0
SN,AH,uttara,663,1,99,4,83,74,7,48,3,59,23,29,109,0,0
SN,AH,uttara,664,1,95,4,83,75,6,49,3,58,24,29,107,0,0
SN,AH,uttara,665,1,94,4,82,74,6,48,4,60,25,31,107,0,0
SN,AH,uttara,666,1,91,4,80,74,5,49,4,60,25,31,107,0,0
SN,AH,uttara,667,1,90,4,81,75,5,49,4,59,25,31,107,0,0
SN,AH,uttara,668,1,91,4,83,73,5,49,4,59,25,31,106,0,0
SN,AH,uttara,669,1,89,4,85,73,5,49,4,58,25,33,105,0,0
SN,AH,uttara,670,1,90,5,84,74,5,49,4,55,25,34,103,0,0
SN,AH,uttara,671,1,90,5,87,73,6,48,4,55,25,37,103,0,0
SN,AH,uttara,672,1,87,5,84,72,5,49,4,55,26,38,103,0,0
SN,AH,uttara,673,1,86,5,86,74,5,49,4,54,25,38,102,0,0
SN,AH,uttara,674,1,86,5,84,75,4,50,4,53,25,37,100,0,0
SN,AH,uttara,675,1,85,5,84,75,4,50,4,54,25,37,100,0,0
SN,AH,uttara,676,1,85,5,84,76,3,51,4,52,25,33,100,0,0
SN,AH,uttara,677,1,87,5,80,77,3,51,4,52,25,33,101,0,0
SN,AH,uttara,678,1,88,5,77,78,3,52,4,49,25,33,102,0,0
SN,AH,uttara,679,1,87,5,78,78,3,52,4,49,25,34,101,0,0
SN,AH,uttara,680,1,87,6,76,78,3,51,4,45,24,34,100,0,0
SN,AH,uttara,681,1,87,7,77,78,3,50,4,45,24,34,99,0,0
SN,AH,uttara,682,1,86,7,77,78,3,50,4,45,25,35,98,0,0
SN,AH,uttara,683,1,86,7,76,78,3,50,4,46,24,35,99,0,0
SN,AH,uttara,684,1,86,7,75,79,3,50,4,46,21,34,95,0,0
SN,AH,uttara,685,1,86,7,76,79,3,49,4,49,21,34,94,0,0
SN,AH,uttara,686,1,85,7,76,80,3,49,4,50,22,33,93,0,0
SN,AH,uttara,687,1,84,7,78,81,3,48,4,50,23,33,93,0,0
SN,AH,uttara,688,1,85,7,78,81,3,48,4,50,24,33,91,0,0
SN,AH,uttara,689,1,86,6,80,79,3,48,4,51,23,35,91,0,0
SN,AH,uttara,690,1,85,6,79,79,3,48,4,52,24,36,90,0,0
SN,AH,uttara,691,1,87,6,81,77,3,47,4,52,24,37,90,0,0
SN,AH,uttara,692,1,86,6,77,78,3,48,5,52,26,37,88,0,0
SN,AH,uttara,693,1,85,6,76,78,3,48,5,53,26,37,89,0,0
SN,AH,uttara,694,1,84,6,73,79,3,49,5,53,26,38,88,0,0
SN,AH,uttara,695,1,84,6,73,80,3,48,5,53,26,37,91,0,0
SN,AH,uttara,696,1,82,6,71,81,2,49,5,54,25,36,90,0,0
