Text_Type,Book,Chapter,Window,LL,L,GGL,G,LGG,GLL,GLG,GGG,LLL,LGL,LLG,LG,GG,GL
SN,AH,uttara,1272,0,1,20,12,24,12,34,35,10,26,24,4,5,0
SN,AH,uttara,1273,0,1,21,12,25,13,34,34,10,24,25,4,5,0
SN,AH,uttara,1274,0,1,21,12,24,12,34,31,9,20,24,4,5,0
SN,AH,uttara,1275,0,1,23,13,24,12,35,31,8,21,23,4,4,0
SN,AH,uttara,1276,0,1,23,14,23,12,37,30,7,22,23,4,4,0
SN,AH,uttara,1277,0,2,23,13,23,11,37,30,6,24,21,4,4,0
SN,AH,uttara,1278,0,2,20,13,22,10,34,28,6,22,19,4,4,0
SN,AH,uttara,1279,0,2,20,14,20,10,32,27,6,23,20,4,4,0
SN,AH,uttara,1280,0,2,20,15,21,10,31,27,6,24,20,3,4,0
SN,AH,uttara,1281,0,2,20,15,21,10,32,26,6,24,20,3,4,0
SN,AH,uttara,1282,0,2,21,15,21,10,32,24,6,25,20,3,4,0
SN,AH,uttara,1283,0,2,22,14,22,10,35,23,6,27,19,4,4,0
SN,AH,uttara,1284,0,2,21,15,19,10,35,24,5,28,19,4,4,0
SN,AH,uttara,1285,0,2,22,14,19,11,36,24,5,28,19,4,4,0
SN,AH,uttara,1286,0,2,22,15,18,10,35,22,5,28,19,3,4,0
SN,AH,uttara,1287,0,2,24,15,19,10,36,21,4,29,19,2,4,0
SN,AH,uttara,1288,0,2,23,15,20,10,38,21,4,28,18,2,4,0
SN,AH,uttara,1289,0,2,24,14,20,10,42,22,4,27,18,3,4,0
SN,AH,uttara,1290,0,2,25,14,20,10,41,21,4,29,16,3,4,0
SN,AH,uttara,1291,0,2,25,14,23,10,44,19,4,28,15,2,4,0
SN,AH,uttara,1292,0,2,25,14,23,9,45,20,3,28,10,2,4,0
SN,AH,uttara,1293,0,1,26,14,25,9,47,20,2,27,8,2,4,0
SN,AH,uttara,1294,0,1,28,15,25,8,48,20,1,26,6,2,3,0
SN,AH,uttara,1295,0,1,29,16,23,8,47,21,0,27,6,2,2,0
SN,AH,uttara,1296,0,1,28,17,21,8,46,19,0,26,4,2,1,0
SN,AH,uttara,1297,0,1,27,16,23,8,44,20,0,25,6,2,1,0
SN,AH,uttara,1298,0,1,27,16,23,8,43,19,0,26,6,2,1,0
SN,AH,uttara,1299,0,1,26,17,24,7,41,19,0,28,7,2,0,0
SN,AH,uttara,1300,0,1,25,17,24,6,39,19,0,26,8,2,0,0
SN,AH,uttara,1301,0,1,24,17,25,5,37,21,0,25,8,2,0,0
SN,AH,uttara,1302,0,0,25,18,25,5,38,20,0,24,8,2,0,0
SN,AH,uttara,1303,0,0,25,18,25,5,38,22,0,26,9,2,0,0
SN,AH,uttara,1304,0,0,25,18,25,5,38,22,0,27,8,2,0,0
SN,AH,uttara,1305,0,0,26,18,26,7,39,23,0,28,9,2,0,0
SN,AH,uttara,1306,0,0,25,18,26,8,39,23,0,28,9,2,0,0
SN,AH,uttara,1307,0,0,25,17,29,9,40,22,0,27,9,2,0,0
SN,AH,uttara,1308,0,0,26,18,28,9,37,21,0,26,9,1,0,0
SN,AH,uttara,1309,0,0,27,18,29,9,37,19,0,26,9,1,0,0
SN,AH,uttara,1310,0,1,26,18,29,8,35,20,0,26,9,1,0,0
SN,AH,uttara,1311,0,1,26,18,28,8,36,20,0,26,9,1,0,0
SN,AH,uttara,1312,0,1,25,19,26,8,35,21,0,26,9,1,0,0
SN,AH,uttara,1313,0,1,26,18,25,8,35,24,0,28,9,2,0,0
SN,AH,uttara,1314,0,1,24,18,24,8,31,24,0,28,12,1,1,0
SN,AH,uttara,1315,0,1,24,18,23,8,32,27,0,26,12,1,1,0
SN,AH,uttara,1316,0,1,23,19,19,8,31,28,0,28,12,1,1,0
SN,AH,uttara,1317,0,1,24,19,19,10,30,26,0,28,12,1,1,0
SN,AH,uttara,1318,0,1,26,20,18,9,27,25,0,29,12,1,1,0
SN,AH,uttara,1319,0,1,25,20,17,9,27,27,0,29,12,1,1,0
SN,AH,uttara,1320,0,1,24,20,18,9,27,27,0,29,12,1,1,0
SN,AH,uttara,1321,0,1,22,20,16,9,27,29,0,31,12,1,1,0
SN,AH,uttara,1322,0,1,24,21,14,10,26,28,0,31,10,1,1,0
SN,AH,uttara,1323,0,1,23,21,14,10,26,30,0,31,9,1,1,0
SN,AH,uttara,1324,0,1,23,21,13,9,28,30,0,31,9,1,1,0
SN,AH,uttara,1325,0,1,21,20,14,10,30,30,0,33,8,1,1,0
SN,AH,uttara,1326,0,1,21,20,13,11,30,28,0,34,9,1,1,0
SN,AH,uttara,1327,0,1,20,20,12,12,29,30,0,34,9,1,1,0
SN,AH,uttara,1328,0,1,20,20,12,12,31,30,0,33,8,1,1,0
SN,AH,uttara,1329,0,1,22,19,12,11,30,30,1,33,9,1,1,0
SN,AH,uttara,1330,0,1,22,18,11,9,28,28,2,32,9,1,1,0
SN,AH,uttara,1331,0,1,23,18,12,10,29,27,2,31,8,1,1,0
SN,AH,uttara,1332,0,2,22,18,10,9,27,27,2,31,12,1,1,0
SN,AH,uttara,1333,0,2,21,17,11,11,27,26,2,32,12,1,1,0
SN,AH,uttara,1334,0,2,22,16,10,12,25,26,3,32,12,2,1,0
SN,AH,uttara,1335,0,1,22,17,10,12,26,24,4,33,13,2,1,0
SN,AH,uttara,1336,0,2,21,16,12,12,25,24,5,34,13,2,1,0
SN,AH,uttara,1337,0,2,23,16,13,13,28,23,6,37,14,2,1,0
SN,AH,uttara,1338,0,2,22,17,13,14,25,20,6,38,14,1,1,0
SN,AH,uttara,1339,0,3,22,17,13,14,26,21,6,38,11,1,0,0
SN,AH,uttara,1340,0,3,21,17,13,15,26,19,6,39,11,1,0,0
SN,AH,uttara,1341,0,3,22,17,13,15,26,19,6,38,11,1,0,0
SN,AH,uttara,1342,0,3,22,17,13,13,26,20,6,39,11,1,0,0
SN,AH,uttara,1343,0,3,20,16,13,13,30,21,6,39,11,1,0,0
SN,AH,uttara,1344,0,3,19,16,14,13,30,20,6,40,11,1,0,0
SN,AH,uttara,1345,0,3,18,15,15,13,33,20,6,39,12,1,0,0
SN,AH,uttara,1346,0,3,19,15,15,14,32,19,6,38,13,1,0,0
SN,AH,uttara,1347,0,3,20,14,16,13,35,19,6,37,13,1,0,0
SN,AH,uttara,1348,0,4,20,13,15,13,35,19,6,38,13,1,0,0
SN,AH,uttara,1349,0,4,21,12,18,14,35,19,6,36,13,1,0,0
SN,AH,uttara,1350,0,4,23,13,17,13,34,18,6,35,13,1,0,0
SN,AH,uttara,1351,0,4,25,12,18,12,34,21,6,35,13,2,0,0
SN,AH,uttara,1352,0,4,26,12,20,11,34,19,6,35,13,2,0,0
SN,AH,uttara,1353,0,4,28,11,20,11,36,19,6,34,13,2,0,0
SN,AH,uttara,1354,0,4,26,12,19,12,37,20,5,33,13,2,0,0
SN,AH,uttara,1355,0,4,25,12,19,13,39,20,4,34,13,2,0,0
SN,AH,uttara,1356,0,4,27,12,18,11,38,20,4,34,14,2,0,0
SN,AH,uttara,1357,0,3,27,12,20,12,41,21,4,33,10,2,0,0
SN,AH,uttara,1358,0,3,26,13,20,10,43,21,4,32,10,2,0,0
SN,AH,uttara,1359,0,3,25,13,24,10,45,23,3,31,10,2,0,0
SN,AH,uttara,1360,0,3,25,13,24,10,44,25,2,30,9,2,0,0
SN,AH,uttara,1361,0,2,25,13,23,13,45,26,1,28,9,2,0,0
SN,AH,uttara,1362,0,2,22,13,23,12,43,26,0,25,8,2,0,0
SN,AH,uttara,1363,0,2,22,12,25,12,45,27,0,23,8,2,0,0
SN,AH,uttara,1364,0,1,24,13,25,12,44,26,0,22,9,2,0,0
SN,AH,uttara,1365,0,1,26,12,27,11,45,28,0,21,9,3,0,0
SN,AH,uttara,1366,0,1,25,12,28,11,44,28,0,22,9,3,0,0
SN,AH,uttara,1367,0,2,24,11,28,11,46,27,0,22,9,3,0,0
SN,AH,uttara,1368,0,2,25,12,27,11,42,28,0,22,9,3,0,0
SN,AH,uttara,1369,0,2,30,11,27,11,42,29,0,21,9,4,0,0
SN,AH,uttara,1370,0,2,30,12,25,11,40,30,0,22,8,4,0,0
SN,AH,uttara,1371,0,2,30,12,25,10,41,30,0,22,8,4,0,0
SN,AH,uttara,1372,0,2,27,13,24,10,39,31,0,23,9,4,0,0
SN,AH,uttara,1373,0,1,27,14,24,9,39,32,0,22,10,4,0,0
SN,AH,uttara,1374,0,1,27,15,21,8,38,34,0,23,9,4,0,0
SN,AH,uttara,1375,0,1,26,15,21,9,39,33,0,23,9,4,0,0
SN,AH,uttara,1376,0,1,26,16,20,9,40,30,0,22,8,3,0,0
SN,AH,uttara,1377,0,1,27,15,18,9,41,30,2,22,9,3,0,0
SN,AH,uttara,1378,0,1,26,16,20,10,37,28,2,23,9,3,0,0
SN,AH,uttara,1379,0,1,26,16,20,10,39,27,2,23,8,3,0,0
SN,AH,uttara,1380,0,1,25,17,20,9,39,28,2,22,7,3,0,0
SN,AH,uttara,1381,0,2,24,16,21,11,40,28,2,22,6,3,0,0
SN,AH,uttara,1382,0,2,27,17,18,11,39,27,2,23,6,3,0,0
SN,AH,uttara,1383,0,2,27,16,20,11,37,32,2,21,6,3,0,0
SN,AH,uttara,1384,0,2,26,16,20,10,35,34,2,21,6,2,0,0
SN,AH,uttara,1385,0,2,27,15,21,10,34,32,2,22,8,2,1,0
SN,AH,uttara,1386,0,2,28,15,21,7,31,31,2,24,11,2,2,0
SN,AH,uttara,1387,0,2,29,14,22,10,34,30,2,27,15,2,2,0
SN,AH,uttara,1388,0,2,29,14,23,9,32,29,2,27,17,2,3,0
SN,AH,uttara,1389,0,2,28,14,24,9,32,29,2,28,16,2,3,0
SN,AH,uttara,1390,0,2,27,15,22,9,32,27,2,29,15,1,3,0
SN,AH,uttara,1391,0,2,27,15,21,10,31,27,2,30,15,1,3,0
SN,AH,uttara,1392,0,1,27,16,21,11,29,28,2,30,15,1,3,0
SN,AH,uttara,1393,0,1,25,15,23,12,32,27,2,30,15,1,3,0
SN,AH,uttara,1394,0,1,20,16,22,12,34,26,2,30,15,0,3,0
SN,AH,uttara,1395,0,1,20,15,25,12,35,25,2,29,16,0,3,0
SN,AH,uttara,1396,0,1,21,15,25,12,34,25,2,30,15,0,3,0
SN,AH,uttara,1397,0,1,21,14,26,13,33,28,2,31,15,1,3,0
SN,AH,uttara,1398,0,2,21,13,26,14,34,25,2,32,15,1,3,0
SN,AH,uttara,1399,0,2,22,12,27,15,35,24,2,31,16,1,3,0
SN,AH,uttara,1400,0,2,22,12,27,14,34,25,2,31,17,1,3,0
SN,AH,uttara,1401,0,2,20,12,28,14,32,27,2,31,18,1,3,0
SN,AH,uttara,1402,0,2,18,13,29,14,32,28,0,31,17,1,3,0
SN,AH,uttara,1403,0,2,19,13,28,13,32,28,0,31,18,1,3,0
SN,AH,uttara,1404,0,2,20,13,28,13,29,29,1,31,18,1,3,0
SN,AH,uttara,1405,0,2,22,12,30,13,28,28,1,31,19,1,3,0
SN,AH,uttara,1406,0,1,22,13,29,11,26,30,1,32,19,1,3,0
SN,AH,uttara,1407,0,1,20,13,29,10,26,31,1,32,19,1,3,0
SN,AH,uttara,1408,0,1,21,14,26,10,26,28,1,33,20,1,3,0
SN,AH,uttara,1409,0,1,21,15,22,10,28,26,1,34,20,1,3,0
SN,AH,uttara,1410,0,1,21,16,20,10,29,28,1,33,18,1,2,0
SN,AH,uttara,1411,0,1,22,16,21,10,32,30,1,32,15,2,1,0
SN,AH,uttara,1412,0,2,21,16,19,7,28,33,1,29,11,2,1,0
SN,AH,uttara,1413,0,2,20,17,16,7,29,35,1,29,10,2,0,0
SN,AH,uttara,1414,0,2,22,17,15,7,29,34,1,29,10,2,0,0
SN,AH,uttara,1415,0,2,21,17,15,7,30,34,1,29,10,2,0,0
SN,AH,uttara,1416,0,2,21,17,17,6,32,33,1,27,10,2,0,0
SN,AH,uttara,1417,0,2,21,16,17,6,35,33,2,26,10,2,0,0
SN,AH,uttara,1418,0,2,23,17,16,5,32,32,2,27,10,2,0,0
SN,AH,uttara,1419,0,2,27,16,17,5,30,32,2,27,10,2,0,0
SN,AH,uttara,1420,0,2,26,17,14,6,29,32,2,28,10,2,0,0
SN,AH,uttara,1421,0,2,25,16,16,7,32,32,2,26,10,2,0,0
SN,AH,uttara,1422,0,2,25,17,15,6,33,30,2,25,9,1,0,0
SN,AH,uttara,1423,0,1,27,17,17,6,34,30,2,23,9,1,0,0
SN,AH,uttara,1424,0,1,26,18,17,5,32,31,2,23,9,1,0,0
SN,AH,uttara,1425,0,1,26,17,19,6,34,30,2,23,8,1,0,0
SN,AH,uttara,1426,0,1,26,17,19,6,36,29,2,23,7,1,0,0
SN,AH,uttara,1427,0,1,27,17,19,6,36,28,2,23,7,1,0,0
SN,AH,uttara,1428,0,1,26,17,18,6,36,30,2,23,7,1,0,0
SN,AH,uttara,1429,0,1,25,17,19,5,37,31,1,23,7,1,0,0
SN,AH,uttara,1430,0,1,23,18,17,5,38,32,1,23,6,1,0,0
SN,AH,uttara,1431,0,1,21,18,17,5,40,31,1,23,7,1,0,0
SN,AH,uttara,1432,0,1,21,18,18,6,39,30,1,23,7,1,0,0
SN,AH,uttara,1433,0,1,21,18,19,6,40,28,1,23,7,1,0,0
SN,AH,uttara,1434,0,1,21,18,19,7,39,27,1,23,8,1,0,0
SN,AH,uttara,1435,0,1,21,17,19,9,39,27,1,23,11,2,0,0
SN,AH,uttara,1436,0,1,20,18,18,9,37,26,1,23,11,1,0,0
SN,AH,uttara,1437,0,0,20,19,18,9,37,24,1,25,11,1,0,0
SN,AH,uttara,1438,0,0,21,19,19,9,38,22,1,25,10,1,0,0
SN,AH,uttara,1439,0,0,19,19,20,9,38,22,1,25,11,1,0,0
SN,AH,uttara,1440,0,0,20,19,21,9,36,21,1,25,12,1,0,0
SN,AH,uttara,1441,0,0,21,18,21,10,37,22,1,24,12,1,0,0
SN,AH,uttara,1442,0,0,21,19,21,9,33,23,0,24,14,1,0,0
SN,AH,uttara,1443,0,0,21,18,21,10,37,27,0,23,17,1,0,0
SN,AH,uttara,1444,0,0,17,19,20,10,38,27,0,24,17,1,0,0
SN,AH,uttara,1445,0,0,17,19,21,10,37,27,0,25,16,1,0,0
SN,AH,uttara,1446,0,1,16,19,19,9,35,29,0,26,16,1,0,0
SN,AH,uttara,1447,0,1,16,18,21,10,35,27,2,25,17,1,0,0
SN,AH,uttara,1448,0,1,15,19,19,9,33,29,2,26,17,1,0,0
SN,AH,uttara,1449,0,1,15,19,18,11,36,27,3,28,16,1,0,0
SN,AH,uttara,1450,0,1,16,20,16,11,35,28,3,30,16,1,0,0
SN,AH,uttara,1451,0,1,17,19,18,13,35,28,3,32,18,1,0,0
SN,AH,uttara,1452,0,1,17,19,17,16,35,29,3,33,18,1,0,0
SN,AH,uttara,1453,0,1,18,18,17,17,37,30,3,34,17,1,0,0
SN,AH,uttara,1454,0,1,18,18,16,18,38,29,3,34,17,1,0,0
SN,AH,uttara,1455,0,1,20,18,17,18,38,33,4,34,17,1,0,0
SN,AH,uttara,1456,0,1,21,18,18,18,37,33,4,34,16,1,0,0
SN,AH,uttara,1457,0,1,21,17,20,17,37,35,4,33,17,1,0,0
SN,AH,uttara,1458,0,1,21,17,20,18,36,36,4,33,16,1,0,0
SN,AH,uttara,1459,0,1,21,16,22,19,36,36,4,34,15,1,0,0
SN,AH,uttara,1460,0,1,21,17,23,17,35,35,4,34,13,0,0,0
SN,AH,uttara,1461,0,1,21,17,22,17,34,36,4,35,13,0,0,0
SN,AH,uttara,1462,0,1,22,17,22,17,33,37,4,34,13,0,0,0
SN,AH,uttara,1463,0,1,22,17,22,17,32,38,4,34,13,0,0,0
SN,AH,uttara,1464,0,1,21,17,23,17,34,37,4,34,12,0,0,0
SN,AH,uttara,1465,0,1,21,16,24,18,36,37,4,34,11,0,0,0
SN,AH,uttara,1466,0,1,20,17,22,17,34,39,4,35,11,0,0,0
SN,AH,uttara,1467,0,1,21,17,24,17,37,43,4,35,9,0,0,0
SN,AH,uttara,1468,0,1,19,18,23,16,34,42,4,35,6,0,0,0
SN,AH,uttara,1469,0,1,20,18,23,16,33,43,4,34,6,0,0,0
SN,AH,uttara,1470,0,1,22,18,23,15,34,42,4,33,6,0,0,0
SN,AH,uttara,1471,0,0,22,19,23,16,34,40,4,33,7,0,0,0
SN,AH,uttara,1472,0,0,23,20,21,15,33,42,2,34,6,0,0,0
SN,AH,uttara,1473,0,0,22,20,21,15,34,42,2,34,6,0,0,0
SN,AH,uttara,1474,0,0,21,20,22,13,32,43,1,33,7,0,0,0
SN,AH,uttara,1475,0,0,21,19,23,12,32,44,1,31,7,0,0,0
SN,AH,uttara,1476,0,0,21,20,20,10,30,45,1,30,5,0,0,0
SN,AH,uttara,1477,0,0,22,19,21,7,29,47,1,30,6,1,0,0
SN,AH,uttara,1478,0,0,21,20,21,7,28,45,1,29,6,1,0,0
SN,AH,uttara,1479,0,0,23,20,23,6,26,44,1,29,6,1,0,0
SN,AH,uttara,1480,0,0,21,20,21,6,24,42,0,30,6,1,0,0
SN,AH,uttara,1481,0,0,20,20,20,6,25,42,0,30,7,1,0,0
SN,AH,uttara,1482,0,0,19,21,17,7,25,41,0,31,7,1,0,0
SN,AH,uttara,1483,0,0,18,21,17,6,28,40,0,31,7,1,0,0
SN,AH,uttara,1484,0,0,19,22,15,4,29,39,0,30,8,1,0,0
SN,AH,uttara,1485,0,0,19,21,16,6,32,38,0,29,7,1,0,0
SN,AH,uttara,1486,0,0,19,21,16,6,33,38,0,28,7,1,0,0
SN,AH,uttara,1487,0,0,20,21,18,7,37,38,0,28,7,1,0,0
SN,AH,uttara,1488,0,0,19,21,18,7,36,39,0,28,8,1,0,0
SN,AH,uttara,1489,0,0,20,21,16,8,34,39,0,29,9,1,0,0
SN,AH,uttara,1490,0,0,19,22,14,7,34,40,0,29,9,1,0,0
SN,AH,uttara,1491,0,0,19,21,16,8,37,38,0,28,9,1,0,0
SN,AH,uttara,1492,0,0,19,21,14,8,34,33,0,30,9,1,0,0
SN,AH,uttara,1493,0,0,23,20,16,8,34,30,0,30,9,1,0,0
SN,AH,uttara,1494,0,0,22,20,17,8,35,29,0,30,9,1,0,0
SN,AH,uttara,1495,0,0,21,20,17,8,34,31,0,30,9,1,0,0
SN,AH,uttara,1496,0,0,22,20,17,8,34,30,0,31,8,1,0,0
SN,AH,uttara,1497,0,0,24,20,17,8,33,29,0,31,8,1,0,0
SN,AH,uttara,1498,0,0,24,20,18,8,33,28,0,32,7,1,0,0
SN,AH,uttara,1499,0,0,24,19,19,8,35,31,0,32,6,1,0,0
SN,AH,uttara,1500,0,1,24,19,18,8,35,32,0,31,6,1,0,0
SN,AH,uttara,1501,0,1,26,18,19,8,37,33,0,29,6,1,0,0
SN,AH,uttara,1502,0,1,24,19,18,8,38,31,0,28,6,0,0,0
SN,AH,uttara,1503,0,1,24,19,19,7,39,30,0,28,6,0,0,0
SN,AH,uttara,1504,0,1,23,19,18,7,40,31,0,28,6,0,0,0
SN,AH,uttara,1505,0,1,23,19,18,8,40,28,0,28,8,0,0,0
SN,AH,uttara,1506,0,1,23,19,18,8,40,29,0,28,7,0,0,0
SN,AH,uttara,1507,0,1,23,18,21,7,41,29,1,28,6,0,0,0
SN,AH,uttara,1508,0,1,24,18,20,7,39,32,1,27,6,0,0,0
SN,AH,uttara,1509,0,1,23,18,20,8,38,33,1,27,6,0,0,0
SN,AH,uttara,1510,0,1,22,19,18,6,36,35,1,28,7,0,0,0
SN,AH,uttara,1511,0,1,22,18,21,7,37,35,1,27,8,1,0,0
SN,AH,uttara,1512,0,1,20,18,19,6,33,33,1,25,8,1,0,0
SN,AH,uttara,1513,0,1,20,17,18,6,34,33,2,25,9,1,0,0
SN,AH,uttara,1514,0,1,19,16,18,5,34,33,2,23,8,1,0,0
SN,AH,uttara,1515,0,1,20,16,19,6,33,32,2,22,9,1,0,0
SN,AH,uttara,1516,0,1,20,17,17,5,29,31,2,22,9,1,0,0
SN,AH,uttara,1517,0,1,20,16,20,5,33,32,3,21,9,1,0,0
SN,AH,uttara,1518,0,1,16,17,18,5,32,32,3,20,9,1,0,0
SN,AH,uttara,1519,0,1,17,16,19,6,32,32,3,22,11,1,1,0
SN,AH,uttara,1520,0,1,17,16,18,7,33,32,3,23,11,1,1,0
SN,AH,uttara,1521,0,1,16,15,18,7,33,34,4,23,12,1,2,0
SN,AH,uttara,1522,0,1,13,14,18,8,34,35,4,25,13,1,3,0
SN,AH,uttara,1523,0,1,15,13,19,8,34,36,5,25,14,1,4,0
SN,AH,uttara,1524,0,1,17,14,17,9,33,33,5,25,14,1,4,0
SN,AH,uttara,1525,0,0,20,15,20,11,36,34,6,29,15,1,4,0
SN,AH,uttara,1526,0,0,19,15,20,11,35,31,6,30,16,1,5,0
SN,AH,uttara,1527,0,0,22,14,20,13,34,31,6,32,17,1,5,0
SN,AH,uttara,1528,0,0,21,14,20,13,33,32,7,33,18,1,5,0
SN,AH,uttara,1529,0,0,21,13,20,13,32,33,7,33,20,1,5,0
SN,AH,uttara,1530,0,0,21,12,20,13,33,35,7,32,19,1,6,0
SN,AH,uttara,1531,0,0,24,12,21,13,31,36,7,33,19,1,6,0
SN,AH,uttara,1532,0,0,26,13,18,13,29,35,6,35,19,1,6,0
SN,AH,uttara,1533,0,0,26,13,19,13,29,33,6,36,19,1,6,0
SN,AH,uttara,1534,0,0,28,13,19,12,30,32,6,35,19,1,6,0
SN,AH,uttara,1535,0,0,34,12,19,14,31,31,8,34,18,1,6,0
SN,AH,uttara,1536,0,0,35,12,16,13,32,29,8,34,18,0,6,0
SN,AH,uttara,1537,0,0,35,12,16,14,32,31,8,35,19,0,6,0
SN,AH,uttara,1538,0,0,36,13,17,14,32,30,7,35,17,0,6,0
SN,AH,uttara,1539,0,0,38,13,17,16,34,30,7,36,18,0,6,0
SN,AH,uttara,1540,0,0,37,13,16,16,33,31,7,38,17,0,6,0
SN,AH,uttara,1541,0,0,38,12,19,16,36,31,7,38,18,0,6,0
SN,AH,uttara,1542,0,0,38,13,16,16,35,29,6,37,18,0,6,0
SN,AH,uttara,1543,0,0,38,13,17,17,36,29,6,39,18,0,6,0
SN,AH,uttara,1544,0,0,37,14,17,17,34,29,6,37,16,0,5,0
SN,AH,uttara,1545,0,0,37,14,17,16,35,27,6,36,17,0,5,0
SN,AH,uttara,1546,0,0,37,15,18,15,35,27,5,35,16,0,4,0
SN,AH,uttara,1547,0,0,38,15,20,14,34,28,5,33,18,1,3,0
SN,AH,uttara,1548,0,0,37,16,18,14,35,27,4,32,17,1,2,0
SN,AH,uttara,1549,0,0,36,15,20,13,35,27,4,32,18,1,2,0
SN,AH,uttara,1550,0,0,32,15,17,13,31,23,3,29,17,1,2,0
SN,AH,uttara,1551,0,0,31,16,16,14,30,25,3,29,16,1,1,0
SN,AH,uttara,1552,0,0,28,17,17,12,30,24,3,27,16,1,1,0
SN,AH,uttara,1553,0,0,29,17,17,12,29,24,2,26,16,1,1,0
SN,AH,uttara,1554,0,0,29,18,17,13,30,22,2,26,14,1,1,0
SN,AH,uttara,1555,0,0,30,19,17,12,30,23,2,25,13,1,0,0
SN,AH,uttara,1556,0,0,29,19,16,12,31,21,2,24,13,1,0,0
SN,AH,uttara,1557,0,0,29,18,17,13,31,25,2,21,15,2,0,0
SN,AH,uttara,1558,0,0,28,18,16,13,32,26,2,21,15,2,0,0
SN,AH,uttara,1559,0,0,28,17,17,13,32,27,2,22,15,2,0,0
SN,AH,uttara,1560,0,0,22,18,17,11,32,28,0,23,15,2,0,0
SN,AH,uttara,1561,0,0,21,19,17,11,29,30,0,25,14,2,0,0
SN,AH,uttara,1562,0,0,22,19,18,10,30,29,0,25,13,2,0,0
SN,AH,uttara,1563,0,0,22,19,18,12,29,28,0,25,13,2,0,0
SN,AH,uttara,1564,0,0,20,20,19,10,28,30,0,25,12,2,0,0
SN,AH,uttara,1565,0,0,20,20,19,9,28,31,0,24,13,2,0,0
SN,AH,uttara,1566,0,0,21,21,17,9,25,31,0,25,13,2,0,0
SN,AH,uttara,1567,0,0,22,21,18,9,22,32,0,25,13,2,0,0
SN,AH,uttara,1568,0,0,22,21,17,8,23,33,0,25,13,2,0,0
SN,AH,uttara,1569,0,0,23,20,17,7,25,33,0,25,14,2,0,0
SN,AH,uttara,1570,0,0,23,20,17,7,23,35,0,26,13,2,0,0
SN,AH,uttara,1571,0,0,25,19,17,8,23,36,0,25,13,2,0,0
SN,AH,uttara,1572,0,0,25,20,16,8,24,34,0,25,10,1,0,0
SN,AH,uttara,1573,0,0,25,19,17,8,25,36,0,24,10,1,0,0
SN,AH,uttara,1574,0,0,25,20,16,8,24,36,0,24,9,1,0,0
SN,AH,uttara,1575,0,0,25,19,18,6,26,38,0,23,9,1,0,0
SN,AH,uttara,1576,0,0,24,19,19,5,28,37,0,23,9,1,0,0
SN,AH,uttara,1577,0,0,24,18,18,7,30,39,1,22,7,1,0,0
SN,AH,uttara,1578,0,0,24,18,17,7,31,40,1,22,6,1,0,0
SN,AH,uttara,1579,0,0,25,17,17,6,34,41,1,21,6,1,0,0
SN,AH,uttara,1580,0,0,24,17,17,6,33,38,1,21,6,1,0,0
SN,AH,uttara,1581,0,0,22,17,18,6,34,38,1,21,6,1,0,0
SN,AH,uttara,1582,0,0,20,17,17,5,34,34,1,21,4,0,1,0
SN,AH,uttara,1583,0,0,22,17,17,5,34,35,1,20,4,0,1,0
SN,AH,uttara,1584,0,0,22,18,16,5,34,37,1,19,3,0,1,0
SN,AH,uttara,1585,0,1,24,17,16,5,34,38,1,18,3,0,1,0
SN,AH,uttara,1586,0,1,25,17,16,5,36,39,1,16,3,0,1,0
SN,AH,uttara,1587,0,1,24,17,15,5,35,40,1,17,4,0,1,0
SN,AH,uttara,1588,0,1,23,17,14,3,35,40,1,16,4,0,1,0
SN,AH,uttara,1589,0,1,24,17,14,3,36,38,1,16,4,0,1,0
SN,AH,uttara,1590,0,1,25,17,14,3,36,37,1,16,4,0,1,0
SN,AH,uttara,1591,0,1,23,16,13,5,38,40,1,16,5,1,1,0
SN,AH,uttara,1592,0,1,23,16,12,5,39,39,1,17,5,1,1,0
SN,AH,uttara,1593,0,1,25,15,13,5,39,39,1,16,6,1,1,0
SN,AH,uttara,1594,0,1,25,16,11,5,38,41,1,15,5,1,1,0
SN,AH,uttara,1595,0,1,24,16,12,5,40,39,1,15,5,1,1,0
SN,AH,uttara,1596,0,1,23,17,11,4,39,38,1,17,5,1,1,0
SN,AH,uttara,1597,0,1,22,17,11,4,40,38,1,17,5,1,1,0
SN,AH,uttara,1598,0,1,22,18,10,4,38,36,1,19,5,1,1,0
SN,AH,uttara,1599,0,1,21,18,10,4,38,37,1,19,5,1,1,0
SN,AH,uttara,1600,0,1,21,19,8,5,35,35,1,22,5,1,1,0
SN,AH,uttara,1601,0,1,22,18,9,6,34,34,1,22,7,1,1,0
SN,AH,uttara,1602,0,1,22,19,10,4,32,34,0,23,7,1,1,0
SN,AH,uttara,1603,0,1,21,19,11,5,31,34,0,23,7,1,1,0
SN,AH,uttara,1604,0,1,20,20,11,5,28,34,0,24,7,1,1,0
SN,AH,uttara,1605,0,1,22,19,13,7,29,36,0,25,7,2,1,0
SN,AH,uttara,1606,0,1,23,19,13,7,28,35,0,25,8,2,1,0
SN,AH,uttara,1607,0,1,24,19,17,7,31,35,0,25,8,2,0,0
SN,AH,uttara,1608,0,1,22,19,18,8,29,33,0,26,9,2,0,0
SN,AH,uttara,1609,0,1,21,19,18,8,28,32,0,27,9,2,0,0
SN,AH,uttara,1610,0,0,19,20,19,8,27,31,0,28,9,2,0,0
