Text_Type,Book,Chapter,Window,GLG,LGG,GLL,GGL,L,G,LLL,LG,LGL,GGG,LLG,LL,GG,GL
SN,AS,chikitsa,1475,49,22,20,38,3,45,0,2,69,37,12,0,0,0
SN,AS,chikitsa,1476,49,22,18,38,3,46,0,1,71,35,11,0,0,0
SN,AS,chikitsa,1477,49,22,17,40,3,46,0,1,72,33,11,0,0,0
SN,AS,chikitsa,1478,50,23,17,39,3,46,0,1,70,34,11,0,0,0
SN,AS,chikitsa,1479,50,24,17,38,3,46,0,1,70,33,12,0,0,0
SN,AS,chikitsa,1480,48,24,15,40,2,47,0,1,72,33,12,0,0,0
SN,AS,chikitsa,1481,50,24,15,39,3,46,0,1,70,34,12,0,0,0
SN,AS,chikitsa,1482,50,24,15,39,3,47,0,0,71,37,11,0,0,0
SN,AS,chikitsa,1483,51,25,14,39,3,47,0,0,70,37,11,0,0,0
SN,AS,chikitsa,1484,50,26,14,39,3,47,0,0,70,38,10,0,0,0
SN,AS,chikitsa,1485,51,25,13,41,4,46,0,0,69,38,10,0,0,0
SN,AS,chikitsa,1486,50,24,14,41,4,46,0,0,69,37,12,0,0,0
SN,AS,chikitsa,1487,50,26,13,40,4,45,0,1,68,37,13,0,0,0
SN,AS,chikitsa,1488,50,27,13,40,4,45,0,1,68,37,12,0,0,0
SN,AS,chikitsa,1489,49,27,12,40,4,45,0,1,68,38,13,0,0,0
SN,AS,chikitsa,1490,49,26,13,39,4,45,0,1,67,39,14,0,0,0
SN,AS,chikitsa,1491,48,27,13,40,4,45,0,1,67,38,14,0,0,0
SN,AS,chikitsa,1492,47,27,12,41,4,45,0,1,69,37,14,0,0,0
SN,AS,chikitsa,1493,48,27,12,42,4,45,0,1,68,36,14,0,0,0
SN,AS,chikitsa,1494,48,25,12,42,4,45,0,1,69,37,14,0,0,0
SN,AS,chikitsa,1495,46,25,11,44,4,45,0,1,69,38,14,0,0,0
SN,AS,chikitsa,1496,46,24,11,44,4,45,0,1,69,39,14,0,0,0
SN,AS,chikitsa,1497,48,24,11,44,4,45,0,1,69,39,12,0,0,0
SN,AS,chikitsa,1498,47,24,10,44,4,45,0,1,70,40,12,0,0,0
SN,AS,chikitsa,1499,47,24,9,43,4,45,0,1,70,42,12,0,0,0
SN,AS,chikitsa,1500,45,25,9,43,4,45,0,1,70,42,13,0,0,0
SN,AS,chikitsa,1501,44,26,9,43,4,45,0,1,70,41,14,0,0,0
SN,AS,chikitsa,1502,45,27,10,41,4,45,0,1,70,41,13,0,0,0
SN,AS,chikitsa,1503,44,27,11,40,4,45,0,1,69,42,14,0,0,0
SN,AS,chikitsa,1504,42,27,12,41,4,45,0,1,68,43,14,0,0,0
SN,AS,chikitsa,1505,42,25,12,41,4,45,0,1,70,43,14,0,0,0
SN,AS,chikitsa,1506,42,27,12,40,4,45,0,1,71,42,13,0,0,0
SN,AS,chikitsa,1507,44,26,11,41,4,45,0,1,71,42,12,0,0,0
SN,AS,chikitsa,1508,42,26,10,40,4,45,0,1,71,45,13,0,0,0
SN,AS,chikitsa,1509,42,25,11,40,4,45,0,1,71,45,13,0,0,0
SN,AS,chikitsa,1510,41,25,11,42,4,45,0,1,70,45,13,0,0,0
SN,AS,chikitsa,1511,42,25,11,40,4,45,0,1,70,46,13,0,0,0
SN,AS,chikitsa,1512,40,25,12,39,4,45,0,1,71,47,13,0,0,0
SN,AS,chikitsa,1513,39,25,12,40,3,46,0,1,70,47,14,0,0,0
SN,AS,chikitsa,1514,39,25,12,39,3,46,0,1,70,48,14,0,0,0
SN,AS,chikitsa,1515,39,26,12,38,3,46,0,1,69,48,15,0,0,0
SN,AS,chikitsa,1516,42,25,11,37,3,46,0,1,69,48,15,0,0,0
SN,AS,chikitsa,1517,42,25,11,36,3,46,0,1,69,48,16,0,0,0
SN,AS,chikitsa,1518,43,25,10,37,3,46,0,1,69,47,16,0,0,0
SN,AS,chikitsa,1519,43,26,10,37,3,46,0,1,69,46,16,0,0,0
SN,AS,chikitsa,1520,44,25,11,37,3,46,0,1,69,45,16,0,0,0
SN,AS,chikitsa,1521,44,25,11,37,3,46,0,1,68,45,17,0,0,0
SN,AS,chikitsa,1522,44,25,11,37,3,46,0,1,68,44,18,0,0,0
SN,AS,chikitsa,1523,45,25,11,38,3,46,0,1,68,43,17,0,0,0
SN,AS,chikitsa,1524,46,26,12,37,3,46,0,1,67,42,17,0,0,0
SN,AS,chikitsa,1525,44,26,12,37,3,46,0,1,67,43,18,0,0,0
SN,AS,chikitsa,1526,45,27,12,38,3,46,0,1,66,44,18,0,0,0
SN,AS,chikitsa,1527,46,27,13,36,3,46,0,1,66,44,18,0,0,0
SN,AS,chikitsa,1528,45,26,13,37,3,46,0,1,67,43,19,0,0,0
SN,AS,chikitsa,1529,46,25,13,38,4,45,0,1,67,43,18,0,0,0
SN,AS,chikitsa,1530,47,25,14,36,4,45,0,1,65,43,20,0,0,0
SN,AS,chikitsa,1531,44,25,15,36,3,46,0,1,66,44,20,0,0,0
SN,AS,chikitsa,1532,44,25,15,37,3,46,0,1,66,42,21,0,0,0
SN,AS,chikitsa,1533,44,24,14,39,3,46,0,1,65,43,21,0,0,0
SN,AS,chikitsa,1534,44,23,15,39,3,46,0,1,65,43,21,0,0,0
SN,AS,chikitsa,1535,44,24,15,38,2,47,0,1,65,43,21,0,0,0
SN,AS,chikitsa,1536,44,24,14,39,2,47,0,1,65,44,20,0,0,0
SN,AS,chikitsa,1537,44,22,15,38,2,48,0,0,66,45,20,0,0,0
SN,AS,chikitsa,1538,45,21,14,39,2,48,0,0,65,46,20,0,0,0
SN,AS,chikitsa,1539,46,22,14,38,2,48,0,0,66,45,19,0,0,0
SN,AS,chikitsa,1540,48,23,13,38,2,48,0,0,66,44,18,0,0,0
SN,AS,chikitsa,1541,47,22,14,37,2,48,0,0,66,45,19,0,0,0
SN,AS,chikitsa,1542,48,22,14,36,2,48,0,0,65,46,19,0,0,0
SN,AS,chikitsa,1543,47,22,14,35,2,48,0,0,65,47,20,0,0,0
SN,AS,chikitsa,1544,47,23,14,35,2,48,0,0,63,47,21,0,0,0
SN,AS,chikitsa,1545,49,23,14,33,2,48,0,0,63,47,21,0,0,0
SN,AS,chikitsa,1546,50,23,14,33,2,48,0,0,63,45,22,0,0,0
SN,AS,chikitsa,1547,51,23,14,32,2,48,0,0,63,45,22,0,0,0
SN,AS,chikitsa,1548,50,23,15,33,2,48,0,0,62,45,22,0,0,0
SN,AS,chikitsa,1549,51,23,15,34,2,48,0,0,62,43,22,0,0,0
SN,AS,chikitsa,1550,53,21,15,34,2,48,0,0,63,43,21,0,0,0
SN,AS,chikitsa,1551,53,21,15,33,2,48,0,0,62,42,21,0,0,0
SN,AS,chikitsa,1552,51,21,14,33,2,48,0,0,61,42,22,0,0,0
SN,AS,chikitsa,1553,54,23,13,33,2,47,0,0,60,41,21,0,0,0
SN,AS,chikitsa,1554,56,23,12,33,2,46,0,1,59,40,21,0,0,0
SN,AS,chikitsa,1555,56,24,12,33,2,46,0,1,57,41,21,0,0,0
SN,AS,chikitsa,1556,58,23,12,33,2,46,0,1,56,41,21,0,0,0
SN,AS,chikitsa,1557,56,23,13,32,3,45,0,1,57,40,23,0,0,0
SN,AS,chikitsa,1558,56,24,13,33,3,45,0,1,58,38,22,0,0,0
SN,AS,chikitsa,1559,55,24,12,33,3,45,0,1,58,40,22,0,0,0
SN,AS,chikitsa,1560,56,23,12,31,4,44,0,1,59,40,23,0,0,0
SN,AS,chikitsa,1561,56,23,13,31,4,44,0,1,59,38,24,0,0,0
SN,AS,chikitsa,1562,57,23,12,33,4,44,0,1,58,36,25,0,0,0
SN,AS,chikitsa,1563,57,23,12,33,4,44,0,1,59,36,24,0,0,0
SN,AS,chikitsa,1564,56,23,13,33,3,45,0,1,59,36,24,0,0,0
SN,AS,chikitsa,1565,56,23,14,34,3,45,0,1,59,35,23,0,0,0
SN,AS,chikitsa,1566,54,22,15,34,3,45,0,1,60,36,23,0,0,0
SN,AS,chikitsa,1567,55,22,15,33,3,45,0,1,59,37,23,0,0,0
SN,AS,chikitsa,1568,55,22,17,31,3,45,0,1,59,37,23,0,0,0
SN,AS,chikitsa,1569,54,20,17,32,3,45,0,1,59,38,24,0,0,0
SN,AS,chikitsa,1570,53,21,16,31,3,45,0,1,59,39,25,0,0,0
SN,AS,chikitsa,1571,54,20,15,31,3,45,0,1,59,40,25,0,0,0
SN,AS,chikitsa,1572,54,20,15,32,3,45,0,1,60,39,24,0,0,0
SN,AS,chikitsa,1573,52,19,16,33,3,45,0,1,60,39,25,0,0,0
SN,AS,chikitsa,1574,52,18,15,34,3,45,0,1,60,40,25,0,0,0
SN,AS,chikitsa,1575,53,17,15,33,3,45,0,1,60,42,24,0,0,0
SN,AS,chikitsa,1576,53,17,15,32,3,45,0,1,60,42,25,0,0,0
SN,AS,chikitsa,1577,53,17,15,32,3,45,0,1,59,43,25,0,0,0
SN,AS,chikitsa,1578,54,18,15,31,3,45,0,1,58,43,25,0,0,0
SN,AS,chikitsa,1579,52,18,15,33,2,46,0,1,59,42,25,0,0,0
SN,AS,chikitsa,1580,51,19,14,34,2,46,0,1,59,43,24,0,0,0
SN,AS,chikitsa,1581,52,19,13,37,2,45,0,1,58,41,24,0,0,0
SN,AS,chikitsa,1582,53,19,14,37,2,45,0,1,57,41,23,0,0,0
SN,AS,chikitsa,1583,52,19,14,36,3,44,0,1,57,42,24,0,0,0
SN,AS,chikitsa,1584,51,19,13,37,3,44,0,1,57,42,25,0,0,0
SN,AS,chikitsa,1585,51,18,13,39,3,44,0,1,57,41,25,0,0,0
SN,AS,chikitsa,1586,54,19,13,38,3,44,0,1,57,39,24,0,0,0
SN,AS,chikitsa,1587,55,19,13,39,3,44,0,1,56,39,23,0,0,0
SN,AS,chikitsa,1588,54,19,13,39,3,44,0,1,56,40,23,0,0,0
SN,AS,chikitsa,1589,54,19,13,39,3,44,0,1,56,40,23,0,0,0
SN,AS,chikitsa,1590,53,18,13,38,3,44,0,1,56,43,23,0,0,0
SN,AS,chikitsa,1591,54,17,13,39,4,43,0,1,56,42,23,0,0,0
SN,AS,chikitsa,1592,52,17,13,40,4,43,0,1,57,41,24,0,0,0
SN,AS,chikitsa,1593,52,17,13,39,4,43,0,1,58,42,23,0,0,0
SN,AS,chikitsa,1594,53,16,13,38,4,43,0,1,58,43,23,0,0,0
SN,AS,chikitsa,1595,53,16,13,37,4,43,0,1,58,43,24,0,0,0
SN,AS,chikitsa,1596,53,17,13,37,4,43,0,1,58,43,23,0,0,0
SN,AS,chikitsa,1597,50,17,13,39,4,43,0,1,58,44,23,0,0,0
SN,AS,chikitsa,1598,49,17,12,38,4,43,0,1,58,45,25,0,0,0
SN,AS,chikitsa,1599,47,17,12,40,4,43,0,1,58,45,25,0,0,0
SN,AS,chikitsa,1600,46,17,12,41,4,43,0,1,58,45,25,0,0,0
SN,AS,chikitsa,1601,47,17,12,43,4,43,0,1,59,45,24,0,0,0
SN,AS,chikitsa,1602,48,16,12,44,4,43,0,1,60,45,25,0,0,0
SN,AS,chikitsa,1603,45,15,12,44,4,44,0,1,61,46,26,0,0,0
SN,AS,chikitsa,1604,43,15,13,45,4,45,0,0,63,46,25,0,0,0
SN,AS,chikitsa,1605,44,14,13,45,4,45,0,0,63,46,25,0,0,0
SN,AS,chikitsa,1606,44,13,13,44,4,45,0,0,63,47,26,0,0,0
SN,AS,chikitsa,1607,44,13,13,44,3,46,0,0,63,47,26,0,0,0
SN,AS,chikitsa,1608,45,13,13,43,3,46,0,0,63,46,27,0,0,0
SN,AS,chikitsa,1609,46,13,13,44,3,46,0,0,63,44,27,0,0,0
SN,AS,chikitsa,1610,45,13,14,45,2,47,0,0,62,44,27,0,0,0
SN,AS,chikitsa,1611,43,15,13,45,3,46,0,0,62,45,27,0,0,0
SN,AS,chikitsa,1612,42,15,15,44,3,46,0,0,63,45,26,0,0,0
SN,AS,chikitsa,1613,42,15,15,44,3,46,0,0,62,45,27,0,0,0
SN,AS,chikitsa,1614,42,15,14,47,3,46,0,0,62,43,27,0,0,0
SN,AS,chikitsa,1615,42,14,13,48,3,46,0,0,62,44,27,0,0,0
SN,AS,chikitsa,1616,41,15,12,50,3,46,0,0,61,44,27,0,0,0
SN,AS,chikitsa,1617,40,15,12,51,3,46,0,0,61,42,26,0,0,0
SN,AS,chikitsa,1618,39,16,10,51,3,46,0,0,61,44,26,0,0,0
SN,AS,chikitsa,1619,39,17,10,51,3,46,0,0,62,43,25,0,0,0
SN,AS,chikitsa,1620,38,16,10,52,3,46,0,0,63,43,25,0,0,0
SN,AS,chikitsa,1621,38,16,10,51,3,46,0,0,64,44,24,0,0,0
SN,AS,chikitsa,1622,39,17,10,49,3,46,0,0,63,45,24,0,0,0
SN,AS,chikitsa,1623,40,17,10,47,3,46,0,0,63,47,23,0,0,0
SN,AS,chikitsa,1624,38,17,10,48,3,46,0,0,63,47,24,0,0,0
SN,AS,chikitsa,1625,39,18,10,48,3,46,0,0,63,44,25,0,0,0
SN,AS,chikitsa,1626,38,18,10,50,3,46,0,0,63,44,24,0,0,0
SN,AS,chikitsa,1627,38,17,9,50,3,46,0,0,64,45,24,0,0,0
SN,AS,chikitsa,1628,38,18,10,50,3,46,0,0,64,44,23,0,0,0
SN,AS,chikitsa,1629,38,18,10,47,3,46,0,0,63,46,25,0,0,0
SN,AS,chikitsa,1630,39,17,10,46,3,46,0,0,64,46,25,0,0,0
SN,AS,chikitsa,1631,39,17,12,43,3,47,0,0,64,47,25,0,0,0
SN,AS,chikitsa,1632,38,18,11,43,3,47,0,0,65,47,25,0,0,0
SN,AS,chikitsa,1633,38,19,12,42,2,48,0,0,65,46,25,0,0,0
SN,AS,chikitsa,1634,39,19,14,41,2,48,0,0,66,44,24,0,0,0
SN,AS,chikitsa,1635,39,20,14,39,2,48,0,0,66,44,25,0,0,0
SN,AS,chikitsa,1636,38,19,14,40,2,48,0,0,67,44,25,0,0,0
SN,AS,chikitsa,1637,39,19,13,40,3,47,0,0,67,44,25,0,0,0
SN,AS,chikitsa,1638,38,19,13,39,4,46,0,0,68,44,26,0,0,0
SN,AS,chikitsa,1639,39,18,13,39,4,46,0,0,67,44,27,0,0,0
SN,AS,chikitsa,1640,39,18,13,39,5,45,0,0,67,43,28,0,0,0
SN,AS,chikitsa,1641,39,18,12,39,4,46,0,0,68,44,27,0,0,0
SN,AS,chikitsa,1642,40,18,13,39,4,46,0,0,66,44,27,0,0,0
SN,AS,chikitsa,1643,40,18,14,39,4,46,0,0,66,43,27,0,0,0
SN,AS,chikitsa,1644,40,19,14,41,4,46,0,0,66,41,26,0,0,0
SN,AS,chikitsa,1645,38,19,14,43,4,46,0,0,66,41,26,0,0,0
SN,AS,chikitsa,1646,36,18,14,43,4,46,0,0,66,43,27,0,0,0
SN,AS,chikitsa,1647,37,18,14,43,4,46,0,0,66,42,27,0,0,0
SN,AS,chikitsa,1648,39,18,14,43,4,46,0,0,67,40,26,0,0,0
SN,AS,chikitsa,1649,41,18,14,40,4,46,0,0,67,41,26,0,0,0
SN,AS,chikitsa,1650,41,18,15,40,4,46,0,0,66,40,27,0,0,0
SN,AS,chikitsa,1651,41,18,16,38,4,46,0,0,66,41,27,0,0,0
SN,AS,chikitsa,1652,40,20,16,39,4,46,0,0,66,41,25,0,0,0
SN,AS,chikitsa,1653,42,19,16,39,4,46,0,0,66,41,24,0,0,0
SN,AS,chikitsa,1654,42,20,16,37,4,46,0,0,66,42,24,0,0,0
SN,AS,chikitsa,1655,42,20,16,36,4,46,0,0,66,42,25,0,0,0
SN,AS,chikitsa,1656,41,20,16,36,4,46,0,0,66,44,24,0,0,0
SN,AS,chikitsa,1657,42,21,15,37,4,46,0,0,65,44,23,0,0,0
SN,AS,chikitsa,1658,41,21,15,38,5,45,0,0,64,45,23,0,0,0
SN,AS,chikitsa,1659,42,21,15,37,5,45,0,0,64,46,22,0,0,0
SN,AS,chikitsa,1660,42,21,14,36,5,45,0,0,65,48,21,0,0,0
SN,AS,chikitsa,1661,43,19,15,37,4,46,0,0,65,48,20,0,0,0
SN,AS,chikitsa,1662,43,19,13,38,4,46,0,0,64,50,20,0,0,0
SN,AS,chikitsa,1663,44,19,13,38,4,46,0,0,64,49,20,0,0,0
SN,AS,chikitsa,1664,43,19,15,36,4,46,0,0,64,49,21,0,0,0
SN,AS,chikitsa,1665,44,19,15,34,4,46,0,0,65,49,21,0,0,0
SN,AS,chikitsa,1666,45,19,15,32,4,46,0,0,65,50,21,0,0,0
SN,AS,chikitsa,1667,46,20,15,31,4,46,0,0,65,52,21,0,0,0
SN,AS,chikitsa,1668,45,19,16,32,4,46,1,0,66,50,21,0,0,0
SN,AS,chikitsa,1669,46,19,16,32,4,46,1,0,65,50,21,0,0,0
SN,AS,chikitsa,1670,46,19,16,32,4,46,1,0,65,50,21,0,0,0
SN,AS,chikitsa,1671,45,19,17,33,4,46,1,0,64,50,21,0,0,0
SN,AS,chikitsa,1672,44,18,17,34,4,46,1,0,66,49,21,0,0,0
SN,AS,chikitsa,1673,43,18,16,35,4,46,1,0,68,47,22,0,0,0
SN,AS,chikitsa,1674,44,19,17,33,4,46,1,0,69,46,21,0,0,0
SN,AS,chikitsa,1675,42,18,18,34,4,46,1,0,70,47,20,0,0,0
SN,AS,chikitsa,1676,44,18,18,32,4,46,1,0,70,46,21,0,0,0
SN,AS,chikitsa,1677,45,18,18,33,4,46,1,0,69,45,21,0,0,0
SN,AS,chikitsa,1678,45,16,17,34,4,46,1,0,69,47,21,0,0,0
SN,AS,chikitsa,1679,46,17,18,34,4,46,1,0,69,46,19,0,0,0
SN,AS,chikitsa,1680,45,17,18,35,4,46,1,0,68,46,20,0,0,0
SN,AS,chikitsa,1681,45,17,17,35,4,46,1,0,69,46,20,0,0,0
SN,AS,chikitsa,1682,47,16,18,34,4,46,1,0,68,46,20,0,0,0
SN,AS,chikitsa,1683,48,15,17,35,4,46,1,0,69,46,19,0,0,0
SN,AS,chikitsa,1684,47,15,15,35,4,46,1,0,69,48,20,0,0,0
SN,AS,chikitsa,1685,48,14,15,34,4,46,1,0,69,50,19,0,0,0
SN,AS,chikitsa,1686,46,14,16,34,4,46,1,0,70,50,19,0,0,0
SN,AS,chikitsa,1687,44,16,17,33,3,47,1,0,71,49,19,0,0,0
SN,AS,chikitsa,1688,46,17,17,34,2,48,1,0,70,47,18,0,0,0
SN,AS,chikitsa,1689,45,17,17,34,2,48,1,0,70,49,17,0,0,0
SN,AS,chikitsa,1690,44,18,17,36,1,49,1,0,70,48,16,0,0,0
SN,AS,chikitsa,1691,44,18,17,36,1,49,1,0,70,48,16,0,0,0
SN,AS,chikitsa,1692,44,18,16,36,1,49,1,0,72,48,15,0,0,0
SN,AS,chikitsa,1693,44,18,15,37,1,48,1,0,70,47,15,0,0,0
SN,AS,chikitsa,1694,44,17,15,37,1,48,1,0,70,48,15,0,0,0
SN,AS,chikitsa,1695,44,17,16,37,1,48,1,0,70,48,14,0,0,0
SN,AS,chikitsa,1696,44,17,16,37,1,48,1,0,70,49,13,0,0,0
SN,AS,chikitsa,1697,43,17,18,37,1,48,1,0,70,48,13,0,0,0
SN,AS,chikitsa,1698,41,19,18,38,1,48,1,0,70,48,12,0,0,0
SN,AS,chikitsa,1699,41,18,18,39,1,48,1,0,70,48,12,0,0,0
SN,AS,chikitsa,1700,40,19,17,38,1,48,1,0,70,50,12,0,0,0
SN,AS,chikitsa,1701,40,19,16,38,1,48,1,0,71,50,12,0,0,0
SN,AS,chikitsa,1702,41,17,16,37,1,48,1,0,71,52,12,0,0,0
SN,AS,chikitsa,1703,39,17,17,37,2,47,1,0,73,50,13,0,0,0
SN,AS,chikitsa,1704,39,18,17,37,2,47,1,0,73,49,13,0,0,0
SN,AS,chikitsa,1705,39,18,17,36,2,47,1,0,74,50,12,0,0,0
SN,AS,chikitsa,1706,38,18,17,36,2,47,1,0,74,50,13,0,0,0
SN,AS,chikitsa,1707,39,17,18,35,2,47,1,0,74,51,12,0,0,0
SN,AS,chikitsa,1708,40,16,18,35,1,48,1,0,74,52,11,0,0,0
SN,AS,chikitsa,1709,38,16,18,36,1,48,1,0,74,53,11,0,0,0
SN,AS,chikitsa,1710,38,16,18,36,2,47,1,0,75,52,11,0,0,0
SN,AS,chikitsa,1711,37,16,17,36,2,47,1,0,76,52,12,0,0,0
SN,AS,chikitsa,1712,38,16,17,36,3,46,1,0,77,50,12,0,0,0
SN,AS,chikitsa,1713,38,16,17,36,3,46,1,0,77,51,11,0,0,0
SN,AS,chikitsa,1714,39,16,15,35,3,46,1,0,78,53,10,0,0,0
SN,AS,chikitsa,1715,38,16,16,36,3,46,1,0,77,52,11,0,0,0
SN,AS,chikitsa,1716,38,16,16,36,3,46,1,0,77,51,12,0,0,0
SN,AS,chikitsa,1717,38,15,16,37,3,46,1,0,78,49,13,0,0,0
SN,AS,chikitsa,1718,38,15,15,38,3,46,0,0,77,50,14,0,0,0
SN,AS,chikitsa,1719,38,14,16,37,3,46,0,0,78,50,14,0,0,0
SN,AS,chikitsa,1720,39,15,16,37,3,46,0,0,77,49,14,0,0,0
SN,AS,chikitsa,1721,40,16,15,36,3,46,0,0,78,48,14,0,0,0
SN,AS,chikitsa,1722,39,17,16,36,3,46,0,0,77,48,14,0,0,0
SN,AS,chikitsa,1723,40,17,16,37,3,46,0,0,76,48,13,0,0,0
SN,AS,chikitsa,1724,40,16,15,37,3,46,0,0,76,50,13,0,0,0
SN,AS,chikitsa,1725,42,16,15,36,3,46,0,0,75,50,13,0,0,0
SN,AS,chikitsa,1726,40,17,16,36,3,46,0,0,75,50,13,0,0,0
SN,AS,chikitsa,1727,39,17,16,37,3,46,0,0,75,50,13,0,0,0
SN,AS,chikitsa,1728,39,17,17,36,3,46,0,0,76,49,13,0,0,0
SN,AS,chikitsa,1729,38,16,16,39,3,46,0,0,76,49,13,0,0,0
SN,AS,chikitsa,1730,38,17,16,40,3,46,0,0,77,48,11,0,0,0
SN,AS,chikitsa,1731,38,17,15,41,3,46,0,0,77,47,12,0,0,0
SN,AS,chikitsa,1732,37,18,15,41,3,46,0,0,77,47,12,0,0,0
SN,AS,chikitsa,1733,37,18,16,40,3,46,0,0,76,48,12,0,0,0
SN,AS,chikitsa,1734,37,18,17,40,3,46,0,0,75,48,12,0,0,0
SN,AS,chikitsa,1735,36,18,18,41,3,46,0,0,75,46,13,0,0,0
SN,AS,chikitsa,1736,38,18,17,40,3,46,0,0,73,48,13,0,0,0
SN,AS,chikitsa,1737,38,17,17,41,3,46,0,0,73,48,13,0,0,0
SN,AS,chikitsa,1738,36,17,18,41,3,46,0,0,73,49,13,0,0,0
SN,AS,chikitsa,1739,35,18,19,42,3,46,0,0,73,46,14,0,0,0
SN,AS,chikitsa,1740,35,17,19,40,3,46,0,0,73,47,16,0,0,0
SN,AS,chikitsa,1741,35,17,19,41,3,46,0,0,73,46,16,0,0,0
SN,AS,chikitsa,1742,35,17,20,41,3,45,0,0,71,47,16,0,0,0
SN,AS,chikitsa,1743,34,17,20,42,3,46,0,0,72,49,16,0,0,0
SN,AS,chikitsa,1744,34,17,20,41,4,45,0,0,73,49,16,0,0,0
SN,AS,chikitsa,1745,35,17,19,39,4,45,0,0,74,49,17,0,0,0
SN,AS,chikitsa,1746,36,17,19,40,4,45,0,0,74,47,17,0,0,0
SN,AS,chikitsa,1747,36,17,17,39,4,45,0,0,74,50,17,0,0,0
SN,AS,chikitsa,1748,36,16,17,38,4,45,0,0,72,50,18,0,0,0
SN,AS,chikitsa,1749,34,17,17,37,4,45,1,0,71,49,18,0,0,0
SN,AS,chikitsa,1750,34,18,17,37,4,44,1,0,71,48,18,0,0,0
SN,AS,chikitsa,1751,35,17,17,38,4,43,1,1,69,47,19,0,0,0
SN,AS,chikitsa,1752,34,17,17,39,4,43,1,1,69,46,20,0,0,0
SN,AS,chikitsa,1753,35,19,16,39,3,44,1,1,67,47,19,0,0,0
SN,AS,chikitsa,1754,36,17,16,39,3,44,1,1,66,48,20,0,0,0
SN,AS,chikitsa,1755,38,17,17,39,3,44,1,1,65,46,20,0,0,0
SN,AS,chikitsa,1756,39,17,18,39,4,43,1,1,65,44,20,0,0,0
SN,AS,chikitsa,1757,37,17,17,41,4,43,1,1,65,44,21,0,0,0
SN,AS,chikitsa,1758,37,17,18,42,4,43,1,1,65,42,21,0,0,0
SN,AS,chikitsa,1759,39,17,18,41,4,43,1,1,65,41,21,0,0,0
SN,AS,chikitsa,1760,38,17,18,42,3,44,1,1,63,42,22,0,0,0
SN,AS,chikitsa,1761,38,17,18,42,3,44,1,1,62,43,22,0,0,0
SN,AS,chikitsa,1762,39,17,18,40,2,45,1,1,61,45,22,0,0,0
SN,AS,chikitsa,1763,38,18,19,40,3,44,1,1,61,44,22,0,0,0
SN,AS,chikitsa,1764,38,18,19,42,4,43,1,1,60,43,22,0,0,0
SN,AS,chikitsa,1765,38,19,18,41,4,43,1,1,61,43,22,0,0,0
SN,AS,chikitsa,1766,38,19,18,42,4,43,1,1,61,43,21,0,0,0
SN,AS,chikitsa,1767,39,20,18,41,4,43,1,1,60,44,20,0,0,0
SN,AS,chikitsa,1768,40,21,18,39,4,43,1,1,60,45,19,0,0,0
SN,AS,chikitsa,1769,40,21,17,39,4,43,1,1,60,45,20,0,0,0
SN,AS,chikitsa,1770,40,20,17,39,4,43,1,1,60,47,19,0,0,0
SN,AS,chikitsa,1771,40,19,18,39,4,43,1,1,59,48,19,0,0,0
SN,AS,chikitsa,1772,42,18,17,38,4,43,1,1,59,49,19,0,0,0
SN,AS,chikitsa,1773,42,19,18,36,4,43,1,1,59,49,19,0,0,0
SN,AS,chikitsa,1774,43,19,18,37,4,43,1,1,58,48,19,0,0,0
SN,AS,chikitsa,1775,43,19,17,37,4,43,1,1,59,47,20,0,0,0
SN,AS,chikitsa,1776,43,18,17,37,4,43,1,1,59,48,20,0,0,0
SN,AS,chikitsa,1777,42,20,18,35,4,43,1,1,59,48,20,0,0,0
SN,AS,chikitsa,1778,41,21,18,35,4,43,1,1,59,48,20,0,0,0
SN,AS,chikitsa,1779,41,22,18,32,4,43,1,1,59,49,21,0,0,0
SN,AS,chikitsa,1780,41,22,19,31,4,43,1,1,59,49,21,0,0,0
SN,AS,chikitsa,1781,42,23,19,30,4,43,1,1,58,49,21,0,0,0
SN,AS,chikitsa,1782,41,23,18,31,4,43,1,1,58,48,23,0,0,0
SN,AS,chikitsa,1783,41,24,17,31,4,43,1,1,58,47,24,0,0,0
SN,AS,chikitsa,1784,43,24,16,31,4,43,1,1,58,47,23,0,0,0
SN,AS,chikitsa,1785,44,24,15,31,4,43,1,1,58,48,22,0,0,0
SN,AS,chikitsa,1786,42,25,15,32,4,43,1,1,58,47,23,0,0,0
SN,AS,chikitsa,1787,43,26,14,31,4,43,1,1,57,48,23,0,0,0
SN,AS,chikitsa,1788,44,25,13,31,5,42,1,1,57,49,23,0,0,0
SN,AS,chikitsa,1789,44,25,13,31,5,42,1,1,58,49,22,0,0,0
SN,AS,chikitsa,1790,45,26,13,31,5,42,1,1,58,48,21,0,0,0
SN,AS,chikitsa,1791,45,27,13,29,5,42,1,1,57,49,22,0,0,0
SN,AS,chikitsa,1792,45,27,12,28,5,43,1,1,57,50,23,0,0,0
SN,AS,chikitsa,1793,46,27,12,28,5,43,1,1,57,48,24,0,0,0
SN,AS,chikitsa,1794,45,27,12,28,5,43,2,1,57,48,24,0,0,0
SN,AS,chikitsa,1795,46,28,12,28,5,43,2,1,56,47,24,0,0,0
SN,AS,chikitsa,1796,45,28,13,27,5,43,2,1,56,48,24,0,0,0
SN,AS,chikitsa,1797,45,29,13,27,5,43,2,1,56,47,24,0,0,0
SN,AS,chikitsa,1798,47,30,13,27,5,43,2,1,57,47,23,0,0,0
