Text_Type,Book,Chapter,Window,LLG,LGL,G,LGG,LG,GGG,L,GLG,GGL,GLL,GG,LLL,LL,GL
SN,AS,sutra,1594,25,62,44,20,1,46,5,52,31,18,0,1,0,0
SN,AS,sutra,1595,25,62,44,21,1,47,5,51,31,17,0,1,0,0
SN,AS,sutra,1596,25,62,45,22,1,44,4,53,31,17,0,1,0,0
SN,AS,sutra,1597,26,63,44,21,1,44,5,53,30,17,0,1,0,0
SN,AS,sutra,1598,26,64,45,19,1,46,4,52,30,17,0,1,0,0
SN,AS,sutra,1599,26,64,45,19,1,47,4,54,28,16,0,1,0,0
SN,AS,sutra,1600,26,65,45,18,1,46,4,55,28,16,0,1,0,0
SN,AS,sutra,1601,25,65,45,19,1,44,4,57,28,16,0,1,0,0
SN,AS,sutra,1602,25,65,44,19,1,43,5,57,28,17,0,1,0,0
SN,AS,sutra,1603,24,65,44,19,1,44,5,58,28,16,0,0,0,0
SN,AS,sutra,1604,25,66,44,18,1,44,5,56,28,16,0,1,0,0
SN,AS,sutra,1605,26,66,44,17,1,46,5,55,27,16,0,1,0,0
SN,AS,sutra,1606,26,65,44,17,1,46,5,55,28,15,0,2,0,0
SN,AS,sutra,1607,26,65,44,17,1,46,5,56,27,15,0,2,0,0
SN,AS,sutra,1608,26,64,44,18,1,46,5,56,27,15,0,2,0,0
SN,AS,sutra,1609,26,64,44,18,1,44,5,57,28,15,0,2,0,0
SN,AS,sutra,1610,26,64,44,18,1,43,5,56,29,16,0,2,0,0
SN,AS,sutra,1611,25,63,44,18,1,45,5,58,27,16,0,2,0,0
SN,AS,sutra,1612,25,63,44,19,1,46,5,57,27,15,0,2,0,0
SN,AS,sutra,1613,25,63,43,19,1,48,6,57,26,14,0,2,0,0
SN,AS,sutra,1614,25,63,43,17,1,50,6,58,26,13,0,2,0,0
SN,AS,sutra,1615,24,63,43,18,1,49,6,58,27,13,0,2,0,0
SN,AS,sutra,1616,23,63,43,19,1,49,6,59,28,11,0,2,0,0
SN,AS,sutra,1617,23,62,43,20,1,50,6,58,27,10,0,2,0,0
SN,AS,sutra,1618,23,62,43,21,1,51,6,57,25,9,0,2,0,0
SN,AS,sutra,1619,25,66,42,24,1,55,6,62,31,9,0,6,0,0
SN,AS,sutra,1620,24,65,42,26,1,55,5,61,32,9,1,7,0,0
SN,AS,sutra,1621,30,64,42,27,1,55,5,61,35,9,1,10,0,0
SN,AS,sutra,1622,34,72,41,33,2,63,5,68,37,18,1,13,0,0
SN,AS,sutra,1623,37,78,40,36,2,64,6,77,41,24,1,20,0,0
SN,AS,sutra,1624,36,76,39,39,3,64,6,79,41,24,1,20,0,0
SN,AS,sutra,1625,39,83,39,42,3,64,6,81,47,28,1,25,0,0
SN,AS,sutra,1626,41,84,39,44,3,63,6,81,47,30,1,26,0,0
SN,AS,sutra,1627,43,87,38,43,4,64,6,86,51,35,1,27,0,0
SN,AS,sutra,1628,46,88,37,46,5,68,6,92,56,36,1,28,0,0
SN,AS,sutra,1629,48,89,37,51,5,72,5,94,56,35,1,28,0,0
SN,AS,sutra,1630,52,91,36,52,5,73,5,100,59,35,1,28,0,0
SN,AS,sutra,1631,52,94,35,52,5,77,6,103,59,40,1,28,0,0
SN,AS,sutra,1632,52,94,35,51,5,77,6,101,59,40,1,28,0,0
SN,AS,sutra,1633,51,94,35,51,5,76,6,102,59,41,1,28,0,0
SN,AS,sutra,1634,50,94,35,52,5,77,6,100,60,41,1,28,0,0
SN,AS,sutra,1635,49,93,35,53,5,75,6,102,61,41,1,28,0,0
SN,AS,sutra,1636,49,93,35,52,5,78,6,100,61,41,1,28,0,0
SN,AS,sutra,1637,50,93,35,51,5,76,6,101,61,42,1,28,0,0
SN,AS,sutra,1638,52,92,35,52,5,76,6,99,61,42,1,28,0,0
SN,AS,sutra,1639,53,93,35,52,4,76,7,97,60,43,1,28,0,0
SN,AS,sutra,1640,52,93,35,54,4,75,7,97,59,44,1,28,0,0
SN,AS,sutra,1641,53,92,35,54,4,74,7,97,60,44,1,28,0,0
SN,AS,sutra,1642,54,93,35,53,4,75,7,95,60,44,1,28,0,0
SN,AS,sutra,1643,54,92,35,53,4,75,7,94,62,44,1,28,0,0
SN,AS,sutra,1644,55,92,36,54,4,74,6,94,61,44,1,28,0,0
SN,AS,sutra,1645,56,92,36,54,4,73,6,94,61,44,1,28,0,0
SN,AS,sutra,1646,56,92,36,54,4,75,6,92,61,44,1,28,0,0
SN,AS,sutra,1647,56,91,37,54,4,75,5,92,61,45,1,28,0,0
SN,AS,sutra,1648,57,90,37,56,4,74,5,91,61,45,1,28,0,0
SN,AS,sutra,1649,56,91,37,56,4,75,5,90,61,45,1,28,0,0
SN,AS,sutra,1650,56,90,37,57,4,76,5,90,60,45,1,28,0,0
SN,AS,sutra,1651,58,90,37,57,4,76,5,88,60,45,1,28,0,0
SN,AS,sutra,1652,58,90,38,58,4,75,4,89,60,44,1,28,0,0
SN,AS,sutra,1653,58,92,37,57,4,75,5,87,61,44,1,28,0,0
SN,AS,sutra,1654,58,91,37,57,4,76,5,87,62,44,1,27,0,0
SN,AS,sutra,1655,58,91,37,57,4,76,5,88,61,44,1,27,0,0
SN,AS,sutra,1656,58,91,37,57,4,76,5,89,60,45,1,26,0,0
SN,AS,sutra,1657,58,91,37,58,4,74,5,88,61,46,1,26,0,0
SN,AS,sutra,1658,58,90,37,57,4,76,5,88,62,45,1,26,0,0
SN,AS,sutra,1659,58,89,37,58,4,77,5,88,61,45,1,26,0,0
SN,AS,sutra,1660,57,89,37,58,4,78,5,89,61,44,1,26,0,0
SN,AS,sutra,1661,57,90,37,59,4,76,5,89,61,44,1,26,0,0
SN,AS,sutra,1662,59,90,37,59,4,75,5,89,60,44,1,26,0,0
SN,AS,sutra,1663,59,91,37,61,4,72,5,88,60,45,1,26,0,0
SN,AS,sutra,1664,59,91,37,61,4,71,5,87,61,46,1,26,0,0
SN,AS,sutra,1665,59,92,37,61,4,71,5,87,60,46,1,26,0,0
SN,AS,sutra,1666,59,92,37,61,4,71,5,89,59,46,1,26,0,0
SN,AS,sutra,1667,60,92,37,61,4,69,5,90,59,46,1,26,0,0
SN,AS,sutra,1668,60,93,37,60,4,67,5,89,61,46,1,27,0,0
SN,AS,sutra,1669,57,89,38,58,4,63,5,85,54,46,1,23,0,0
SN,AS,sutra,1670,58,90,39,56,4,62,5,86,54,46,0,22,0,0
SN,AS,sutra,1671,53,91,39,55,4,61,5,85,52,46,0,19,0,0
SN,AS,sutra,1672,49,82,39,49,4,55,5,77,50,37,0,16,0,0
SN,AS,sutra,1673,45,76,40,46,4,54,4,68,46,32,0,9,0,0
SN,AS,sutra,1674,45,77,41,45,3,54,4,67,46,31,0,9,0,0
SN,AS,sutra,1675,42,70,41,39,3,55,4,66,41,27,0,4,0,0
SN,AS,sutra,1676,41,69,41,38,3,55,4,65,40,26,0,3,0,0
SN,AS,sutra,1677,39,66,42,39,2,54,4,60,36,21,0,2,0,0
SN,AS,sutra,1678,35,65,43,36,1,50,4,55,31,20,0,1,0,0
SN,AS,sutra,1679,33,65,44,31,1,45,4,54,30,21,0,1,0,0
SN,AS,sutra,1680,29,64,45,30,1,44,4,46,29,20,0,1,0,0
SN,AS,sutra,1681,30,61,46,30,1,41,3,42,28,15,0,1,0,0
SN,AS,sutra,1682,30,61,46,30,1,42,3,44,28,15,0,1,0,0
SN,AS,sutra,1683,31,61,45,30,1,42,4,44,27,15,0,1,0,0
SN,AS,sutra,1684,32,62,44,29,1,41,5,46,25,15,0,1,0,0
SN,AS,sutra,1685,33,62,44,28,1,42,5,45,25,15,0,1,0,0
SN,AS,sutra,1686,33,63,43,28,1,41,6,45,25,15,0,1,0,0
SN,AS,sutra,1687,34,63,43,28,1,43,6,43,25,14,0,1,0,0
SN,AS,sutra,1688,33,64,43,28,1,43,6,42,25,15,0,1,0,0
SN,AS,sutra,1689,31,64,44,29,1,44,5,43,25,14,0,1,0,0
SN,AS,sutra,1690,32,65,44,28,1,45,5,42,25,13,0,1,0,0
SN,AS,sutra,1691,32,65,44,28,1,45,5,42,26,12,0,1,0,0
SN,AS,sutra,1692,30,67,44,28,1,44,5,42,27,12,0,1,0,0
SN,AS,sutra,1693,31,67,44,29,1,45,5,41,25,12,0,1,0,0
SN,AS,sutra,1694,31,67,44,28,1,44,5,43,25,12,0,1,0,0
SN,AS,sutra,1695,31,67,44,27,1,46,5,42,25,12,0,1,0,0
SN,AS,sutra,1696,32,67,44,27,1,45,5,41,26,12,0,1,0,0
SN,AS,sutra,1697,31,68,44,28,1,45,5,40,27,11,0,1,0,0
SN,AS,sutra,1698,31,68,44,26,1,44,5,41,29,11,0,1,0,0
SN,AS,sutra,1699,32,67,44,26,1,44,5,40,30,11,0,1,0,0
SN,AS,sutra,1700,31,67,44,25,1,45,5,40,31,11,0,1,0,0
SN,AS,sutra,1701,29,67,44,25,1,47,5,41,30,11,0,1,0,0
SN,AS,sutra,1702,28,67,44,24,1,50,5,40,30,11,0,1,0,0
SN,AS,sutra,1703,28,65,45,24,1,49,4,43,30,11,0,1,0,0
SN,AS,sutra,1704,27,66,45,25,1,48,4,43,29,12,0,1,0,0
SN,AS,sutra,1705,28,66,45,25,1,48,4,42,29,12,0,1,0,0
SN,AS,sutra,1706,28,67,44,25,1,49,5,40,29,12,0,1,0,0
SN,AS,sutra,1707,28,67,44,24,1,51,5,40,28,12,0,1,0,0
SN,AS,sutra,1708,27,67,44,25,1,49,5,42,28,12,0,1,0,0
SN,AS,sutra,1709,27,67,44,24,1,49,5,42,29,12,0,1,0,0
SN,AS,sutra,1710,28,67,44,25,1,47,5,42,28,13,0,1,0,0
SN,AS,sutra,1711,28,66,44,25,1,48,5,41,29,13,0,1,0,0
SN,AS,sutra,1712,27,66,44,25,1,50,5,40,29,13,0,1,0,0
SN,AS,sutra,1713,27,67,45,23,1,51,4,41,29,12,0,1,0,0
SN,AS,sutra,1714,26,68,45,23,1,51,4,42,28,12,0,1,0,0
SN,AS,sutra,1715,26,67,44,22,1,52,5,43,27,13,0,1,0,0
SN,AS,sutra,1716,27,67,44,22,1,53,5,40,27,13,0,1,0,0
SN,AS,sutra,1717,26,67,44,21,1,54,5,39,29,13,0,1,0,0
SN,AS,sutra,1718,27,67,44,21,1,55,5,40,27,13,0,0,0,0
SN,AS,sutra,1719,27,67,44,22,1,54,5,39,29,12,0,0,0,0
SN,AS,sutra,1720,28,67,44,22,1,55,5,38,28,12,0,0,0,0
SN,AS,sutra,1721,28,66,43,23,2,54,5,39,27,13,0,0,0,0
SN,AS,sutra,1722,27,67,44,24,1,52,5,41,25,14,0,0,0,0
SN,AS,sutra,1723,28,68,44,24,1,52,5,41,24,13,0,0,0,0
SN,AS,sutra,1724,28,68,44,22,1,54,5,41,23,14,0,0,0,0
SN,AS,sutra,1725,28,68,44,22,1,53,5,42,24,13,0,0,0,0
SN,AS,sutra,1726,27,68,44,22,1,53,5,42,26,12,0,0,0,0
SN,AS,sutra,1727,27,69,44,21,1,53,5,41,26,13,0,0,0,0
SN,AS,sutra,1728,27,68,44,22,1,52,5,41,27,13,0,0,0,0
SN,AS,sutra,1729,27,69,44,22,1,53,5,39,28,12,0,0,0,0
SN,AS,sutra,1730,28,68,44,23,1,54,5,39,26,12,0,0,0,0
SN,AS,sutra,1731,27,68,44,23,1,54,5,40,26,12,0,0,0,0
SN,AS,sutra,1732,27,69,44,23,1,53,5,39,27,12,0,0,0,0
SN,AS,sutra,1733,25,70,45,24,1,53,4,38,27,13,0,0,0,0
SN,AS,sutra,1734,25,69,45,24,1,55,4,37,27,13,0,0,0,0
SN,AS,sutra,1735,25,69,45,24,1,55,4,37,27,13,0,0,0,0
SN,AS,sutra,1736,25,69,46,24,1,54,3,37,27,14,0,0,0,0
SN,AS,sutra,1737,23,70,45,24,1,53,4,39,28,16,0,1,0,0
SN,AS,sutra,1738,22,70,45,23,1,54,4,41,29,17,0,2,0,0
SN,AS,sutra,1739,22,69,44,26,1,55,4,39,29,17,0,6,0,0
SN,AS,sutra,1740,21,68,43,28,1,56,4,39,29,17,0,10,0,0
SN,AS,sutra,1741,21,67,43,28,1,56,4,39,27,17,0,10,0,0
SN,AS,sutra,1742,22,63,42,29,1,58,4,39,29,17,1,10,0,0
SN,AS,sutra,1743,22,62,41,28,2,57,4,41,29,17,1,10,0,0
SN,AS,sutra,1744,23,61,40,31,2,58,4,41,28,18,1,13,0,0
SN,AS,sutra,1745,22,61,39,31,2,56,4,41,28,19,1,13,0,0
SN,AS,sutra,1746,23,61,39,30,2,56,4,42,31,19,1,14,0,0
SN,AS,sutra,1747,23,59,38,30,3,55,4,42,30,20,1,15,0,0
SN,AS,sutra,1748,26,60,37,32,3,57,4,43,31,23,1,16,0,0
SN,AS,sutra,1749,25,59,36,33,3,57,4,43,30,24,1,16,0,0
SN,AS,sutra,1750,27,60,35,35,3,56,5,43,29,25,1,17,0,0
SN,AS,sutra,1751,27,60,35,37,3,55,5,42,29,26,1,18,0,0
SN,AS,sutra,1752,28,59,34,38,3,53,5,43,31,27,1,18,0,0
SN,AS,sutra,1753,29,58,33,39,3,54,5,40,31,27,1,19,0,0
SN,AS,sutra,1754,39,64,32,51,3,64,5,50,39,31,2,21,0,0
SN,AS,sutra,1755,37,64,31,52,3,62,5,51,39,31,3,21,0,0
SN,AS,sutra,1756,37,62,32,52,3,61,4,51,40,30,3,21,0,0
SN,AS,sutra,1757,37,62,31,54,3,59,4,50,41,29,4,21,0,0
SN,AS,sutra,1758,39,62,31,53,3,59,4,50,42,30,4,21,0,0
SN,AS,sutra,1759,38,62,30,53,3,60,4,49,41,30,5,22,0,0
SN,AS,sutra,1760,40,62,30,53,3,62,4,50,41,29,5,23,0,0
SN,AS,sutra,1761,40,62,29,52,3,62,4,49,40,29,5,23,1,0
SN,AS,sutra,1762,39,62,28,51,3,60,4,49,43,29,6,23,1,0
SN,AS,sutra,1763,39,60,27,51,3,60,4,48,43,29,6,23,2,0
SN,AS,sutra,1764,39,58,26,51,3,59,4,48,45,28,7,23,2,0
SN,AS,sutra,1765,39,56,26,51,3,59,3,48,45,27,7,24,2,0
SN,AS,sutra,1766,38,56,25,51,3,57,3,49,46,28,7,24,2,1
SN,AS,sutra,1767,39,55,25,52,3,58,3,48,44,28,7,24,2,1
SN,AS,sutra,1768,38,54,24,53,3,58,4,47,44,31,7,24,2,1
SN,AS,sutra,1769,40,54,24,52,3,60,4,49,44,31,7,24,2,1
SN,AS,sutra,1770,38,54,23,52,3,61,4,50,46,31,7,24,2,1
SN,AS,sutra,1771,38,55,23,51,2,61,4,50,47,30,7,24,2,1
SN,AS,sutra,1772,38,55,23,53,2,62,4,48,47,29,7,24,2,1
SN,AS,sutra,1773,37,54,22,53,2,62,4,49,48,29,8,25,2,1
SN,AS,sutra,1774,39,53,21,55,2,61,5,49,49,28,8,25,2,1
SN,AS,sutra,1775,39,53,20,55,2,62,5,47,47,28,8,25,2,2
SN,AS,sutra,1776,40,53,19,55,2,62,6,47,45,28,8,25,2,2
SN,AS,sutra,1777,40,51,18,57,2,63,6,47,45,28,8,26,2,2
SN,AS,sutra,1778,41,50,17,56,2,65,6,45,44,28,8,26,2,3
SN,AS,sutra,1779,42,47,16,56,3,66,6,46,46,28,8,26,2,3
SN,AS,sutra,1780,43,47,15,55,3,66,6,47,47,28,8,26,2,3
SN,AS,sutra,1781,43,47,14,54,3,66,6,46,47,30,8,26,2,3
SN,AS,sutra,1782,44,45,13,54,3,65,6,46,48,30,8,26,2,3
SN,AS,sutra,1783,44,43,12,53,3,65,6,46,48,28,8,27,2,3
SN,AS,sutra,1784,43,43,13,54,3,64,5,45,50,28,8,27,2,3
SN,AS,sutra,1785,42,44,13,55,3,64,5,45,49,28,8,27,2,3
SN,AS,sutra,1786,44,44,12,55,3,63,6,44,50,28,8,28,2,3
SN,AS,sutra,1787,46,42,13,55,3,63,5,42,50,26,8,29,2,3
SN,AS,sutra,1788,46,41,13,55,3,63,5,42,51,25,8,28,2,3
SN,AS,sutra,1789,46,42,13,51,3,61,6,45,53,26,8,24,2,3
SN,AS,sutra,1790,47,42,14,49,3,59,6,45,53,28,8,20,2,3
SN,AS,sutra,1791,48,43,14,48,3,60,6,45,54,28,8,20,2,3
SN,AS,sutra,1792,47,45,15,47,3,58,6,48,52,30,7,21,2,3
SN,AS,sutra,1793,46,47,16,47,2,58,6,49,52,32,7,22,2,3
SN,AS,sutra,1794,44,48,17,44,2,59,6,47,54,31,7,19,2,3
SN,AS,sutra,1795,44,48,18,44,2,60,6,48,55,30,7,19,2,3
SN,AS,sutra,1796,42,48,18,44,2,60,6,48,51,32,7,18,2,3
SN,AS,sutra,1797,43,50,19,44,1,61,6,48,51,31,7,17,2,3
SN,AS,sutra,1798,39,49,20,43,1,59,6,47,49,29,7,16,2,3
SN,AS,sutra,1799,40,51,21,42,1,58,6,48,49,28,7,16,2,3
SN,AS,sutra,1800,38,50,22,40,1,60,5,47,50,27,7,15,2,3
SN,AS,sutra,1801,39,50,22,37,1,60,5,47,52,26,7,14,2,3
SN,AS,sutra,1802,38,52,23,36,1,60,5,46,50,26,7,14,2,3
SN,AS,sutra,1803,37,53,24,36,1,60,5,47,50,26,7,13,2,3
SN,AS,sutra,1804,27,46,25,24,1,51,5,38,42,21,6,11,2,3
SN,AS,sutra,1805,29,46,26,24,1,52,5,37,42,21,5,11,2,3
SN,AS,sutra,1806,30,46,25,25,1,52,5,38,42,21,5,12,2,4
SN,AS,sutra,1807,32,46,25,26,1,54,5,38,44,21,5,13,2,4
SN,AS,sutra,1808,30,45,24,26,1,54,5,38,43,20,5,13,2,5
SN,AS,sutra,1809,30,46,25,26,1,53,5,38,45,20,4,12,2,5
SN,AS,sutra,1810,28,46,25,25,1,54,5,36,45,20,4,11,2,5
SN,AS,sutra,1811,28,46,25,25,1,54,6,36,47,21,4,11,1,5
SN,AS,sutra,1812,28,46,26,25,1,55,6,38,44,22,3,11,1,5
SN,AS,sutra,1813,28,47,27,25,1,54,6,38,45,24,3,11,0,5
SN,AS,sutra,1814,29,48,27,25,1,56,7,38,43,24,2,11,0,5
SN,AS,sutra,1815,29,49,28,25,1,58,7,38,43,24,2,10,0,5
SN,AS,sutra,1816,30,49,28,24,1,59,8,39,42,23,2,10,0,4
SN,AS,sutra,1817,29,50,28,25,1,57,8,40,42,24,2,10,0,4
SN,AS,sutra,1818,29,51,29,24,1,57,7,41,42,21,2,11,0,4
SN,AS,sutra,1819,27,51,29,23,1,57,7,41,40,21,2,11,0,4
SN,AS,sutra,1820,27,52,30,23,1,55,7,41,39,21,2,11,0,4
SN,AS,sutra,1821,27,52,31,23,1,56,7,40,39,21,2,11,0,4
SN,AS,sutra,1822,28,53,31,20,1,56,7,40,40,21,2,11,0,4
SN,AS,sutra,1823,29,53,32,20,1,56,7,40,39,21,1,10,0,4
SN,AS,sutra,1824,27,55,33,19,1,55,6,40,39,21,1,10,0,4
SN,AS,sutra,1825,27,55,34,19,1,55,6,42,40,21,1,10,0,3
SN,AS,sutra,1826,27,55,35,19,1,55,5,43,40,21,1,10,0,3
SN,AS,sutra,1827,27,56,36,18,1,53,5,44,41,20,1,9,0,3
SN,AS,sutra,1828,27,58,36,18,1,52,6,44,42,20,1,9,0,2
SN,AS,sutra,1829,26,59,36,18,0,52,7,45,39,20,1,9,0,2
SN,AS,sutra,1830,25,59,36,19,0,51,8,45,38,20,1,9,0,2
SN,AS,sutra,1831,25,60,36,20,0,50,9,46,38,18,1,9,0,2
SN,AS,sutra,1832,25,62,37,20,0,51,9,45,36,19,1,9,0,2
SN,AS,sutra,1833,26,64,38,20,0,53,9,45,36,19,1,8,0,2
SN,AS,sutra,1834,27,64,38,20,0,53,9,46,34,19,1,8,0,2
SN,AS,sutra,1835,27,63,38,21,0,53,9,45,34,20,1,8,0,2
SN,AS,sutra,1836,26,62,39,21,0,53,8,46,33,21,1,7,0,2
SN,AS,sutra,1837,24,64,39,21,0,54,8,46,33,21,1,5,0,2
SN,AS,sutra,1838,24,64,39,23,0,53,8,46,31,20,1,5,0,2
SN,AS,sutra,1839,25,64,40,23,0,53,7,45,30,19,1,5,0,2
SN,AS,sutra,1840,24,65,40,24,0,53,7,45,30,18,1,5,0,2
SN,AS,sutra,1841,22,66,40,24,0,53,7,47,29,18,1,5,0,2
SN,AS,sutra,1842,22,65,40,24,0,56,7,45,28,16,1,4,0,2
SN,AS,sutra,1843,22,64,40,25,0,58,7,43,27,14,1,3,0,2
SN,AS,sutra,1844,23,64,40,25,0,58,7,44,25,14,1,3,0,2
SN,AS,sutra,1845,23,64,40,25,0,57,7,45,25,14,1,3,0,2
SN,AS,sutra,1846,23,64,40,25,0,57,7,44,27,13,1,3,0,2
SN,AS,sutra,1847,22,63,40,24,0,58,7,46,27,13,1,3,0,2
SN,AS,sutra,1848,22,64,39,24,0,58,8,46,27,12,1,3,0,2
SN,AS,sutra,1849,21,62,39,25,0,59,8,46,27,12,1,4,0,2
SN,AS,sutra,1850,22,63,39,25,0,56,8,46,28,12,1,4,0,2
SN,AS,sutra,1851,22,64,39,25,0,55,8,46,26,14,1,4,0,2
SN,AS,sutra,1852,22,63,39,25,0,56,8,45,28,13,1,4,0,2
SN,AS,sutra,1853,23,63,39,25,0,57,8,44,27,13,1,4,0,2
SN,AS,sutra,1854,23,64,39,24,0,56,8,45,27,13,1,4,0,2
SN,AS,sutra,1855,22,64,39,23,0,57,8,45,28,13,1,4,0,2
SN,AS,sutra,1856,21,65,39,22,0,58,9,46,27,13,1,3,0,1
SN,AS,sutra,1857,19,65,40,19,0,57,9,48,24,14,0,2,0,1
SN,AS,sutra,1858,19,67,40,19,0,57,10,48,24,14,0,2,0,0
SN,AS,sutra,1859,20,66,40,20,0,57,10,48,23,14,0,2,0,0
SN,AS,sutra,1860,19,66,40,21,0,54,10,48,26,14,0,2,0,0
SN,AS,sutra,1861,19,66,41,22,0,54,9,50,24,13,0,2,0,0
SN,AS,sutra,1862,20,67,41,22,0,55,9,48,24,12,0,2,0,0
SN,AS,sutra,1863,20,67,41,23,0,56,9,48,24,10,0,2,0,0
SN,AS,sutra,1864,20,68,42,23,0,54,8,48,24,11,0,2,0,0
SN,AS,sutra,1865,20,68,42,23,0,54,8,48,24,11,0,2,0,0
SN,AS,sutra,1866,20,68,43,23,0,55,7,46,25,11,0,2,0,0
SN,AS,sutra,1867,20,68,42,21,0,55,8,48,27,11,0,2,0,0
SN,AS,sutra,1868,20,67,42,21,0,55,8,49,29,12,0,1,0,0
SN,AS,sutra,1869,22,74,41,28,0,58,8,59,39,16,0,5,0,0
SN,AS,sutra,1870,22,72,40,30,0,57,8,59,38,16,0,6,0,0
SN,AS,sutra,1871,22,72,39,32,0,55,8,61,39,17,0,6,0,0
SN,AS,sutra,1872,21,70,39,32,0,54,8,61,40,17,0,7,0,0
SN,AS,sutra,1873,20,69,38,32,0,53,8,60,42,18,0,8,0,0
SN,AS,sutra,1874,20,70,37,31,0,54,8,59,42,18,0,8,0,1
SN,AS,sutra,1875,20,70,36,31,0,53,9,57,42,18,0,8,0,1
SN,AS,sutra,1876,19,69,36,30,0,53,9,56,42,18,0,9,0,1
SN,AS,sutra,1877,20,69,36,29,0,53,9,54,44,18,0,9,0,1
SN,AS,sutra,1878,19,69,37,31,0,52,8,54,44,18,0,9,0,1
SN,AS,sutra,1879,19,69,38,32,0,51,7,52,46,18,0,9,0,1
SN,AS,sutra,1880,18,70,39,31,0,51,6,52,47,18,0,9,0,1
SN,AS,sutra,1881,19,71,39,30,1,57,5,50,47,18,0,9,0,1
SN,AS,sutra,1882,18,70,39,30,1,56,5,53,49,18,0,9,0,1
SN,AS,sutra,1883,17,69,38,30,1,54,5,53,51,18,1,9,0,1
SN,AS,sutra,1884,16,69,37,29,1,53,5,52,53,18,2,9,0,1
SN,AS,sutra,1885,16,70,36,27,1,54,6,53,53,17,2,9,0,1
SN,AS,sutra,1886,15,70,35,27,1,57,7,53,53,15,2,9,0,1
SN,AS,sutra,1887,15,69,35,27,1,57,7,53,54,15,2,9,0,1
SN,AS,sutra,1888,16,69,35,25,1,59,7,52,54,15,2,9,0,1
SN,AS,sutra,1889,15,69,35,26,1,61,7,51,53,15,2,9,0,1
SN,AS,sutra,1890,17,68,35,24,1,62,7,51,54,14,2,9,0,1
SN,AS,sutra,1891,17,68,35,25,1,61,7,50,54,15,2,9,0,1
SN,AS,sutra,1892,18,69,35,25,1,59,7,49,55,15,2,9,0,1
SN,AS,sutra,1893,18,70,35,25,1,58,7,49,55,15,2,9,0,1
SN,AS,sutra,1894,17,70,34,25,1,59,8,49,55,15,2,9,0,1
SN,AS,sutra,1895,18,70,34,26,1,58,8,49,54,15,2,9,0,1
SN,AS,sutra,1896,19,71,34,26,1,57,8,49,52,16,2,9,0,1
SN,AS,sutra,1897,19,71,34,27,1,57,8,48,52,16,2,9,0,1
SN,AS,sutra,1898,20,70,35,26,1,58,7,48,51,17,2,9,0,1
SN,AS,sutra,1899,20,71,35,25,1,56,7,50,53,17,2,9,0,1
SN,AS,sutra,1900,19,71,35,25,1,56,7,52,53,18,2,9,0,1
SN,AS,sutra,1901,18,70,35,25,1,56,7,54,54,17,2,9,0,1
SN,AS,sutra,1902,18,70,35,26,1,54,7,56,53,17,2,9,0,1
SN,AS,sutra,1903,17,70,35,25,1,54,7,57,54,17,2,9,0,1
SN,AS,sutra,1904,18,70,35,26,1,54,7,55,54,17,2,9,0,1
SN,AS,sutra,1905,17,70,35,26,1,53,7,56,55,17,2,9,0,1
SN,AS,sutra,1906,18,70,36,27,1,52,6,55,55,17,2,9,0,1
SN,AS,sutra,1907,19,70,36,28,1,51,6,55,55,16,2,9,0,1
SN,AS,sutra,1908,20,69,36,29,1,51,6,55,54,16,2,9,0,1
SN,AS,sutra,1909,20,69,35,28,1,51,7,55,55,16,2,9,0,1
SN,AS,sutra,1910,20,69,34,27,1,53,8,55,53,17,2,9,0,1
SN,AS,sutra,1911,20,69,34,28,1,52,8,53,54,18,2,9,0,1
SN,AS,sutra,1912,20,70,34,28,1,51,8,53,54,18,2,9,0,1
SN,AS,sutra,1913,20,70,34,29,1,50,8,53,54,18,2,9,0,1
SN,AS,sutra,1914,19,69,34,30,1,50,8,52,55,19,2,9,0,1
SN,AS,sutra,1915,20,69,34,30,1,48,8,52,56,19,2,9,0,1
SN,AS,sutra,1916,19,69,34,30,1,47,8,53,57,19,2,9,0,1
SN,AS,sutra,1917,21,69,35,30,1,48,7,50,56,18,2,9,0,1
SN,AS,sutra,1918,21,69,35,31,1,48,7,50,54,17,2,9,0,1
SN,AS,sutra,1919,20,62,36,25,1,44,7,38,45,13,2,5,0,1
SN,AS,sutra,1920,21,63,37,24,1,44,7,37,46,14,2,4,0,1
SN,AS,sutra,1921,20,65,38,22,1,45,7,35,44,14,2,4,0,1
SN,AS,sutra,1922,20,66,38,22,1,46,7,37,43,14,2,3,0,1
SN,AS,sutra,1923,21,67,39,22,1,47,7,38,41,13,2,2,0,1
SN,AS,sutra,1924,22,65,40,23,1,47,7,38,41,13,2,2,0,0
SN,AS,sutra,1925,22,66,41,24,1,47,6,39,40,14,2,2,0,0
SN,AS,sutra,1926,22,68,41,25,1,47,6,39,40,15,2,1,0,0
SN,AS,sutra,1927,22,68,41,25,1,47,6,39,38,16,2,2,0,0
SN,AS,sutra,1928,23,67,41,23,1,47,6,40,38,17,2,2,0,0
SN,AS,sutra,1929,23,67,41,22,1,47,6,42,36,18,2,2,0,0
SN,AS,sutra,1930,23,67,41,23,1,47,6,41,35,19,2,2,0,0
SN,AS,sutra,1931,23,65,42,24,0,41,6,42,36,19,2,2,0,0
SN,AS,sutra,1932,24,65,42,25,0,42,6,39,35,18,2,2,0,0
